N	2gram	Bakhtin_Pr_5	StatiiOP
1	и в	35	29
2	том что	3	27
3	в том	5	27
4	в этом	14	21
5	не только	10	19
6	но и	14	19
7	что в	6	19
8	о том	2	17
9	в его	21	13
10	что он	24	13
11	в которой	2	11
12	то что	10	11
13	все это	14	11
14	таким образом	7	10
15	к тому	6	10
16	в своем	2	9
17	он не	13	9
18	потому что	8	9
19	так и	8	9
20	этом отношении	1	9
21	и не	27	9
22	как на	1	9
23	но в	19	8
24	как раз	4	8
25	и пр	1	8
26	я не	8	7
27	в ней	2	7
28	в самом	6	7
29	так например	1	7
30	но все	4	7
31	в г	1	7
32	в своей	4	7
33	в котором	3	7
34	тому что	2	7
35	для того	1	7
36	в виду	3	7
37	с тем	3	7
38	вместе с	2	7
39	одним из	1	6
40	вопрос о	2	6
41	и на	6	6
42	все же	8	6
43	вовсе не	7	6
44	того чтобы	1	6
45	и его	14	6
46	об этом	1	6
47	и что	6	6
48	в одном	6	6
49	до сих	1	6
50	было бы	3	5
51	точки зрения	7	5
52	того что	3	5
53	между тем	4	5
54	в качестве	1	5
55	своего рода	2	5
56	в письме	1	5
57	прежде всего	12	5
58	а не	4	5
59	о чем	1	5
60	в той	4	5
61	как бы	31	5
62	сих пор	1	5
63	если б	3	4
64	кроме того	1	4
65	хотя и	2	4
66	и к	12	4
67	в нем	16	4
68	что у	6	4
69	в другом	12	4
70	и с	12	4
71	не в	10	4
72	еще до	2	4
73	дело в	1	4
74	ничего не	3	4
75	времени и	2	4
76	после того	1	4
77	но с	1	4
78	связи с	1	4
79	для него	14	4
80	с другой	4	4
81	действующих лиц	1	4
82	в речи	2	4
83	еще более	1	4
84	того времени	2	4
85	а как	2	4
86	в романе	1	4
87	к этому	1	4
88	например в	2	3
89	самом деле	10	3
90	на самом	9	3
91	в их	1	3
92	по его	1	3
93	хотя бы	2	3
94	и он	2	3
95	но не	6	3
96	не то	1	3
97	в общем	3	3
98	меньше всего	1	3
99	как в	5	3
100	с этим	3	3
101	что это	4	3
102	тому же	3	3
103	вообще не	2	3
104	в начале	3	3
105	из них	3	3
106	ни в	2	3
107	не мог	3	3
108	в эту	4	3
109	в этих	2	3
110	но он	4	3
111	по себе	4	3
112	пять лет	1	3
113	не менее	2	3
114	самого начала	8	3
115	одной из	2	3
116	никогда не	4	3
117	и по	2	3
118	это слово	4	3
119	тем что	4	3
120	у меня	6	3
121	и именно	1	3
122	оно не	1	3
123	действующие лица	1	3
124	с самого	8	3
125	на нее	2	3
126	за то	1	3
127	в келье	1	3
128	на вопрос	2	3
129	должно было	1	3
130	материал для	2	3
131	наконец в	4	3
132	но это	6	3
133	вот что	1	3
134	так что	5	3
135	ни одного	9	3
136	кажется что	2	3
137	всяком случае	4	3
138	обращает на	2	3
139	из нее	1	3
140	связан с	2	3
141	что на	2	3
142	и даже	5	3
143	еще и	1	3
144	а с	3	3
145	до конца	4	3
146	так же	7	3
147	другой стороны	3	3
148	не является	1	3
149	давно уже	1	3
150	отношении к	7	3
151	во всяком	4	3
152	того же	1	2
153	такое же	2	2
154	из его	2	2
155	где я	1	2
156	то же	15	2
157	в письмах	1	2
158	почти все	1	2
159	бы то	3	2
160	с его	7	2
161	отличие от	2	2
162	нет и	4	2
163	что они	6	2
164	там где	7	2
165	в одной	3	2
166	и положений	1	2
167	и как	2	2
168	на тот	1	2
169	все эти	3	2
170	в этой	1	2
171	в себе	5	2
172	как он	2	2
173	на его	4	2
174	сцену в	1	2
175	больше всего	1	2
176	в статье	1	2
177	при этом	2	2
178	если бы	1	2
179	тем не	1	2
180	полемики с	1	2
181	и более	1	2
182	о мире	8	2
183	значительной степени	1	2
184	том же	1	2
185	то ни	3	2
186	а затем	2	2
187	конечно в	2	2
188	его в	4	2
189	это было	2	2
190	само собою	1	2
191	как и	18	2
192	нигде не	1	2
193	в москве	1	2
194	всякого сомнения	1	2
195	действительно не	1	2
196	в один	1	2
197	которую он	1	2
198	что такое	1	2
199	в отношении	9	2
200	с точки	2	2
201	в отличие	2	2
202	что я	13	2
203	роман на	1	2
204	была не	1	2
205	что этот	1	2
206	в устах	1	2
207	даже в	5	2
208	но они	1	2
209	что с	2	2
210	в то	11	2
211	в процессе	1	2
212	есть еще	1	2
213	но далее	1	2
214	это еще	1	2
215	только не	1	2
216	вообще нет	1	2
217	и всегда	1	2
218	не может	18	2
219	только с	3	2
220	доказать что	1	2
221	не до	1	2
222	чтобы сделать	1	2
223	где он	4	2
224	и это	5	2
225	меня в	2	2
226	в ее	3	2
227	него самого	1	2
228	и сам	7	2
229	особенно в	2	2
230	во многом	1	2
231	еще в	4	2
232	он был	1	2
233	даны в	1	2
234	в содержании	1	2
235	говорят что	1	2
236	никак не	1	2
237	в значительной	1	2
238	что и	3	2
239	отметить что	1	2
240	которой в	1	2
241	как например	1	2
242	чем он	1	2
243	и дело	1	2
244	этот вопрос	1	2
245	только в	6	2
246	это очень	1	2
247	бы ни	1	2
248	место из	1	2
249	на всем	1	2
250	раз в	2	2
251	в конце	5	2
252	исторический роман	1	2
253	так как	4	2
254	случае не	1	2
255	на меня	6	2
256	может быть	14	2
257	в них	4	2
258	в роман	2	2
259	эту сторону	1	2
260	в особенности	1	2
261	знали и	1	2
262	о своей	3	2
263	говорит о	2	2
264	в некоторых	1	2
265	на этот	2	2
266	не на	1	2
267	или с	1	2
268	если не	1	2
269	и вообще	2	2
270	эти слова	3	2
271	должна была	2	2
272	и потому	1	2
273	отрывок из	2	2
274	к своему	5	2
275	по своему	4	2
276	в данном	1	2
277	с этой	2	2
278	в результате	1	2
279	говорят не	1	2
280	конечно и	1	2
281	не должен	1	2
282	только что	3	2
283	во время	5	2
284	ни было	3	2
285	очень хорошо	1	2
286	сказать что	3	2
287	и другие	1	2
288	уже после	1	2
289	а между	3	1
290	не иначе	1	1
291	ту же	1	1
292	полемика с	4	1
293	зависимость от	2	1
294	жил в	1	1
295	сам по	2	1
296	с кем	1	1
297	и то	5	1
298	это и	3	1
299	в приведенном	1	1
300	в первом	2	1
301	с выражением	1	1
302	по преимуществу	1	1
303	и до	1	1
304	высшей степени	3	1
305	решении вопроса	1	1
306	которыми он	1	1
307	той же	2	1
308	бы уже	4	1
309	мы не	1	1
310	замечательно что	1	1
311	чем ты	1	1
312	есть нечто	1	1
313	в сущности	14	1
314	совпадает с	2	1
315	говорить о	3	1
316	все здесь	1	1
317	на тему	2	1
318	событий и	1	1
319	не совсем	1	1
320	как не	1	1
321	одного слова	2	1
322	в каждой	2	1
323	еще не	7	1
324	на них	7	1
325	он сам	6	1
326	оценок и	1	1
