N	2gram	Bakhtin_Fr_6	Morfolog
1	может быть	2	52
2	таким образом	17	20
3	не может	4	17
4	в этих	2	16
5	могут быть	1	15
6	с этим	3	14
7	и в	41	13
8	действующих лиц	1	13
9	в этом	12	13
10	так как	10	12
11	и др	10	12
12	перед нами	3	11
13	связи с	2	11
14	мы видим	6	11
15	видим что	1	10
16	то же	5	9
17	так и	5	9
18	прежде всего	10	9
19	а не	2	9
20	в связи	1	9
21	и не	3	9
22	а затем	4	8
23	что и	1	8
24	с другой	4	8
25	по существу	1	8
26	в результате	4	8
27	и этим	2	7
28	все же	4	7
29	но если	2	7
30	но не	2	6
31	это не	1	6
32	во время	9	6
33	не могут	2	6
34	и здесь	1	6
35	а также	5	6
36	в форме	2	6
37	в том	2	6
38	а в	4	6
39	мы не	2	5
40	во всех	17	5
41	то что	10	5
42	в образе	6	5
43	далеко не	1	5
44	не менее	1	5
45	потому что	3	5
46	или в	6	5
47	этот момент	1	5
48	вслед за	1	5
49	один из	6	5
50	мы увидим	3	5
51	если мы	2	5
52	наряду с	1	5
53	как бы	7	5
54	это явление	1	5
55	можно наблюдать	1	5
56	и другие	2	5
57	также и	6	4
58	тех же	2	4
59	то это	1	4
60	что его	1	4
61	как в	4	4
62	два раза	1	4
63	хотя и	2	4
64	и как	4	4
65	не только	10	4
66	на его	2	4
67	на этом	2	4
68	следующим образом	1	4
69	об этом	1	4
70	его в	1	4
71	было бы	3	4
72	вовсе не	7	4
73	как и	7	4
74	несмотря на	1	4
75	точки зрения	2	4
76	с точки	2	4
77	ничего не	1	4
78	тем что	5	4
79	очень часто	1	4
80	в других	1	4
81	как мы	12	4
82	его самого	1	4
83	по отношению	1	4
84	в некоторых	1	4
85	другой стороны	2	4
86	там где	5	4
87	так же	5	4
88	оно может	1	4
89	отношению к	1	4
90	героя в	1	4
91	что в	7	4
92	связана с	2	3
93	самом деле	4	3
94	на самом	1	3
95	в первом	3	3
96	и для	3	3
97	между собой	1	3
98	но в	8	3
99	в целом	1	3
100	к месту	1	3
101	в нашем	1	3
102	в пределах	1	3
103	он должен	1	3
104	и по	1	3
105	но все	1	3
106	из них	5	3
107	ни в	1	3
108	том что	7	3
109	в то	6	3
110	в сущности	8	3
111	на него	1	3
112	того чтобы	4	3
113	здесь же	2	3
114	и другим	1	3
115	для героя	1	3
116	с собой	1	3
117	раз он	1	3
118	но и	13	3
119	он не	2	3
120	во втором	3	3
121	к нему	3	3
122	в начале	3	3
123	а то	1	3
124	связывается с	1	3
125	мы можем	1	3
126	не является	1	3
127	что они	2	3
128	для этой	1	3
129	в карты	1	3
130	но это	3	3
131	кроме того	9	3
132	это уже	2	3
133	первом случае	3	3
134	если же	1	3
135	как это	2	2
136	тем же	1	2
137	герой ее	1	2
138	встречается и	1	2
139	есть нечто	2	2
140	а с	1	2
141	рассказы о	3	2
142	и к	1	2
143	более или	1	2
144	то в	1	2
145	та же	4	2
146	из его	1	2
147	мотив и	1	2
