N	2gram	Bakhtin_Pr_1	Psycholo
1	то что	18	37
2	и в	23	30
3	в том	11	27
4	что в	8	24
5	и что	1	23
6	потому что	12	23
7	том что	9	21
8	того чтобы	4	20
9	таким образом	11	20
10	все время	1	20
11	для того	2	20
12	как бы	28	19
13	что он	10	17
14	не только	13	16
15	если мы	1	16
16	в трагедии	1	15
17	в этом	25	14
18	в самом	8	14
19	то есть	24	13
20	в нас	1	13
21	как раз	4	13
22	так же	6	13
23	в сущности	5	12
24	вместе с	2	12
25	может быть	21	11
26	если бы	10	11
27	что мы	1	11
28	как на	2	11
29	о том	2	10
30	и то	1	9
31	никогда не	5	9
32	так как	7	9
33	с другой	2	9
34	для этого	1	9
35	не может	11	9
36	сказать что	5	9
37	мы увидим	1	9
38	самом деле	5	8
39	что это	1	8
40	он должен	1	8
41	при этом	3	8
42	заключается в	2	8
43	не в	6	8
44	к тому	1	8
45	и это	5	8
46	тому что	2	8
47	того что	2	8
48	мы видим	3	8
49	а не	20	8
50	могут быть	1	8
51	то же	10	7
52	зависимости от	3	7
53	но не	8	7
54	все же	5	7
55	и как	8	7
56	в нем	20	7
57	точки зрения	21	7
58	по себе	7	7
59	в основе	5	7
60	героя и	5	7
61	в зависимости	3	6
62	мы уже	2	6
63	что если	1	6
64	в своем	8	6
65	что она	2	6
66	что все	3	6
67	как и	8	6
68	никак не	2	6
69	у шекспира	1	6
70	и его	13	6
71	как будто	3	6
72	в совершенно	2	6
73	и здесь	3	6
74	и тем	2	6
75	уже в	5	6
76	тем что	3	6
77	но и	11	6
78	именно в	6	6
79	кажется нам	1	6
80	же точно	1	6
81	и не	34	6
82	и для	3	6
83	что оно	1	6
84	совершенно не	1	6
85	жизни и	6	6
86	в искусстве	2	6
87	и есть	5	5
88	еще не	5	5
89	по этому	2	5
90	ответ на	1	5
91	что они	1	5
92	что именно	2	5
93	в себе	5	5
94	в целом	4	5
95	в этой	4	5
96	было бы	6	5
97	рядом с	13	5
98	несмотря на	6	5
99	был бы	5	5
100	сих пор	2	5
101	только не	1	5
102	же самое	1	5
103	как мы	5	5
104	но в	4	5
105	искусства и	1	5
106	один из	2	5
107	только в	8	5
108	именно на	2	5
109	до сих	2	5
110	а с	1	5
111	и потому	3	5
112	бы в	3	5
113	другой стороны	2	5
114	в своих	2	5
115	исходит из	3	4
116	как только	1	4
117	то это	1	4
118	в ней	1	4
119	друг к	1	4
120	могли бы	3	4
121	и к	4	4
122	и заключается	1	4
123	к другу	1	4
