N	2gram	Losev_Dial_1	Hudozhes
1	том что	9	16
2	и в	18	14
3	так и	9	13
4	не только	13	12
5	при этом	1	12
6	о том	4	12
7	в том	9	12
8	а не	14	12
9	и т	21	11
10	в себе	11	11
11	в этом	12	11
12	прежде всего	10	11
13	в своей	2	10
14	для него	2	10
15	то же	10	9
16	как и	2	9
17	что он	11	9
18	в качестве	2	9
19	у него	1	9
20	в этой	1	8
21	как в	2	8
22	то что	13	8
23	т п	2	8
24	же время	4	8
25	ничего не	17	8
26	в его	3	8
27	между тем	1	8
28	в то	6	8
29	еще не	2	7
30	это не	9	7
31	не в	6	7
32	к тому	4	7
33	быть может	4	7
34	уже не	2	7
35	именно в	2	7
36	не может	12	7
37	как бы	11	7
38	а в	5	7
39	было бы	12	6
40	никогда не	9	6
41	жизни в	1	6
42	что в	13	6
43	самом деле	3	5
44	перед нами	1	5
45	но в	6	5
46	об этом	4	5
47	ни в	15	5
48	точки зрения	17	5
49	не менее	2	5
50	и его	1	5
51	потому что	14	5
52	и он	5	5
53	можно было	5	5
54	только в	3	5
55	может быть	17	5
56	но и	7	5
57	в частности	2	5
58	в этих	5	5
59	жизни и	3	5
60	к другому	1	4
61	мы уже	1	4
62	и о	3	4
63	в ней	3	4
64	столь же	1	4
65	а только	3	4
66	в своем	5	4
67	и к	1	4
68	то в	7	4
69	в самом	3	4
70	та же	3	4
71	на то	5	4
72	что она	7	4
73	он не	3	4
74	и с	5	4
75	несмотря на	10	4
76	тем не	1	4
77	тому что	3	4
78	с ним	6	4
79	она не	6	4
80	по своей	1	4
81	связи с	1	4
82	как будто	1	4
83	в духе	1	4
84	и это	2	4
85	можно сказать	6	4
86	того что	2	4
87	один из	3	4
88	и быть	2	4
89	себя в	1	4
90	из них	2	4
91	в я	1	4
92	в конце	4	4
93	как раз	4	4
94	не было	6	4
95	и все	3	4
96	xix в	1	4
97	только что	3	4
98	т е	25	4
99	и от	2	4
100	речь идет	1	3
101	по преимуществу	1	3
102	с точки	12	3
103	говорить о	5	3
104	в мире	2	3
105	в ее	1	3
106	отнюдь не	9	3
107	все же	5	3
108	но он	1	3
109	в нем	16	3
110	т д	19	3
111	и по	1	3
112	на этом	2	3
113	его в	1	3
114	с этим	2	3
115	даже в	3	3
116	и смерти	1	3
117	ничем не	3	3
118	такой же	2	3
119	все эти	2	3
120	та или	3	3
121	или иная	3	3
122	этом отношении	2	3
123	как мы	4	3
124	того чтобы	1	3
125	и когда	1	3
126	что у	1	3
127	еще в	1	3
128	если бы	12	3
129	а также	1	3
130	но не	4	3
131	и даже	13	3
132	со стороны	2	3
133	превращается в	1	3
134	то и	2	3
135	в связи	1	3
136	и для	2	3
137	от него	4	3
138	или не	5	3
139	может и	4	3
140	в таком	1	3
141	к этой	1	3
142	я и	1	2
143	говоря о	2	2
144	например в	1	2
145	же как	2	2
146	на самом	3	2
147	только потому	3	2
148	в их	3	2
149	той же	1	2
150	для своего	2	2
151	мы не	1	2
152	вопрос о	2	2
153	к своему	1	2
154	не нужно	2	2
155	самое непосредственное	1	2
156	но как	2	2
157	если в	3	2
158	себе и	2	2
159	хотя и	4	2
160	так или	1	2
161	так в	1	2
162	только на	3	2
163	как он	4	2
164	в первую	2	2
165	себе момент	1	2
166	не бывает	1	2
167	же касается	1	2
168	в другом	2	2
169	ясно что	8	2
170	того или	1	2
171	не умеет	1	2
172	первую очередь	1	2
173	уже знаем	1	2
174	по себе	25	2
175	все равно	3	2
176	должно быть	3	2
177	в такой	1	2
178	от себя	1	2
179	что я	3	2
180	сих пор	2	2
181	несет на	2	2
182	все это	11	2
183	для нее	2	2
184	как все	1	2
185	они не	1	2
186	каждого отдельного	1	2
187	и другое	2	2
188	не о	4	2
189	не имеет	15	2
190	на себе	3	2
191	заметить что	2	2
192	тех кто	2	2
193	не знаем	1	2
194	об одном	2	2
195	здесь не	1	2
196	при котором	1	2
197	характер и	1	2
198	и каждый	1	2
199	никак не	6	2
200	и что	12	2
201	его жизни	1	2
202	до сих	2	2
203	говорить об	1	2
204	и об	4	2
205	как она	7	2
206	в него	2	2
207	но с	3	2
208	с ними	2	2
209	и потому	3	2
210	с другим	1	2
211	и так	2	2
212	поэтому и	2	2
213	так что	15	2
214	а то	1	2
215	на том	1	2
216	или иначе	1	2
217	с той	2	2
218	а с	2	2
219	что не	7	2
220	и ему	1	2
221	говорится о	1	2
222	что же	3	2
223	да и	6	2
224	и не	30	2
225	с этой	2	2
226	еще раз	1	2
227	видно что	1	2
228	в результате	1	2
229	о котором	1	2
230	своей собственной	1	2
231	ни к	2	2
232	и дело	1	2
233	всего мира	1	2
234	не знает	2	2
235	которая не	2	2
236	а между	1	1
237	как известно	1	1
238	можно говорить	2	1
239	неотделима от	1	1
240	и то	9	1
241	и др	1	1
242	это и	4	1
243	и до	1	1
244	проникает в	1	1
245	он всегда	2	1
246	какими бы	1	1
247	то самое	1	1
248	по его	1	1
249	также и	7	1
250	его не	6	1
251	общества и	1	1
252	с самых	1	1
253	что уже	2	1
254	есть нечто	10	1
255	но она	3	1
256	саму по	1	1
257	исторической эпохи	2	1
258	я не	5	1
259	хотя бы	6	1
260	же что	1	1
261	так а	1	1
262	разумеется не	1	1
263	виде то	1	1
264	мало отвечают	1	1
265	в чем	6	1
266	различия между	1	1
267	не требует	1	1
268	мы еще	1	1
269	совсем не	1	1
270	с самой	1	1
271	бы в	3	1
272	явлений и	1	1
273	в сторону	1	1
274	отношение к	5	1
275	иначе не	2	1
276	на вас	2	1
277	друг от	1	1
278	к своей	1	1
279	друга и	1	1
280	нет и	1	1
281	не буду	3	1
282	не самое	4	1
283	один и	1	1
284	относится к	2	1
285	и я	1	1
286	чем же	1	1
287	первый взгляд	1	1
288	его на	1	1
289	общего с	5	1
290	что именно	2	1
291	дает нам	1	1
292	стороны и	3	1
293	что касается	2	1
294	в полном	1	1
295	сознания в	1	1
296	и как	7	1
297	это тоже	1	1
298	потом как	1	1
299	от этого	3	1
300	о самом	2	1
301	да еще	1	1
302	к чему	1	1
303	в которой	1	1
304	точку зрения	3	1
305	из жизни	1	1
306	бы не	1	1
307	из этих	2	1
308	не сводимой	1	1
309	эпохи и	1	1
310	только один	1	1
311	вообще не	1	1
312	не могла	1	1
313	главным образом	1	1
314	но именно	1	1
315	пушкина и	1	1
316	всех этих	3	1
317	же это	3	1
318	его самого	2	1
319	к одному	1	1
320	не как	2	1
321	понятий и	1	1
322	в силу	1	1
323	и вот	6	1
324	сказал что	2	1
325	том чтобы	1	1
326	содержит в	3	1
327	раз говорит	1	1
328	и казалось	1	1
329	на земле	2	1
330	же самая	1	1
331	что ни	3	1
332	и этот	1	1
333	делать с	1	1
334	что все	1	1
335	тем в	1	1
336	которой уже	1	1
337	а как	1	1
338	этом смысле	3	1
339	всегда было	2	1
340	встреча двух	1	1
341	характер не	1	1
342	всю его	1	1
343	весь мир	1	1
344	и тем	1	1
345	за ней	1	1
346	не соответствует	1	1
347	бы совершенно	1	1
348	не замечают	1	1
349	для них	1	1
350	но уже	2	1
351	но мы	1	1
352	может даже	1	1
353	далеко не	1	1
354	этого не	1	1
355	а за	1	1
356	чего и	2	1
357	со своими	1	1
358	и уже	1	1
359	этим и	1	1
360	он и	2	1
361	между собою	2	1
362	в москве	1	1
363	на лошади	1	1
364	в чистом	1	1
365	и тому	1	1
366	как таковой	4	1
367	нисколько не	4	1
368	смысл и	4	1
369	на первый	1	1
370	или менее	3	1
371	я этого	1	1
372	имеет ничего	3	1
373	еще недостаточно	1	1
374	и без	1	1
375	как произведение	1	1
376	место в	1	1
377	большей степени	1	1
378	ничего в	1	1
379	себе а	2	1
380	в которых	2	1
381	мысли и	3	1
382	знаем что	1	1
383	и другого	2	1
384	теперь всю	1	1
385	дело уже	1	1
386	есть его	1	1
387	другом и	1	1
388	и следа	1	1
389	друг другу	3	1
