N	2gram	Bakhtin_Pr_3	slovoVRo
1	в романе	1	46
2	и в	53	39
3	может быть	12	37
4	и его	10	33
5	то есть	48	26
6	не только	4	24
7	и не	15	22
8	но и	7	21
9	не может	2	20
10	в нем	10	19
11	в этом	8	16
12	все это	8	16
13	так и	6	15
14	а не	11	14
15	человек и	2	14
16	отличие от	1	13
17	как в	7	13
18	в процессе	1	13
19	во всех	12	12
20	в отличие	1	12
21	в истории	3	11
22	слово в	2	11
23	вовсе не	3	10
24	к своему	1	9
25	и с	6	9
26	не в	2	9
27	словом и	1	8
28	таким образом	6	8
29	прежде всего	15	8
30	слова и	3	8
31	точки зрения	4	8
32	еще не	5	7
33	с его	2	7
34	при этом	3	7
35	его слова	1	7
36	в этих	5	7
37	с ним	2	7
38	никогда не	2	7
39	могут быть	4	7
40	как мы	5	7
41	в его	8	7
42	и даже	2	7
43	и потому	5	7
44	как бы	14	7
45	в сущности	10	6
46	но не	5	6
47	в своем	1	6
48	и к	5	6
49	но в	5	6
50	все эти	9	6
51	удельный вес	2	6
52	так сказать	5	6
53	в них	2	6
54	в слове	1	6
55	как и	11	6
56	внутренняя диалогичность	1	6
57	романной прозы	2	6
58	в большинстве	4	6
59	там где	1	6
60	жизни и	9	6
61	например в	5	5
62	античной почве	1	5
63	человека в	3	5
64	это не	6	5
65	том что	5	5
66	той или	1	5
67	мира и	2	5
68	с другой	2	5
69	романа в	1	5
70	один из	6	5
71	в том	14	5
72	с ними	1	5
73	конечно не	4	5
74	уже не	1	5
75	языка а	1	5
76	и их	2	5
77	или иной	1	5
78	большинстве случаев	4	5
79	в плане	1	5
80	и для	4	5
81	только в	4	5
82	от него	3	5
83	и все	10	5
84	и наконец	2	5
85	на античной	1	4
86	в зависимости	2	4
87	и на	18	4
88	по отношению	2	4
89	прозы в	1	4
90	отношение к	6	4
91	этих романов	1	4
92	связанные с	3	4
93	всех этих	1	4
94	то же	6	4
95	его в	2	4
96	с другими	3	4
97	на почве	1	4
98	в новое	4	4
99	не менее	3	4
100	в то	5	4
101	одна из	7	4
102	в основе	5	4
103	же время	5	4
104	во всем	2	4
105	зависимости от	2	4
106	здесь не	4	4
107	для этого	1	4
108	но здесь	2	4
109	этого языка	1	4
110	наконец в	2	4
111	дело с	1	4
112	для всех	2	4
113	и других	9	4
114	так как	7	4
115	даже и	2	4
116	и др	14	4
117	себя и	2	4
118	с помощью	1	4
119	xix века	1	4
120	в той	2	4
121	в смысле	2	4
122	а в	2	4
123	в эпосе	1	4
124	отношению к	1	4
125	в таком	2	4
126	ту же	1	3
127	как это	2	3
128	в чисто	2	3
129	романные образы	1	3
130	собственном смысле	2	3
131	той же	5	3
132	единство и	1	3
133	человека и	7	3
134	говорить о	2	3
135	роман в	1	3
136	в собственном	2	3
