N	2gram	Vygotskiy__2	VerxiiNi
1	и в	32	26
2	таким образом	21	22
3	с тем	11	18
4	в этом	13	15
5	вместе с	2	15
6	точки зрения	17	13
7	как бы	6	12
8	в том	37	11
9	из этих	1	10
10	не только	12	10
11	и с	4	10
12	может быть	18	10
13	связи с	1	9
14	в области	1	9
15	так как	12	9
16	но и	10	9
17	что в	20	9
18	но не	2	8
19	в общем	3	8
20	главным образом	3	8
21	и у	2	8
22	с другой	3	8
23	и не	10	8
24	как на	5	8
25	но в	3	7
26	но все	1	7
27	из них	4	7
28	том что	21	7
29	потому что	21	7
30	к нему	2	7
31	с одной	1	7
32	то что	21	7
33	а с	2	7
34	одной стороны	1	7
35	того же	2	6
36	представление о	3	6
37	все же	4	6
38	все эти	7	6
39	в себе	2	6
40	всяком случае	2	6
41	с точки	10	6
42	в отношении	3	6
43	к тому	7	6
44	так и	3	6
45	и т.д	1	6
46	о том	6	6
47	в конце	3	6
48	что и	17	6
49	несмотря на	4	6
50	все это	5	6
51	мы должны	3	6
52	во всяком	2	6
53	отношение к	2	5
54	сих пор	5	5
55	и к	3	5
56	тем чтобы	1	5
57	тому же	1	5
58	в силу	1	5
59	или менее	1	5
60	по крайней	1	5
61	не имеет	4	5
62	того чтобы	14	5
63	никогда не	9	5
64	с другом	1	5
65	для того	13	5
66	образом в	3	5
67	в его	2	5
68	крайней мере	1	5
69	до сих	5	5
70	а не	7	5
71	друг с	1	5
72	и для	4	5
73	так же	18	5
74	более или	1	5
75	в котором	1	4
76	то же	13	4
77	целый ряд	6	4
78	в самом	12	4
79	в этой	6	4
80	и по	4	4
81	что все	9	4
82	то есть	21	4
83	с другими	2	4
84	должен был	2	4
85	он не	6	4
86	далеко не	5	4
87	и тогда	1	4
88	в которых	3	4
89	в то	5	4
90	очень мало	1	4
91	в нем	4	4
92	а в	4	4
93	что оно	2	4
94	и что	22	4
95	и только	2	4
96	только в	7	4
97	на этот	2	4
98	ничем не	1	4
99	не может	17	4
100	из которых	2	4
101	в смысле	3	4
102	и от	2	4
103	в этих	2	4
104	что он	13	4
105	в виде	1	4
106	же как	4	3
107	из всех	2	3
108	не вполне	2	3
109	большей частью	1	3
110	если в	2	3
111	к сожалению	1	3
112	и нет	1	3
113	когда он	10	3
114	и как	7	3
115	в которой	2	3
116	что это	8	3
117	и те	4	3
118	и если	1	3
119	при этом	13	3
120	всегда и	1	3
121	и при	2	3
122	тем не	4	3
123	если бы	6	3
124	не менее	8	3
125	в других	2	3
126	и о	1	3
127	по учению	2	3
128	с самого	1	3
129	культуры и	1	3
130	на нее	1	3
131	ясно что	7	3
132	можно сказать	1	3
133	того что	8	3
134	хотя бы	3	3
135	в качестве	1	3
136	так что	3	3
137	из которого	4	3
138	уже не	1	3
139	для него	1	3
140	в одном	2	3
141	к ним	2	3
142	случае не	1	3
143	и даже	5	3
144	в связи	1	3
145	с этой	4	3
146	и таким	2	3
147	в результате	1	3
148	у них	2	3
149	конце концов	3	3
150	и другие	1	3
151	к этому	1	3
152	в таком	2	3
153	точно так	3	3
154	для этих	1	2
155	одним из	1	2
156	в русских	1	2
157	и это	4	2
158	и больше	1	2
159	его не	1	2
160	смотреть на	1	2
161	мы имеем	4	2
162	ни у	2	2
163	этих частей	1	2
164	так чтобы	1	2
165	и заставляет	1	2
166	грань между	1	2
167	еще не	2	2
168	и на	5	2
169	бы то	2	2
170	с его	2	2
171	во всех	3	2
172	или иное	1	2
173	относится к	3	2
174	общего с	1	2
175	что именно	3	2
176	и наконец	1	2
177	он в	3	2
178	на то	11	2
179	не могла	1	2
180	они в	2	2
181	не к	3	2
182	не как	3	2
183	именно из	1	2
184	от людей	1	2
185	его от	2	2
186	состоит в	3	2
187	людей и	1	2
188	заключает в	2	2
189	то ни	2	2
190	те же	6	2
191	на все	5	2
192	с целью	1	2
193	образом если	1	2
194	в глазах	1	2
195	что большинство	1	2
196	в них	2	2
197	к которым	3	2
198	мы видели	1	2
199	но если	1	2
200	и сейчас	3	2
201	взгляд на	1	2
202	которые в	4	2
203	не в	8	2
204	в россии	1	2
205	того момента	1	2
206	вплоть до	2	2
207	самого начала	1	2
208	тогда когда	3	2
209	тех пор	1	2
210	без остатка	1	2
211	героев и	1	2
212	только не	1	2
213	в разных	1	2
214	в самой	2	2
215	же время	2	2
216	в русском	2	2
217	и является	1	2
218	так например	1	2
219	этом отношении	5	2
220	ли это	2	2
221	не потому	2	2
222	и здесь	2	2
223	и проч	1	2
224	не могут	3	2
225	и другой	3	2
226	похож на	1	2
227	отличается от	2	2
228	утверждать что	4	2
229	ничего общего	1	2
230	но при	1	2
231	и сами	1	2
232	то или	2	2
233	приводит к	1	2
234	не с	1	2
235	по тому	1	2
236	по сравнению	2	2
237	для этого	3	2
238	в виду	3	2
239	с того	2	2
240	в пользу	1	2
241	между тем	4	2
242	быть даже	1	2
243	вслед за	5	2
244	у всех	2	2
245	один из	3	2
246	тот же	6	2
247	со всеми	1	2
248	для всех	1	2
249	конечно не	1	2
250	свидетельствует о	1	2
251	мы можем	3	2
252	и из	6	2
253	именно в	1	2
254	к которому	2	2
255	прежде всего	1	2
256	связано с	1	2
257	не было	2	2
258	и все	4	2
259	так называемой	1	2
260	когда же	1	2
261	тем с	1	2
262	должна была	1	2
263	самых древних	2	2
264	чем все	1	2
265	по своему	3	2
266	сравнению с	2	2
267	есть как	2	2
268	по существу	3	2
269	со времени	1	2
270	благодаря этому	1	2
271	что мы	1	2
272	поэтому что	1	2
273	же самое	6	2
274	сознании и	2	2
275	тем и	2	2
276	при таком	4	2
277	том виде	3	2
278	но когда	2	2
279	из себя	2	2
280	в эту	1	2
281	только что	1	2
282	ни было	1	2
283	в свою	3	2
284	в процессе	2	2
285	сказать что	7	2
286	из этого	4	2
287	жизни и	4	2
288	все что	2	2
289	этой точки	2	2
290	с новыми	1	1
291	только он	1	1
292	как известно	1	1
293	от этой	1	1
294	к людям	2	1
295	это однако	1	1
296	речь идет	1	1
297	в сфере	1	1
298	таком случае	1	1
299	чтобы не	1	1
300	которого в	1	1
301	а между	1	1
302	смысле слова	1	1
303	самом деле	16	1
304	он может	1	1
305	или к	1	1
306	это и	1	1
307	другому человеку	1	1
308	мере в	1	1
309	которое мы	1	1
310	тем же	1	1
311	полагают что	3	1
312	в первом	1	1
313	на самые	1	1
314	и до	4	1
315	все те	2	1
316	и этот	2	1
317	той же	8	1
318	их и	1	1
319	а как	1	1
320	это совершенно	2	1
321	мы не	3	1
322	что уже	1	1
323	что самый	1	1
324	именно к	1	1
325	бы и	3	1
326	учению о	1	1
327	в сущности	7	1
328	время как	3	1
329	нельзя все	1	1
330	отвернувшись от	1	1
331	оно есть	1	1
332	мы и	1	1
333	же что	2	1
334	два совершенно	1	1
335	в ней	5	1
336	не иметь	1	1
337	подобного нет	1	1
338	что его	5	1
339	в чем	4	1
340	частей с	1	1
341	своей души	1	1
342	а и	1	1
343	уже как	1	1
344	отличие от	2	1
345	стоит неизмеримо	1	1
346	общего правила	1	1
347	легче и	1	1
348	что они	7	1
349	связи и	1	1
350	один и	1	1
351	идет о	1	1
352	но пока	1	1
353	как в	9	1
354	поскольку они	1	1
355	под этой	1	1
356	выйти из	1	1
357	как к	3	1
358	более и	2	1
359	что касается	1	1
360	однако не	2	1
361	всей этой	1	1
362	могли бы	2	1
363	его к	1	1
364	неизмеримо более	1	1
365	себе не	1	1
366	после ряда	1	1
367	жизни после	1	1
368	то в	1	1
369	не приходится	1	1
370	та же	3	1
371	первенствующее значение	1	1
372	формы в	3	1
373	бы с	2	1
