N	3gram	Losev_Dial_4	Vladivir
1	в том что	9	10
2	тем не менее	2	9
3	о том что	1	8
4	с точки зрения	9	6
5	не может быть	6	6
6	это значит что	7	6
7	в конце концов	1	5
8	и в этом	3	5
9	дело в том	1	5
10	точно так же	2	4
11	и то что	1	4
12	содержит в себе	1	4
13	ничего не говорит	4	4
14	в этом смысле	4	3
15	хотя бы и	2	3
16	в том случае	1	3
17	в то же	6	3
18	в отличие от	1	3
19	также и то	1	3
20	само по себе	4	3
21	никакого отношения к	2	3
22	это учение о	2	2
23	что в этом	1	2
24	иметь в виду	2	2
25	должны сказать что	1	2
26	из этих трех	1	2
27	можно только при	1	2
28	есть прежде всего	3	2
29	значит что есть	1	2
30	на первый план	1	2
31	сам по себе	2	2
32	на самом же	1	2
33	и в то	2	2
34	то в чем	1	2
35	том случае если	1	2
36	в это время	1	2
37	не говорит о	3	2
38	в данном случае	1	2
39	имеет ничего общего	2	2
40	так или иначе	1	2
41	в связи с	1	2
42	а не только	1	2
43	с другой стороны	1	2
44	самом же деле	1	2
45	не имеет ничего	2	2
46	в себе и	1	2
47	ни в каком	4	2
48	то же время	6	2
49	вовсе не есть	1	2
50	и вместе с	1	2
51	ничего общего с	2	2
52	что это есть	3	2
53	на то что	3	2
54	в сравнении с	2	2
55	в каком же	1	1
56	вне всякого становления	1	1
57	что иное как	8	1
58	не может не	1	1
59	уже не просто	1	1
60	сказать что в	1	1
61	и никакой диалектики	1	1
62	ровно ничего не	6	1
63	в виду что	1	1
64	и не только	1	1
65	что перед нами	1	1
66	это было бы	1	1
67	это ровно ничего	1	1
68	только тот кто	1	1
69	о том как	2	1
70	может и не	1	1
71	в этом случае	1	1
72	нет и никакого	1	1
73	же как и	1	1
74	и то и	1	1
75	мы говорим это	1	1
76	сама по себе	5	1
77	но ясно что	1	1
78	знания и бытия	1	1
79	с тем что	1	1
80	по себе вне	2	1
81	перед нами не	1	1
82	в основе своей	1	1
83	же возникает вопрос	1	1
84	с этой точки	2	1
85	и не в	1	1
86	то и другое	2	1
87	и вовсе не	1	1
88	возникает вопрос о	1	1
89	и тем не	1	1
90	она должна быть	1	1
91	а это значит	1	1
92	не есть только	1	1
93	принимая во внимание	1	1
94	нет ровно никакого	1	1
95	таким образом есть	1	1
96	вопрос о том	1	1
97	в течение всей	1	1
98	так же невозможно	1	1
99	если бы мы	1	1
100	в свете этой	1	1
101	не только в	1	1
102	не говоря уже	3	1
103	и то в	1	1
104	в себя и	1	1
105	можно сказать так	1	1
106	но это будет	1	1
107	не есть ни	9	1
108	почти все они	1	1
109	а не просто	1	1
110	говорить не о	1	1
111	в инобытие и	1	1
112	кроме того в	1	1
113	не раз что	1	1
114	можно найти в	1	1
115	хотя бы на	1	1
116	иной раз даже	1	1
117	в каком смысле	1	1
118	не входя в	1	1
119	почему же это	1	1
120	этой точки зрения	2	1
121	если мы будем	1	1
122	не имеет никакого	2	1
123	указать на то	1	1
124	все живое и	1	1
125	и веры и	1	1
126	той или другой	3	1
127	не мог не	1	1
128	переход в инобытие	1	1
129	и ни в	1	1
130	а вместе с	1	1
131	каком отношении не	1	1
132	легко мог бы	1	1
133	имел в виду	1	1
134	это и есть	4	1
135	ясно что в	1	1
136	мы должны сказать	1	1
137	не говорим о	1	1
138	не только не	1	1
139	но никак не	1	1
140	и так как	1	1
141	в философии и	1	1
142	в течение всего	2	1
143	той или иной	1	1
144	он еще не	1	1
145	включает в себя	1	1
146	я не стану	1	1
147	становится ясным что	1	1
148	сказать что этот	1	1
149	точки зрения она	1	1
150	каком смысле не	1	1
151	мы видим что	2	1
152	в каком отношении	1	1
153	не что иное	8	1
154	истории и в	1	1
155	имеет никакого отношения	2	1
156	нами не просто	1	1
157	только потому и	1	1
158	значит что тут	1	1
159	для того чтобы	5	1
160	ничего принципиально нового	1	1
161	в себе не	1	1
162	лишь в том	1	1
163	мы только что	1	1
164	и не видно	1	1
