N	3gram	Voloshinov_1	Problemy
1	с точки зрения	10	13
2	то же время	5	9
3	о себе самом	1	9
4	в то же	5	9
5	по отношению к	9	8
6	в том что	4	6
7	в одной плоскости	1	5
8	в зависимости от	2	5
9	но в то	3	5
10	на самом деле	2	4
11	том что он	2	4
12	не может быть	3	4
13	все то что	2	3
14	в этом отношении	2	3
15	во всяком случае	3	3
16	но все же	1	2
17	оно может быть	1	2
18	в самом деле	5	2
19	и до конца	3	2
20	целом ряде других	1	2
21	до сих пор	3	2
22	и не может	1	2
23	хотя бы и	2	2
24	бы то ни	1	2
25	только то что	2	2
26	начала и до	1	2
27	в данном случае	3	2
28	в целом ряде	1	2
29	как бы в	1	2
30	по ту сторону	3	2
31	к нему и	1	2
32	в большинстве случаев	4	2
33	и входит в	1	2
34	в своей последней	3	1
35	и у самого	1	1
36	все в нем	1	1
37	теперь мы должны	3	1
38	а следовательно и	2	1
39	хотя и не	1	1
40	же это за	1	1
41	точки зрения сознания	1	1
42	к себе самому	1	1
43	говорит об этом	1	1
44	последнее слово в	1	1
45	то ни стало	1	1
46	дело в том	1	1
47	а потому и	2	1
48	в свою очередь	1	1
49	и наконец в	1	1
50	в нем и	1	1
51	как и всякое	1	1
52	так как в	1	1
53	и даже не	1	1
54	рядом с ним	1	1
55	и есть та	1	1
56	нам кажется что	1	1
57	в этом случае	1	1
58	что же касается	1	1
59	том что это	1	1
60	во что бы	1	1
61	они не могут	1	1
62	с другими моментами	1	1
63	что все эти	3	1
64	он и не	1	1
65	не было бы	1	1
66	в себе и	1	1
67	в своей совокупности	1	1
68	ввести его в	1	1
69	на этот вопрос	1	1
70	как мы уже	4	1
71	из одного плана	1	1
72	центр тяжести в	1	1
73	по крайней мере	1	1
74	раз и навсегда	1	1
75	так и в	2	1
76	может быть и	1	1
77	что бы то	1	1
78	мы полагаем что	1	1
79	более того она	1	1
80	разобраться в этом	1	1
81	но не только	1	1
82	но благодаря этому	1	1
83	это прежде всего	1	1
84	таким образом и	1	1
85	должны перейти к	1	1
86	в высшей степени	2	1
87	на первый взгляд	1	1
88	переносит центр тяжести	1	1
89	зависимости от того	1	1
90	как будто бы	1	1
91	и по отношению	2	1
92	не могут быть	3	1
93	быть объяснены и	1	1
94	что он сам	1	1
95	зависит от того	1	1
96	но именно в	1	1
97	к той же	1	1
98	так именно и	1	1
99	которая позволила бы	1	1
100	то что может	1	1
101	для него только	1	1
102	всех этих идеологических	1	1
103	что же это	1	1
104	не то чем	1	1
105	о том что	1	1
106	таким образом в	1	1
107	их в целом	1	1
108	по сравнению с	1	1
109	в то время	1	1
110	она не может	1	1
111	может быть это	1	1
112	все же остается	1	1
113	чтобы войти в	1	1
114	это и есть	1	1
115	нам важно лишь	2	1
116	литературе как мы	1	1
117	с самого начала	5	1
118	нужно сказать что	1	1
119	выходит за пределы	1	1
120	нашей книги мы	1	1
121	можно сказать что	3	1
122	в настоящее время	1	1
123	что это не	1	1
124	или может быть	1	1
125	мы должны перейти	1	1
126	и быть не	1	1
127	до известной степени	1	1
128	при этом совершенно	2	1
129	быть не может	1	1
130	для того чтобы	1	1
131	он не только	1	1
132	и только в	1	1
133	и т д	1	1
134	как мы видели	4	1
