N	3gram	Vygotskiy__5	FransuaR
1	после того как	1	4
2	в конце концов	2	4
3	в свою очередь	1	3
4	с точки зрения	2	3
5	все то что	2	3
6	в том что	14	3
7	на одном из	1	3
8	дело в том	1	2
9	по отношению к	1	2
10	более или менее	1	2
11	в этом отношении	3	2
12	то что в	2	2
13	можно было бы	3	2
14	те и другие	1	2
15	и в этой	1	2
16	и в его	1	2
17	и есть то	1	2
18	мы сейчас увидим	2	2
19	что у него	1	2
20	мы имеем в	1	2
21	и в сущности	1	1
22	не в состоянии	3	1
23	что иное как	2	1
24	потому что он	2	1
25	как смысл этого	1	1
26	что в этом	6	1
27	имеет дело с	2	1
28	от него и	1	1
29	и то новое	1	1
30	на самом деле	2	1
31	смерти то есть	1	1
32	в том и	2	1
33	то же самое	3	1
34	что именно это	1	1
35	на первый план	2	1
36	мы находим в	1	1
37	в остальных частях	1	1
38	сам по себе	3	1
39	таким образом все	2	1
40	из самых важных	1	1
41	но он не	1	1
42	с тем что	3	1
43	что в нем	1	1
44	мы почти не	1	1
45	на этот вопрос	3	1
46	может в них	1	1
47	что в конце	1	1
48	и не в	1	1
49	нет места для	1	1
50	здесь же в	1	1
51	то обстоятельство что	1	1
52	в применении к	1	1
53	не что иное	2	1
54	в данном случае	2	1
55	таким образом мы	2	1
56	не только в	2	1
57	время как бы	1	1
58	и в этом	1	1
59	мы говорили о	1	1
60	еще не было	1	1
61	или ином виде	1	1
62	о том что	6	1
63	он говорит что	2	1
64	в том или	1	1
65	взаимное превращение и	1	1
66	и в романе	1	1
67	о котором мы	3	1
68	есть не только	1	1
69	мы уже приводили	1	1
70	рядом с этим	1	1
71	ничего общего с	1	1
72	с самого начала	3	1
73	и в самом	2	1
74	именно потому что	2	1
75	они как бы	1	1
76	друг от друга	2	1
77	в этом смысле	1	1
78	по этому поводу	4	1
79	мы видим что	3	1
80	мы уже указывали	1	1
81	и в том	1	1
82	том или ином	1	1
83	один из самых	1	1
84	мы увидим что	6	1
85	и в другом	1	1
