N	2gram	Propp_Isto_3	Myshleni
1	речи и	1	30
2	в этом	17	29
3	точки зрения	2	28
4	и в	22	26
5	не только	14	24
6	то что	7	24
7	таким образом	10	23
8	с точки	1	21
9	представляет собой	3	19
10	в том	9	18
11	и не	12	18
12	том что	8	17
13	потому что	3	16
14	как и	3	15
15	как мы	8	14
16	того что	5	14
17	так как	7	14
18	так же	3	14
19	этом случае	5	14
20	и его	4	12
21	вместе с	9	12
22	что в	15	12
23	только не	2	11
24	но и	12	11
25	не может	4	11
26	что они	8	10
27	тем что	4	9
28	что мы	1	9
29	по своему	1	9
30	же как	2	8
31	то же	6	8
32	той же	2	8
33	что она	5	8
34	что он	9	8
35	только в	4	8
36	ее в	3	8
37	сказать что	3	8
38	и то	2	7
39	мы не	1	7
40	и к	3	7
41	с самого	1	7
42	представление о	3	7
43	самого начала	1	7
44	к тому	3	7
45	по мере	1	7
46	может быть	11	7
47	прежде всего	3	7
48	самом деле	1	6
49	вопрос о	2	6
50	по отношению	2	6
51	все же	5	6
52	что это	1	6
53	все эти	4	6
54	было бы	3	6
55	и тем	1	6
56	в ее	1	6
57	между собой	1	6
58	и что	2	6
59	заключается в	1	6
60	а не	6	6
61	как бы	1	6
62	мы должны	7	6
63	как на	1	6
64	все что	3	6
65	из всех	1	5
66	в целом	3	5
67	как говорит	1	5
68	в силу	2	5
69	и с	4	5
70	с тем	2	5
71	что этот	1	5
72	у нее	2	5
73	она не	4	5
74	данном случае	3	5
75	никак не	1	5
76	во второй	1	5
77	является в	1	5
78	если бы	6	5
79	можно сказать	2	5
80	как она	1	5
81	с одной	2	5
82	в качестве	2	5
83	в начале	1	5
84	одно из	1	5
85	себе в	2	5
86	и их	1	5
87	одной стороны	2	5
88	как это	4	5
89	в данном	4	5
90	отношению к	2	5
91	с этой	1	5
92	и для	2	5
93	она представляет	1	4
94	еще не	10	4
95	с другой	7	4
96	это и	1	4
97	как в	2	4
98	стороны и	3	4
99	целый ряд	3	4
100	но в	10	4
101	не можем	1	4
102	на то	1	4
103	в наших	2	4
104	чем в	1	4
105	в такой	1	4
106	в котором	2	4
107	не в	4	4
108	не менее	5	4
109	никогда не	3	4
110	связи с	6	4
111	не есть	1	4
112	перейти к	2	4
113	что у	3	4
114	о том	3	4
115	в его	3	4
116	и только	1	4
117	в свете	5	4
118	одной из	1	4
119	по этому	1	4
120	так что	5	4
121	то и	6	4
122	друг друга	6	4
123	о чем	1	4
124	и от	3	4
125	этой точки	1	4
126	связана с	3	3
127	на самом	2	3
128	мы уже	6	3
129	есть не	1	3
130	связаны между	1	3
131	из того	2	3
132	и столь	1	3
133	в ней	2	3
134	в чем	3	3
135	но не	7	3
136	нет и	1	3
137	в этой	5	3
138	в одной	3	3
139	в этот	2	3
140	из этих	3	3
141	он не	5	3
142	и по	1	3
143	так и	2	3
144	об этом	1	3
145	с другими	1	3
146	делается в	1	3
147	и во-вторых	1	3
148	мы видели	13	3
149	такой же	2	3
150	в своей	1	3
151	в основном	1	3
152	друг другу	2	3
153	тем не	5	3
154	состоит в	3	3
155	для нее	2	3
156	по себе	1	3
157	случае в	2	3
158	я не	3	3
159	во всем	1	3
160	отличается от	1	3
161	с собой	2	3
162	для этого	1	3
163	с ним	1	3
164	что и	9	3
165	это не	6	3
166	к нему	5	3
167	мы видим	8	3
168	только на	2	3
169	и обратно	1	3
170	мы находим	1	3
171	мы можем	6	3
172	были бы	1	3
173	до сих	5	3
174	и потому	2	3
175	это делается	2	3
176	смысле этого	1	3
177	мы остановимся	1	3
178	этого слова	1	3
179	и о	2	3
180	сих пор	5	3
181	но это	3	3
182	о его	1	3
183	все это	1	3
184	в то	2	3
185	и другой	1	3
186	не означает	1	3
187	ту же	2	2
188	одним из	4	2
189	также и	1	2
190	а из	1	2
191	и есть	2	2
192	и до	1	2
193	почти всегда	1	2
194	все те	1	2
195	не раз	2	2
196	приводят к	1	2
197	время как	2	2
198	это отношение	1	2
199	мы и	1	2
200	и он	2	2
201	к общему	1	2
202	столь же	1	2
203	что его	1	2
204	ответ на	1	2
205	отношение к	4	2
206	друг от	1	2
207	друга и	1	2
208	для объяснения	1	2
209	относится к	2	2
210	с этим	8	2
211	что ее	1	2
