N	2gram	Propp_Isto_4	Myshleni
1	в том	3	33
2	том что	3	27
3	в развитии	1	26
4	точки зрения	1	26
5	то что	16	20
6	в этом	7	19
7	того что	2	17
8	не только	15	15
9	и в	26	15
10	таким образом	10	14
11	что в	14	14
12	говорит он	1	12
13	что он	10	12
14	мы не	1	10
15	в целом	2	10
16	было бы	2	10
17	но и	12	10
18	мы можем	6	10
19	в своем	2	9
20	о том	4	9
21	связи с	3	9
22	может быть	14	9
23	что мы	3	9
24	не может	6	9
25	не в	5	8
26	никогда не	2	8
27	так и	10	8
28	если бы	2	8
29	и что	5	8
30	на основе	1	7
31	он не	7	7
32	по себе	2	7
33	к тому	1	7
34	тот же	1	7
35	потому что	6	7
36	мы знаем	8	7
37	как бы	3	7
38	и не	9	7
39	в зависимости	1	6
40	мы уже	5	6
41	зависимости от	1	6
42	в этой	2	6
43	в истории	2	6
44	мы должны	5	6
45	и к	1	6
46	что это	2	6
47	как он	6	6
48	на то	3	6
49	как и	7	6
50	мы видели	6	6
51	что эта	3	6
52	как мы	5	6
53	в виду	1	6
54	но в	5	6
55	по своей	2	6
56	если мы	1	6
57	вовсе не	4	6
58	с другой	4	6
59	к которому	1	6
60	на этот	2	6
61	там где	3	6
62	в частности	2	6
63	вместе с	6	6
64	как это	3	6
65	в связи	2	6
66	сказать что	2	6
67	показать что	1	5
68	то же	8	5
69	полагает что	1	5
70	вопрос о	4	5
71	видели что	3	5
72	говорит что	2	5
73	уже в	2	5
74	приводит к	1	5
75	это не	5	5
76	тогда когда	1	5
77	и даже	4	5
78	связь между	2	5
79	этот вопрос	2	5
80	и их	2	5
81	друг друга	1	5
82	речь и	1	5
83	представление о	1	5
84	и др	5	5
85	с помощью	2	5
86	сравнению с	3	5
87	по существу	3	5
88	все что	4	5
89	по сравнению	3	5
90	связана с	2	4
91	переход от	1	4
92	хотя бы	2	4
93	из этих	3	4
94	независимо от	1	4
95	как в	7	4
96	все же	9	4
97	том чтобы	1	4
98	в них	1	4
99	к которым	5	4
100	в своей	4	4
101	с развитием	1	4
102	от его	1	4
103	к этому	5	4
104	их в	7	4
105	даже в	4	4
106	не имеет	3	4
107	того как	4	4
108	и его	10	4
109	в совершенно	1	4
110	и с	5	4
111	на вопрос	3	4
112	мы видим	6	4
113	так как	9	4
114	только в	3	4
115	в качестве	7	4
116	в начале	1	4
117	при помощи	10	4
118	как раз	1	4
119	а с	1	4
120	прежде всего	1	4
121	так же	18	4
122	все это	2	4
123	для нас	3	4
124	а в	8	4
125	по поводу	1	4
126	мы имеем	7	3
127	он сам	1	3
128	мы будем	1	3
129	должны были	1	3
130	очевидно что	1	3
131	что они	6	3
132	что именно	1	3
133	с этим	2	3
134	что как	1	3
135	смысле этого	2	3
136	когда он	6	3
137	животных и	1	3
138	он в	4	3
139	все эти	3	3
140	но на	1	3
141	что она	3	3
142	при этом	3	3
143	что у	3	3
144	и по	5	3
145	об этом	7	3
146	те же	3	3
147	лишь в	2	3
148	о которых	1	3
149	во время	7	3
150	таким же	6	3
151	в которых	4	3
152	но эта	4	3
153	при рассмотрении	1	3
154	для этого	1	3
155	из которых	5	3
156	в основе	1	3
157	может рассматриваться	1	3
158	что при	1	3
159	и это	1	3
160	данном случае	3	3
161	с собой	5	3
162	с ним	1	3
163	ничего не	5	3
164	но мы	3	3
165	и только	5	3
166	не надо	1	3
167	тем более	1	3
168	одной из	1	3
169	но не	5	3
170	это же	2	3
171	вот почему	1	3
172	рассматриваться как	1	3
173	вернуться к	1	3
174	из них	2	3
175	во власти	1	3
176	со стороны	1	3
177	только что	3	3
178	ничем не	1	3
179	а не	6	3
180	он говорит	2	3
181	в данном	3	3
182	этого слова	2	3
183	которых он	1	3
184	или в	3	3
185	в результате	1	3
186	и все	2	3
187	действительно не	1	3
188	чем это	1	3
189	к этой	3	3
190	не можем	1	3
191	тем самым	1	3
192	том числе	1	3
193	они не	1	3
194	же как	13	2
195	увидим ниже	1	2
196	он показывает	2	2
197	и есть	2	2
198	в котором	1	2
199	все те	1	2
200	отношений которые	1	2
201	той же	1	2
202	что между	1	2
203	что если	1	2
204	он как	1	2
205	есть нечто	1	2
206	принадлежит к	1	2
207	и самого	1	2
208	во всех	1	2
209	то он	1	2
210	только тогда	3	2
211	которые не	1	2
212	еще один	2	2
213	как говорит	1	2
214	наряду с	3	2
215	общего с	1	2
216	перед нами	3	2
217	целый ряд	1	2
218	вопросом о	1	2
219	и как	5	2
220	его к	3	2
221	увидим что	2	2
222	есть ли	1	2
223	к чему	1	2
224	представляет собой	2	2
225	в себе	2	2
226	в мышлении	2	2
227	не следует	1	2
228	уже видели	1	2
229	он должен	3	2
230	же это	2	2
231	в силу	5	2
232	и более	3	2
233	подобно тому	1	2
234	в другом	5	2
235	на все	1	2
236	на этой	1	2
237	и мы	1	2
238	ни в	2	2
239	он является	1	2
240	с такой	1	2
241	иначе говоря	1	2
242	и тогда	1	2
243	в этих	7	2
244	но если	1	2
245	бы мы	2	2
246	нас к	7	2
247	и другое	1	2
248	не могло	2	2
249	под этим	1	2
250	этих двух	1	2
251	к ней	1	2
252	во всем	3	2
253	что на	2	2
254	не потому	1	2
255	является то	1	2
256	к себе	3	2
257	не могут	2	2
258	могут быть	6	2
259	во все	2	2
260	но все	5	2
261	в других	2	2
262	почему нельзя	1	2
263	же самое	2	2
264	его с	2	2
265	указывает на	4	2
266	с ее	1	2
267	на том	2	2
268	за то	1	2
269	живет в	2	2
270	как у	1	2
271	можно сказать	1	2
272	а также	3	2
273	с целью	2	2
274	нас в	1	2
275	раньше чем	5	2
276	в его	5	2
277	что и	9	2
278	в другой	3	2
279	указывает что	2	2
280	что здесь	7	2
281	гораздо важнее	1	2
282	как нечто	3	2
283	и тем	2	2
284	действительность но	2	2
285	не дает	2	2
286	и других	3	2
287	в одном	5	2
288	у него	5	2
289	заметить что	1	2
290	тем что	5	2
291	с действительностью	1	2
292	от того	2	2
293	именно в	1	2
294	в некоторых	5	2
295	на которых	1	2
296	понятие о	1	2
297	на эту	1	2
298	когда она	1	2
299	для человека	1	2
300	связь с	12	2
301	формы мышления	1	2
302	тому как	1	2
303	что же	1	2
304	он открывает	2	2
305	можно считать	2	2
306	с этой	2	2
307	на которой	2	2
308	самое что	1	2
309	но для	2	2
310	но с	1	2
311	на одной	1	2
312	в более	1	2
313	приводит нас	4	2
314	не представляет	1	2
315	у них	1	2
316	бы они	1	2
317	это все	1	2
318	к его	1	2
319	легко заметить	1	2
320	мы увидим	3	2
321	слишком далеко	1	2
322	и другой	1	2
323	не объясняет	1	2
324	видим в	1	2
325	говоря о	1	1
326	он получает	3	1
327	он о	1	1
328	предполагает что	1	1
329	вывод о	1	1
330	силы и	1	1
331	тех же	2	1
332	имеет в	1	1
333	не хочет	2	1
334	что эти	1	1
335	не имеют	1	1
336	видеть в	2	1
337	к созданию	1	1
338	по его	2	1
339	есть не	1	1
340	в представлениях	1	1
341	ответить на	1	1
342	совершенно так	6	1
343	так чтобы	1	1
344	только это	2	1
345	этот факт	2	1
346	орудия и	1	1
347	в глубоком	1	1
348	но даже	1	1
349	так называемые	1	1
350	и он	3	1
351	в ней	1	1
352	и то	6	1
353	доказал это	1	1
354	и на	2	1
355	он был	1	1
356	между собой	1	1
357	здесь не	4	1
358	в чем	1	1
359	играет роль	2	1
360	живым существом	1	1
361	то мы	2	1
362	как правило	1	1
363	и указывает	1	1
364	но как	1	1
365	к которой	1	1
366	друг на	1	1
367	а и	1	1
368	слова на	1	1
369	себе и	1	1
370	это и	5	1
371	его на	4	1
372	вот как	2	1
373	данного типа	1	1
374	нечто подобное	2	1
375	можно предположить	3	1
376	однако не	1	1
377	и наконец	1	1
378	и тот	2	1
379	это чисто	2	1
380	слабая и	2	1
381	можно в	1	1
382	с той	2	1
383	образом становится	1	1
384	еще на	1	1
385	та же	1	1
386	не будем	1	1
387	привести к	1	1
388	думать что	1	1
389	он делает	2	1
390	нами в	1	1
391	находится на	1	1
392	имеем в	2	1
393	и если	3	1
394	в нем	2	1
395	связанные с	3	1
396	же именно	1	1
397	которой не	1	1
398	не к	2	1
399	и вот	2	1
400	него есть	1	1
401	с представлением	3	1
402	поле и	2	1
403	на этом	2	1
404	чтобы дать	1	1
405	эта же	1	1
406	одно и	1	1
407	исходя из	1	1
408	а затем	3	1
409	не за	1	1
410	и может	1	1
411	этом он	1	1
412	им как	1	1
413	почему она	1	1
414	в ход	1	1
415	а по	4	1
416	на ту	1	1
417	его в	9	1
418	случаях и	1	1
419	известно что	2	1
420	выводы к	1	1
421	должен был	3	1
422	который по	1	1
423	то становится	1	1
424	не видно	2	1
425	что не	1	1
426	с тем	2	1
427	не всегда	6	1
428	которой он	2	1
429	такой же	1	1
430	тогда его	1	1
431	представление что	1	1
432	у данного	1	1
433	и при	3	1
434	именно и	1	1
435	оно отражает	1	1
436	установить что	2	1
437	человека говорит	1	1
438	не от	1	1
439	имеет никакого	1	1
440	как одна	1	1
441	мир и	1	1
442	представлений о	2	1
443	свет на	1	1
444	то это	5	1
445	друг другу	1	1
446	однако в	2	1
447	и наоборот	2	1
448	где нет	1	1
449	животного и	1	1
450	бы нас	1	1
451	случае мы	2	1
452	тому что	1	1
453	душа и	1	1
454	что есть	2	1
455	уже выше	2	1
456	а от	1	1
457	таких случаях	2	1
458	идет на	2	1
459	в таких	2	1
460	дело не	2	1
461	на два	1	1
462	здесь на	2	1
463	к этим	2	1
464	на него	3	1
465	не по	2	1
466	которого он	1	1
467	что представление	1	1
468	но здесь	1	1
469	небом и	2	1
470	о природе	3	1
471	он пытается	1	1
472	связано с	1	1
473	два различных	1	1
474	показывает как	2	1
475	действительно в	1	1
476	что такого	1	1
477	он хочет	1	1
478	не говорит	2	1
479	же этот	1	1
480	представление об	3	1
481	целом и	1	1
482	только с	2	1
483	между небом	1	1
484	в области	2	1
485	другое животное	2	1
486	у нас	2	1
487	один раз	1	1
488	если у	1	1
489	в момент	1	1
490	когда мы	1	1
491	иногда даже	3	1
492	него по	1	1
493	предметов в	1	1
494	мере того	1	1
495	не есть	2	1
496	из всей	1	1
497	на это	2	1
498	где он	1	1
499	здесь мы	2	1
500	ничего общего	1	1
501	на предмет	1	1
502	правда не	1	1
503	говорит и	1	1
504	на другой	1	1
505	сторону в	1	1
506	чтобы быть	1	1
507	и говорит	1	1
508	всей своей	1	1
509	в пределах	1	1
510	в дальнейшем	6	1
511	ли есть	1	1
512	особенно в	1	1
513	и которые	1	1
514	в борьбе	1	1
515	вопрос этот	2	1
516	и второй	1	1
517	нам необходимо	2	1
518	бы принять	1	1
519	он играет	1	1
520	что вовсе	1	1
521	является в	1	1
522	основана на	2	1
523	после того	2	1
524	по мере	1	1
525	в отдельные	1	1
526	а к	1	1
527	слова а	1	1
528	и здесь	5	1
529	другими словами	2	1
530	одного из	1	1
531	до сих	5	1
532	или на	2	1
533	она связана	1	1
534	она не	3	1
535	образом мы	1	1
536	нет у	1	1
537	как нет	1	1
538	к нему	6	1
539	и во	2	1
540	переходит в	3	1
541	ним и	1	1
542	другие формы	1	1
543	можно возразить	1	1
544	тотчас же	1	1
545	он обладает	1	1
546	в свете	3	1
547	ряд других	1	1
548	так говорит	1	1
549	что тот	1	1
550	делает это	1	1
551	это приводит	3	1
552	в современной	2	1
553	предмета и	1	1
554	эти животные	1	1
555	показывают что	2	1
556	но так	1	1
557	один из	1	1
558	том как	2	1
559	что только	1	1
560	о двух	2	1
561	и социальным	1	1
562	что даже	1	1
563	и является	1	1
564	и так	1	1
565	по мнению	1	1
566	и раньше	1	1
567	он действует	1	1
568	затем когда	1	1
569	случаи когда	2	1
570	который не	1	1
571	человека с	3	1
572	так что	2	1
573	из которого	1	1
574	видели выше	2	1
575	конечно не	2	1
576	только на	1	1
577	то и	1	1
578	в нашей	1	1
579	в виде	2	1
580	этот момент	2	1
581	еще одну	1	1
582	здесь же	1	1
583	эту функцию	1	1
584	предположение что	2	1
585	вообще как	1	1
586	был бы	1	1
587	одно из	1	1
588	земли и	2	1
589	тогда он	2	1
590	ними мы	1	1
591	цели и	1	1
592	могло бы	2	1
593	направление развития	1	1
594	в языке	2	1
595	не для	1	1
596	к ним	2	1
597	при всей	1	1
598	доказать что	1	1
599	в очень	1	1
600	которые как	1	1
601	в особенности	2	1
602	но вместе	1	1
603	к совершенно	1	1
604	для исследователя	1	1
605	однако что	1	1
606	здесь в	1	1
607	а именно	3	1
608	существует связь	1	1
609	такое же	4	1
610	показывает что	10	1
611	вообще не	1	1
612	этой форме	1	1
613	обратиться к	1	1
614	только по	1	1
615	его душа	1	1
616	и делает	1	1
617	на друга	1	1
618	бы назвать	1	1
619	зависит от	1	1
620	долгое время	1	1
621	с которым	1	1
622	они привели	1	1
623	под влиянием	1	1
624	виде в	1	1
625	вступает в	1	1
626	играют в	1	1
627	верно что	1	1
628	но этот	2	1
629	этого момента	1	1
630	нет еще	1	1
631	к своему	3	1
632	и землей	1	1
633	предположить что	6	1
634	находит в	1	1
635	образом и	1	1
636	но сам	1	1
637	за него	1	1
638	в тех	4	1
639	и там	2	1
640	впрочем это	1	1
641	в человеческом	4	1
642	многих других	3	1
643	с человеческим	1	1
644	сих пор	5	1
645	служащий для	1	1
646	скажем в	1	1
647	которой стоят	1	1
648	должны быть	1	1
649	человека о	1	1
650	одна из	2	1
651	являются не	1	1
652	животное не	2	1
653	к пониманию	1	1
654	он по	1	1
655	если верно	1	1
656	поэтому она	1	1
657	от него	2	1
658	вяжется с	1	1
659	или нет	1	1
660	бы в	1	1
661	еще более	1	1
662	для его	1	1
663	но это	3	1
664	силы в	1	1
665	исключительно в	1	1
666	или не	1	1
667	в связь	3	1
668	что вообще	1	1
669	к ее	1	1
670	и целый	2	1
671	поскольку это	1	1
672	между ними	3	1
673	любопытно что	1	1
674	не знает	1	1
675	другой стороны	4	1
676	же относится	1	1
677	их с	1	1
678	указывают на	2	1
679	в своих	1	1
680	как на	1	1
681	точно так	5	1
682	в роли	2	1
683	и вновь	1	1
