N	2gram	Bakhtin_Pr_3	EvropaiC
1	таким образом	6	32
2	в том	14	31
3	и в	53	24
4	том что	5	20
5	все эти	9	19
6	не может	2	18
7	то что	9	17
8	может быть	12	15
9	точки зрения	4	13
10	в своем	1	12
11	до сих	5	12
12	в этом	8	12
13	сих пор	5	12
14	с этим	2	11
15	между тем	2	11
16	все это	8	11
17	во всех	12	10
18	по отношению	2	10
19	так и	6	10
20	как бы	14	10
21	отношению к	1	10
22	культуры в	1	10
23	того же	2	9
24	при этом	3	9
25	как и	11	9
26	в результате	1	9
27	что в	2	9
28	в самом	2	8
29	касается до	1	8
30	с точки	2	8
31	мы говорили	1	8
32	знаем что	1	8
33	не в	2	8
34	и все	10	8
35	а между	2	7
36	на самом	1	7
37	из этих	1	7
38	в силу	1	7
39	о которых	1	7
40	или менее	3	7
41	не менее	3	7
42	по существу	5	7
43	по своей	9	7
44	для этого	1	7
45	о том	2	7
46	и что	1	7
47	что он	4	7
48	для того	1	7
49	но и	7	7
50	и не	15	7
51	более или	3	7
52	еще не	5	6
53	и на	18	6
54	в общем	1	6
55	что касается	2	6
56	в этой	1	6
57	в мире	5	6
58	в сознании	2	6
59	несмотря на	2	6
60	от друга	1	6
61	с ним	2	6
62	что и	3	6
63	народов и	1	6
64	только в	4	6
65	все они	1	6
66	так что	1	6
67	так как	7	6
68	мы можем	5	6
69	друг от	1	6
70	с другой	2	6
71	вместе с	2	6
72	как на	1	6
73	между двумя	1	5
74	столь же	1	5
75	и к	5	5
76	но в	5	5
77	в которой	2	5
78	что это	2	5
79	в целом	1	5
80	в себе	5	5
81	тому же	2	5
82	не только	4	5
83	и если	3	5
84	что все	1	5
85	и с	6	5
86	на все	2	5
87	его в	2	5
88	и без	3	5
89	и истории	1	5
90	в то	5	5
91	как будто	2	5
92	по сравнению	4	5
93	в его	8	5
94	потому что	5	5
95	и их	2	5
96	у него	1	5
97	именно в	2	5
98	далеко не	2	5
99	ничем не	1	5
100	другой стороны	1	5
101	по своему	6	5
102	сравнению с	4	5
103	быть и	2	5
104	и для	4	5
105	и от	3	5
106	к этому	4	5
107	одним из	3	4
108	в такой	1	4
109	и то	1	4
110	то же	6	4
111	мы уже	5	4
112	отношение к	6	4
113	хотя и	4	4
114	он не	3	4
115	всех этих	1	4
116	из них	4	4
117	в их	2	4
118	оказывается что	1	4
119	тем не	2	4
120	из которых	1	4
121	связи с	1	4
122	и сейчас	1	4
123	в дальнейшем	7	4
124	никогда не	2	4
125	и т.д	2	4
126	выше и	2	4
127	и у	7	4
128	а потому	1	4
129	в конце	3	4
130	в области	3	4
131	конце концов	1	4
132	в европейской	2	4
133	мы должны	4	4
134	хотя бы	2	4
135	в таком	2	4
136	истории культуры	1	3
137	мы будем	1	3
138	которые не	2	3
139	в истории	3	3
140	целый ряд	1	3
141	и наконец	2	3
142	так или	1	3
143	в тех	1	3
144	в нем	10	3
145	на земле	14	3
146	и по	3	3
147	и может	1	3
148	на этой	1	3
149	заключается в	1	3
150	это не	6	3
151	на почве	1	3
152	в жизни	8	3
153	чем в	1	3
154	в этих	5	3
155	что если	1	3
156	таким же	1	3
157	представление о	1	3
158	даже в	1	3
159	освободиться от	1	3
160	с современными	1	3
161	что их	1	3
162	образом в	2	3
163	лучше и	1	3
164	в разных	4	3
165	во всем	2	3
166	а лишь	1	3
167	уже и	1	3
168	должны быть	1	3
169	как для	1	3
170	и это	3	3
171	жизнь и	1	3
172	и вообще	3	3
173	то они	1	3
174	подлежит сомнению	1	3
175	тот же	2	3
176	очень много	1	3
177	конечно не	4	3
178	в начале	2	3
179	и других	9	3
180	от тех	1	3
181	может служить	1	3
182	каждый из	1	3
183	отличие от	1	3
184	как у	5	3
185	или иначе	1	3
186	прежде всего	15	3
187	в связи	2	3
188	ко всем	2	3
189	и потому	5	3
190	по одному	1	3
191	мы сказали	1	3
192	не подлежит	1	3
193	ее и	1	3
194	не то	3	3
195	от него	3	3
196	тем более	2	3
197	а в	2	3
198	можно назвать	2	3
199	ту же	1	2
200	от своей	1	2
201	в котором	1	2
202	и до	5	2
203	со своей	1	2
204	по его	1	2
205	также и	4	2
206	общества и	1	2
207	теперь мы	4	2
208	почти все	1	2
209	в сущности	10	2
210	а для	2	2
211	с ее	1	2
212	и ее	6	2
213	мы и	2	2
214	в ней	7	2
215	от себя	1	2
216	во всяком	1	2
217	друг к	1	2
218	вступают в	2	2
219	что они	1	2
220	есть в	3	2
221	и где	1	2
222	но на	1	2
223	широком смысле	1	2
224	что она	1	2
225	он все	1	2
226	о которой	1	2
227	и социальной	1	2
228	одной и	1	2
229	из него	1	2
230	а затем	4	2
231	конечно в	2	2
232	к другу	1	2
233	то есть	48	2
234	всех остальных	1	2
235	в глазах	1	2
236	в них	2	2
237	в общей	1	2
238	и особенно	3	2
239	и уже	2	2
240	мы видели	2	2
241	потому и	1	2
242	в один	2	2
243	в эту	3	2
244	которую он	1	2
245	но если	1	2
246	представить себе	1	2
247	образом и	1	2
248	и более	2	2
249	между людьми	3	2
250	тем самым	1	2
251	одна из	7	2
252	на него	1	2
253	в процессе	1	2
254	в основе	5	2
255	говорить о	2	2
256	мы все	2	2
257	вся его	1	2
258	в самой	1	2
259	этих двух	2	2
260	на этом	1	2
261	что на	1	2
262	более на	1	2
263	это конечно	2	2
264	если же	1	2
265	как мы	5	2
266	рассматривать как	1	2
267	в себя	6	2
268	все его	2	2
269	именно потому	1	2
270	же время	5	2
271	все в	1	2
272	которой мы	2	2
273	них в	2	2
274	исторического развития	1	2
275	было бы	5	2
276	но с	1	2
277	и так	3	2
278	они могут	1	2
279	жизни и	9	2
280	и римской	1	2
281	всяком случае	1	2
282	вовсе не	3	2
283	к ним	1	2
284	к той	1	2
285	не было	4	2
286	и из	3	2
287	которые по	1	2
288	только один	1	2
289	себя и	2	2
290	что для	1	2
291	вытекают из	1	2
292	для этой	2	2
293	все то	3	2
294	вопросов на	1	2
295	независимо от	1	2
296	но не	5	2
297	этого слова	1	2
298	с этой	1	2
299	и тому	2	2
300	в отдельных	1	2
301	с ними	1	2
302	между ними	2	2
303	не знает	4	2
304	ко всему	1	2
305	они не	3	2
306	я и	1	1
307	от этой	1	1
308	например в	5	1
309	близкими к	1	1
310	силы и	2	1
311	лучше всех	1	1
312	это и	1	1
313	из самых	2	1
314	свою оценку	1	1
315	которую они	1	1
316	в зависимости	2	1
317	собою в	2	1
318	той же	5	1
319	есть не	1	1
320	европе и	1	1
321	мы не	4	1
322	и тут	1	1
323	единство и	1	1
324	имеет свою	1	1
325	этом не	1	1
326	от своих	1	1
327	время как	1	1
328	ему самому	1	1
329	я не	4	1
330	очень давно	1	1
331	лиц здесь	1	1
332	их лежит	1	1
333	начала в	1	1
334	зависимости от	2	1
335	собою и	1	1
336	духе и	1	1
337	к своему	1	1
338	и этого	1	1
339	с народом	1	1
340	на них	1	1
341	он сам	4	1
342	иное как	1	1
343	в широком	1	1
344	в различных	1	1
345	и жизни	2	1
346	тяжелы и	1	1
347	с его	2	1
348	сознании это	1	1
349	помимо этого	1	1
350	и другие	9	1
351	а только	1	1
352	себе и	1	1
353	земле в	1	1
354	нет и	1	1
355	по другим	1	1
356	как в	7	1
357	что именно	2	1
358	перед нами	5	1
359	кроме того	3	1
360	для ее	3	1
361	и отчасти	2	1
362	живут в	1	1
363	он в	2	1
364	у каждого	1	1
365	этикета и	1	1
366	отчасти и	2	1
367	рассказ о	1	1
368	во многих	1	1
369	наиболее существенные	1	1
370	на его	3	1
371	главным образом	3	1
372	но именно	1	1
373	перестает быть	1	1
374	и еще	1	1
375	идеи и	3	1
376	к одному	2	1
377	распространяется и	1	1
378	людей и	1	1
379	одному и	2	1
380	в каждом	4	1
381	здесь мы	2	1
382	распространяется на	1	1
383	друг в	1	1
384	знает что	1	1
385	это было	3	1
386	с другими	3	1
387	уже знаем	1	1
388	каждого из	2	1
389	только они	1	1
390	лишь на	1	1
391	и тем	2	1
392	чаще всего	1	1
393	ведь если	2	1
394	рядом с	1	1
395	римской и	1	1
396	всеми другими	2	1
397	этого не	1	1
398	этой цепи	1	1
399	говорили в	1	1
400	в развитии	3	1
401	ряде других	1	1
402	нее и	1	1
403	в своей	3	1
404	нас не	1	1
405	можно найти	1	1
406	как все	1	1
407	и помимо	1	1
408	не к	1	1
409	далее в	1	1
410	что я	2	1
411	строго говоря	1	1
412	и той	2	1
413	но он	2	1
414	состоит в	1	1
415	по крайней	1	1
416	их в	2	1
417	как от	1	1
418	человека но	1	1
419	есть нечто	1	1
420	самого начала	4	1
421	принадлежат к	1	1
422	в науке	1	1
423	и притом	1	1
424	народов в	1	1
425	отрешиться от	1	1
426	не вызывает	1	1
427	особый характер	2	1
428	к ней	1	1
429	видим что	1	1
430	сущность его	1	1
431	но неужели	1	1
432	уже говорили	2	1
433	и его	10	1
434	только с	1	1
435	и позволяют	1	1
436	ли это	1	1
437	если только	1	1
438	общению между	1	1
439	гораздо сложнее	1	1
440	начиная с	3	1
441	и заключается	2	1
442	и другой	3	1
443	время мы	1	1
444	да и	2	1
445	числе и	10	1
446	является одним	1	1
447	бы он	1	1
448	они и	2	1
449	даже когда	1	1
450	всегда в	1	1
451	стороны жизни	1	1
452	заставить их	1	1
453	всем миром	1	1
454	своего развития	1	1
455	но при	1	1
456	здесь не	4	1
457	не могу	3	1
458	из главных	1	1
459	основной цели	1	1
460	с самого	3	1
461	говорили что	1	1
462	существовать и	1	1
463	как с	1	1
464	о тех	1	1
465	поэтому мы	1	1
466	иногда в	1	1
467	именно этот	1	1
468	ничего не	6	1
469	или иной	1	1
470	имеются и	1	1
471	традиции и	2	1
472	и та	1	1
473	время в	1	1
474	с соответствующими	1	1
475	но мы	1	1
476	разных направлениях	1	1
477	связанной с	1	1
478	других людей	1	1
479	это была	2	1
480	жизни он	1	1
481	а у	2	1
482	от них	1	1
483	разные типы	1	1
484	для той	1	1
485	этом и	1	1
486	во всей	4	1
487	традиции является	1	1
488	крайней мере	1	1
489	не надо	1	1
490	от этих	1	1
491	целого а	1	1
492	и главное	1	1
493	но тут	1	1
494	на которой	1	1
495	коснуться еще	1	1
496	один из	6	1
497	гораздо меньше	1	1
498	и элемент	2	1
499	видели что	2	1
500	мы видим	2	1
501	условий жизни	1	1
502	к чисто	1	1
503	по мнению	1	1
504	с которыми	1	1
505	в качестве	1	1
506	же и	1	1
507	для всех	2	1
508	всем мире	2	1
509	уже не	1	1
510	уже в	2	1
511	вопроса о	1	1
512	только на	1	1
513	у того	1	1
514	конечно нет	1	1
515	который как	1	1
516	мы находим	2	1
517	и со	1	1
518	у этих	1	1
519	друг друга	1	1
520	много и	3	1
521	мы охарактеризовали	1	1
522	заметить что	1	1
523	тем что	2	1
524	кроме этих	1	1
525	в других	1	1
526	даже и	2	1
527	именно как	1	1
528	ней и	1	1
529	и даже	2	1
530	развития в	1	1
531	культуры между	1	1
532	связаны с	3	1
533	потому-то и	1	1
534	еще и	1	1
535	собой а	1	1
536	к его	1	1
537	то ее	1	1
538	с ней	3	1
539	а не	11	1
540	в риме	2	1
541	в психологическом	1	1
542	в последующем	2	1
543	он и	1	1
544	себя на	1	1
545	людьми и	1	1
546	все более	1	1
547	вступает в	1	1
548	нет ничего	2	1
549	далекие от	1	1
550	в область	1	1
551	и трагическую	2	1
552	наряду с	5	1
553	смысле этого	2	1
554	данной эпохи	1	1
555	чтобы заставить	1	1
556	и продолжают	2	1
557	могут быть	4	1
558	от общей	1	1
559	их отношение	1	1
560	дело идет	1	1
561	стремятся к	1	1
562	на разных	1	1
563	благодаря этому	1	1
564	несколько дальше	1	1
565	этот глубоко	1	1
566	в так	1	1
567	же самое	1	1
568	все остальные	1	1
569	они долго	1	1
570	с элементами	1	1
571	мире а	1	1
572	народных массах	1	1
573	с большой	2	1
574	из трех	1	1
575	греческой и	1	1
576	всего в	1	1
577	в более	4	1
578	на самой	1	1
579	то ведь	1	1
580	другие но	1	1
581	пор еще	2	1
582	гораздо сильнее	1	1
583	образом по	1	1
584	элементы в	2	1
585	жизнью в	1	1
586	на время	2	1
587	и греческой	1	1
588	и перед	1	1
589	или нет	1	1
590	еще более	5	1
591	того все	1	1
592	здесь гораздо	1	1
593	друга это	1	1
594	в большей	2	1
595	находим в	1	1
596	всю эту	1	1
597	пор они	1	1
598	жизнь все	1	1
599	человечества мы	1	1
600	основе их	1	1
601	и вдруг	1	1
602	над собою	2	1
603	жизни в	3	1
604	всюду где	1	1
605	это все	1	1
606	сказать что	10	1
607	от всех	1	1
608	этой позиции	1	1
609	на мою	1	1
610	всех других	2	1
611	проникнуть в	1	1
612	которые имеют	1	1
613	а может	1	1
614	вполне понятно	1	1
615	ее в	3	1
616	в своих	2	1
617	этой цели	1	1
618	том числе	11	1
