N	3gram	Medvedev_F_3	Myshleni
1	для того чтобы	4	14
2	по отношению к	3	12
3	в том что	3	11
4	с точки зрения	14	9
5	так же как	1	7
6	друг с другом	1	7
7	потому что он	3	5
8	в этом отношении	3	5
9	с самого начала	1	5
10	можно сказать что	1	5
11	подобно тому как	4	4
12	то же самое	3	4
13	из того что	1	4
14	к тому чтобы	1	4
15	с этой точки	1	4
16	этой точки зрения	1	4
17	о том что	1	4
18	сама по себе	1	4
19	и того же	1	3
20	с таким же	2	3
21	в этом случае	1	3
22	в лучшем случае	1	3
23	тому как в	1	3
24	до сих пор	1	3
25	можно было бы	1	3
26	с одной стороны	1	3
27	и тот же	1	3
28	связаны между собой	1	3
29	в такой же	1	3
30	мере в какой	1	3
31	не может быть	14	3
32	один и тот	1	3
33	не только не	2	3
34	одного и того	1	3
35	таким же правом	2	3
36	той мере в	1	3
37	в той мере	1	3
38	отношению к данному	1	2
39	в самом деле	4	2
40	о том как	2	2
41	а потому что	1	2
42	и не может	4	2
43	в зависимости от	5	2
44	в той же	1	2
45	в отличие от	2	2
46	именно в этом	1	2
47	вместе с тем	3	2
48	лежит в основе	1	2
49	в высшей степени	2	2
50	но при этом	1	2
51	с другой стороны	5	2
52	отчета в том	1	2
53	от того что	1	2
54	именно потому что	2	2
55	но все же	1	2
56	той же мере	1	2
57	как мы видели	2	2
58	не распадается на	1	1
59	что в этом	1	1
60	сводится к тому	1	1
61	совершенно очевидно что	1	1
62	говорит об этом	1	1
63	взаимодействии друг с	1	1
64	мы имеем в	1	1
65	имеем в виду	1	1
66	на самом деле	12	1
67	в этом смысле	2	1
68	в том числе	1	1
69	от конкретных форм	1	1
70	в том же	1	1
71	они не могут	1	1
72	на первый план	1	1
73	сам по себе	1	1
74	а не наоборот	1	1
75	в собственном смысле	1	1
76	том числе и	1	1
77	в направлении к	4	1
78	другой стороны сами	1	1
79	и той же	1	1
80	во всех областях	2	1
81	может быть понято	4	1
82	если же мы	1	1
83	грамматические формы в	1	1
84	принять в соображение	1	1
85	и что в	1	1
86	имели в виду	1	1
87	а не только	1	1
88	не совпадает с	1	1
89	с их помощью	1	1
90	смысле этого слова	2	1
91	вопроса о том	1	1
92	таким образом как	1	1
93	и по отношению	1	1
94	они на самом	1	1
95	это не так	1	1
96	нуждался бы в	1	1
97	так и с	1	1
98	между собой но	1	1
99	здесь имеет место	1	1
100	своего развития к	1	1
101	все более и	1	1
102	язык и его	1	1
103	одни и те	3	1
104	в связи с	4	1
105	но с точки	1	1
106	а не как	1	1
107	собственном смысле слова	1	1
108	во всяком случае	6	1
109	так и в	2	1
110	нет никаких оснований	1	1
111	тем не менее	2	1
112	и во всяком	2	1
113	ни в каком	1	1
114	что он был	1	1
115	спрашивается что же	1	1
116	мы не можем	2	1
117	и вместе с	1	1
118	ни одного из	1	1
119	мы и можем	1	1
120	это происходит в	1	1
121	того или иного	1	1
122	совершается в неразрывной	2	1
123	и никогда не	1	1
124	обучении и в	1	1
125	и те же	3	1
126	более и более	1	1
127	в этом заключается	1	1
128	его вовсе не	1	1
129	что это не	1	1
130	что в его	1	1
131	то же что	2	1
132	в готовом виде	1	1
133	в то же	7	1
134	к тому что	2	1
135	что этот закон	1	1
136	одной и той	1	1
137	тех или иных	1	1
138	жизни таким образом	1	1
139	так и по	1	1
140	будет так же	1	1
141	не нуждается в	1	1
142	в общую ткань	1	1
143	вместе с этим	1	1
144	той или иной	1	1
