N	2gram	Bakhtin_Fr_3	Psycholo
1	то что	5	37
2	и в	40	30
3	в том	8	27
4	что в	12	24
5	и что	1	23
6	потому что	2	23
7	том что	4	21
8	того чтобы	4	20
9	таким образом	10	20
10	все время	1	20
11	для того	3	20
12	как бы	3	19
13	что он	2	17
14	не только	13	16
15	в этом	15	14
16	в самом	6	14
17	то есть	18	13
18	как раз	5	13
19	так же	1	13
20	в сущности	9	12
21	с одной	1	12
22	вместе с	3	12
23	может быть	9	11
24	если бы	3	11
25	как на	1	11
26	о том	4	10
27	никогда не	1	9
28	так как	4	9
29	с другой	2	9
30	для этого	3	9
31	не может	3	9
32	сказать что	3	9
33	мы увидим	2	9
34	самом деле	3	8
35	мы имеем	1	8
36	что это	1	8
37	он должен	1	8
38	при этом	3	8
39	заключается в	1	8
40	с тем	1	8
41	не в	1	8
42	и это	2	8
43	тому что	1	8
44	того что	1	8
45	мы видим	5	8
46	а не	5	8
47	и т	1	7
48	то же	7	7
49	но не	2	7
50	все же	2	7
51	и как	3	7
52	в нем	5	7
53	точки зрения	2	7
54	по себе	1	7
55	в основе	5	7
56	как это	1	7
57	мы уже	13	6
58	в своем	7	6
59	говорит что	1	6
60	и если	2	6
61	на этом	2	6
62	как и	11	6
63	никак не	3	6
64	и его	17	6
65	как будто	1	6
66	в совершенно	1	6
67	или в	1	6
68	и здесь	4	6
69	о котором	1	6
70	и тем	1	6
71	уже в	2	6
72	тем что	3	6
73	но и	11	6
74	именно в	2	6
75	мы все	1	6
76	и не	13	6
77	и для	5	6
78	что оно	1	6
79	жизни и	4	6
80	и есть	3	5
81	еще не	3	5
82	о смерти	1	5
83	что они	1	5
84	когда он	1	5
85	в себе	3	5
86	в целом	2	5
87	в этой	3	5
88	было бы	4	5
89	рядом с	2	5
90	несмотря на	1	5
91	сих пор	4	5
92	только не	1	5
93	как мы	10	5
94	но в	8	5
95	один из	4	5
96	дело с	1	5
97	только в	3	5
98	до сих	4	5
99	и потому	4	5
100	другой стороны	1	5
101	в своих	5	5
102	исходит из	1	4
103	в виду	7	4
104	в ней	4	4
105	и к	3	4
106	мы говорили	1	4
107	в основу	1	4
108	есть не	1	4
109	в них	9	4
110	с такой	1	4
111	в своей	6	4
112	не могли	1	4
113	что эта	1	4
114	из которых	1	4
115	как она	1	4
116	у нас	4	4
117	по сравнению	2	4
118	внимание на	1	4
119	в его	13	4
120	на одном	1	4
121	в него	1	4
122	только на	4	4
123	в конце	3	4
124	говорит о	1	4
125	прежде всего	16	4
126	там где	3	4
127	в частности	3	4
128	о чем	2	4
129	сравнению с	2	4
130	имеет дело	1	4
131	в результате	1	4
132	и все	9	4
133	а в	3	4
134	совершенно справедливо	1	3
135	художественного произведения	1	3
136	тем же	2	3
137	в их	4	3
138	той же	8	3
139	мы не	2	3
140	и о	4	3
141	и на	8	3
142	первый план	1	3
143	в ее	3	3
144	он говорит	6	3
145	как в	3	3
146	и наконец	3	3
147	в которой	2	3
148	из этих	2	3
149	на его	2	3
150	он не	9	3
151	не как	1	3
152	что ни	1	3
153	так например	1	3
154	находит себе	1	3
155	одно и	1	3
156	можно было	3	3
157	в другом	3	3
158	об этом	3	3
159	это не	2	3
160	ни в	4	3
161	показывает что	1	3
162	и уже	1	3
163	в этих	6	3
164	одним и	1	3
165	но он	2	3
166	и вся	1	3
167	вовсе не	12	3
168	есть нечто	1	3
169	с теми	1	3
170	самого начала	1	3
171	одна из	3	3
172	но только	1	3
173	этом отношении	2	3
174	не могут	1	3
175	данном случае	2	3
176	с самого	1	3
177	так в	4	3
178	так и	3	3
179	времени и	2	3
180	что и	3	3
181	и только	1	3
182	видим что	1	3
183	с здесь	1	3
184	что здесь	1	3
185	которое мы	1	3
186	так что	1	3
187	для него	5	3
188	в состоянии	2	3
189	у него	8	3
190	что на	1	3
191	под влиянием	1	3
192	в данном	4	3
193	в той	6	3
194	это есть	2	3
195	хотя бы	2	3
196	в свою	1	3
197	в трех	1	3
198	и другие	2	3
199	это в	2	3
200	к этому	6	3
201	в таком	1	3
202	ли мы	1	2
203	того же	2	2
204	это и	2	2
205	из самых	2	2
206	по преимуществу	2	2
207	и до	8	2
208	с таким	1	2
209	отношения к	1	2
210	а как	1	2
211	что между	1	2
212	что иное	1	2
213	с но	1	2
214	и он	1	2
215	он был	3	2
216	между собой	1	2
217	иное как	1	2
218	не найдем	1	2
219	это действительно	1	2
220	в последних	2	2
221	с его	3	2
222	во всех	6	2
223	на самом	3	2
224	по отношению	3	2
225	себе и	1	2
226	отличие от	3	2
227	в одной	1	2
228	его на	1	2
229	с этим	2	2
230	перед нами	1	2
231	вносит в	1	2
232	выражение лица	1	2
233	он в	2	2
234	все эти	8	2
235	в нашем	4	2
236	к самому	1	2
237	но его	1	2
238	как он	2	2
239	в нашей	2	2
240	образом и	1	2
241	и вот	2	2
242	том чтобы	1	2
243	одной и	2	2
244	и следовательно	3	2
245	но все	3	2
246	как они	1	2
247	а затем	1	2
248	и с	8	2
249	из них	4	2
250	материал для	1	2
251	все равно	1	2
252	или наоборот	1	2
253	чем в	1	2
254	должно быть	1	2
255	на первый	1	2
256	и при	1	2
257	это делает	1	2
258	в котором	2	2
259	с точки	1	2
260	он дает	2	2
261	в отличие	3	2
262	всякий раз	1	2
263	несомненно что	1	2
264	и той	2	2
265	в отношении	1	2
266	от нас	1	2
267	в то	6	2
268	дело в	2	2
269	что их	1	2
270	и так	2	2
271	во всем	3	2
272	эти три	1	2
273	входят в	1	2
274	в образах	6	2
275	все то	2	2
276	отличается от	1	2
277	части романа	1	2
278	знаем что	1	2
279	смерти в	1	2
280	в себя	1	2
281	на том	1	2
282	не с	1	2
283	еще в	3	2
284	понятно что	1	2
285	и даже	4	2
286	ничего не	1	2
287	или иной	2	2
288	можно сказать	2	2
289	связь между	3	2
290	места и	1	2
291	это может	1	2
292	говорит он	2	2
293	в форме	2	2
294	которые он	2	2
295	слов и	1	2
296	быть и	1	2
297	в большей	2	2
298	обе эти	1	2
299	что даже	1	2
300	это очень	1	2
301	в качестве	1	2
302	связи с	6	2
303	дает ему	1	2
304	же событие	1	2
305	мы знаем	2	2
306	мы находим	3	2
307	в одном	7	2
308	само по	1	2
309	даже и	2	2
310	что тот	1	2
311	с той	1	2
312	такое понимание	1	2
313	на которых	1	2
314	до конца	6	2
315	и самый	1	2
316	с помощью	2	2
317	он изображает	1	2
318	характера и	1	2
319	в течение	2	2
320	он ставит	1	2
321	рта и	1	2
322	этом случае	1	2
323	все это	4	2
324	именно эта	1	2
325	нам придется	1	2
326	той или	2	2
327	же в	1	2
328	в романе	15	2
329	между ними	3	2
330	не знает	1	2
331	не что	1	2
332	из этого	2	2
333	во внешнем	1	2
334	себе не	1	2
335	нас не	1	2
336	гораздо более	1	2
337	смысле слова	4	1
338	только он	1	1
339	одним из	2	1
340	например в	2	1
341	с с	1	1
342	этого романа	1	1
343	переходит к	1	1
344	связана с	2	1
345	совершенно новый	1	1
346	том именно	1	1
347	здесь и	5	1
348	от самого	1	1
349	из его	1	1
350	уже указывали	1	1
351	др в	1	1
352	все те	1	1
353	вкладывает в	1	1
354	шире и	3	1
355	из всех	4	1
356	при анализе	2	1
357	на такие	1	1
358	почти все	1	1
359	роман с	1	1
360	и такой	1	1
361	конечно и	1	1
362	был еще	2	1
363	начала в	1	1
364	ему нет	1	1
365	следовательно в	1	1
366	уже приводили	2	1
367	на другом	1	1
368	на них	2	1
369	что через	1	1
370	этим не	1	1
371	видели что	1	1
372	противопоставляет себя	1	1
373	но как	2	1
374	связано с	1	1
375	построен как	1	1
376	иметь дело	1	1
377	отношение к	8	1
378	тут же	2	1
379	из важнейших	2	1
380	значение имеет	1	1
381	значительной мере	1	1
382	относится к	1	1
383	от содержания	1	1
384	в художественном	1	1
385	насколько же	1	1
386	еще и	2	1
387	и где	1	1
388	но несмотря	1	1
389	имеет в	2	1
390	этой цели	1	1
391	отнесены к	1	1
392	от этого	1	1
393	и отчасти	1	1
394	тон и	1	1
395	характер как	1	1
396	данные в	1	1
397	представляет собой	1	1
398	или во	1	1
399	в известном	1	1
400	он делает	1	1
401	и тот	1	1
402	остановимся прежде	1	1
403	имеем в	1	1
404	во многих	1	1
405	в наших	1	1
406	так сказать	5	1
407	больше всего	1	1
408	главным образом	1	1
409	но именно	3	1
410	собственном смысле	1	1
411	показал как	1	1
412	и вообще	1	1
413	не являются	1	1
414	романа все	1	1
415	не к	2	1
416	человеческого тела	1	1
417	характер в	1	1
418	отступлений от	1	1
419	так часто	1	1
420	и отдельные	1	1
421	и убеждения	1	1
422	такого же	1	1
423	в нескольких	1	1
424	обычно на	1	1
425	мы его	1	1
426	могла бы	1	1
427	с в	2	1
428	они должны	1	1
429	произведения с	1	1
430	самого автора	1	1
431	момент и	1	1
432	сокровенный смысл	3	1
433	на протяжении	3	1
434	бы нам	1	1
435	указанием на	1	1
436	это целое	1	1
437	действий и	1	1
438	и смерти	3	1
439	бы совершенно	1	1
440	упоминать о	1	1
441	этого слова	2	1
442	его роман	1	1
443	это положение	1	1
444	ни одной	2	1
445	далеко не	2	1
446	пребывает в	1	1
447	нашего исследования	1	1
448	же где	1	1
449	когда автор	1	1
450	здесь все	1	1
451	года и	2	1
452	слышит в	1	1
453	в один	2	1
454	со всей	1	1
455	и ко	1	1
456	в эту	4	1
457	мысль и	1	1
458	опоры для	1	1
459	именно и	1	1
460	бы к	1	1
461	она в	1	1
462	из которой	1	1
463	ценность в	1	1
464	представление о	2	1
465	жизни с	2	1
466	не менее	2	1
467	одном из	2	1
468	не раз	2	1
469	в корне	2	1
470	но эта	1	1
471	которые в	1	1
472	страха и	4	1
473	и эти	1	1
474	речи в	1	1
475	их в	3	1
476	уже сказали	1	1
477	неизмеримо больше	1	1
478	даже в	4	1
479	этой работы	1	1
480	сам он	1	1
481	и очень	2	1
482	слов то	1	1
483	вплоть до	3	1
484	но они	1	1
485	романа на	1	1
486	впадает в	1	1
487	даже гораздо	1	1
488	имеет свое	1	1
489	для каждого	1	1
490	раз по	1	1
491	ее с	1	1
492	героев и	1	1
493	пародия и	1	1
494	на самый	1	1
495	он мог	1	1
496	это с	1	1
497	не имеет	1	1
498	нет места	1	1
499	тона и	2	1
500	на язык	1	1
501	в разных	2	1
502	больше чем	2	1
503	самом существенном	1	1
504	под этим	1	1
505	не смерть	1	1
506	всего на	1	1
507	глазах и	1	1
508	очень мало	1	1
509	совершенно неправильно	1	1
510	связь и	2	1
511	вместо того	1	1
512	именно его	1	1
513	вот что	1	1
514	доказать что	1	1
515	каждый раз	1	1
516	этих образов	1	1
517	в области	4	1
518	ему не	2	1
519	чрезвычайно важно	1	1
520	в живописи	1	1
521	здесь совершенно	1	1
522	в других	3	1
523	и шекспир	1	1
524	элемент в	1	1
525	должны быть	2	1
526	сходство с	1	1
527	для его	1	1
528	целом в	2	1
529	как человек	1	1
530	отказаться от	1	1
531	смысл с	1	1
532	всегда в	1	1
533	в применении	1	1
534	мы слышим	4	1
535	оно может	1	1
536	элементы в	1	1
537	нас от	1	1
538	не делает	1	1
539	свою очередь	1	1
540	встречаем и	1	1
541	здесь не	3	1
542	первое из	1	1
543	которая могла	1	1
544	и от	3	1
545	в собственном	1	1
546	как по	1	1
547	за пределами	1	1
548	указывали на	1	1
549	только то	1	1
550	в произведении	1	1
551	образом то	1	1
552	дано в	1	1
553	убеждение в	1	1
554	поэтому мы	1	1
555	с первым	1	1
556	каждого из	1	1
557	здесь нет	2	1
558	во многом	1	1
559	к самой	1	1
560	но никак	1	1
561	в последней	1	1
562	высокое и	1	1
563	о нем	3	1
564	с полным	1	1
565	весь он	1	1
566	другом месте	1	1
567	другими словами	3	1
568	говорит об	2	1
569	который говорил	1	1
570	которые на	1	1
571	основе своей	2	1
572	в значительной	3	1
573	там же	1	1
574	из различных	2	1
575	это была	1	1
576	когда не	1	1
577	и во	4	1
578	нас в	2	1
579	к нему	2	1
580	язык и	2	1
581	между тем	3	1
582	нуждается в	3	1
583	есть с	1	1
584	вообще и	1	1
585	если за	1	1
586	романа в	2	1
587	и борьбы	1	1
588	не так	3	1
589	и другую	1	1
590	но так	1	1
591	что только	1	1
592	этого материала	1	1
593	одной из	2	1
594	поведение во	1	1
595	в вопросе	1	1
596	пор не	1	1
597	полнотой и	1	1
598	к их	1	1
599	в стороне	1	1
600	поэтому и	3	1
601	который в	2	1
602	или же	2	1
603	между этими	1	1
604	важный для	1	1
605	и ее	2	1
606	здесь с	1	1
607	в эти	2	1
608	его жизнь	1	1
609	характер ее	1	1
610	построен на	1	1
611	автор считает	1	1
612	примеры из	1	1
613	этом образе	2	1
614	направлены в	1	1
615	в виде	1	1
616	в начале	3	1
617	не принимает	1	1
618	него и	2	1
619	его из	1	1
620	о шекспире	1	1
621	и их	1	1
622	слова в	2	1
623	в землю	1	1
624	как велико	2	1
625	тем как	1	1
626	но что	1	1
627	каждый из	1	1
628	заметить что	1	1
629	встречаемся с	2	1
630	смерти и	1	1
631	вниз и	1	1
632	нас как	1	1
633	были бы	1	1
634	которые как	1	1
635	нет и	1	1
636	именно как	1	1
637	не были	2	1
638	нам уже	1	1
639	и т.п	10	1
640	и характера	1	1
641	и глубже	4	1
642	значение которое	1	1
643	связаны с	5	1
644	к роману	2	1
645	чем он	2	1
646	как же	1	1
647	на чем	1	1
648	и образов	2	1
649	мы еще	6	1
650	его романа	2	1
651	и др	7	1
652	что не	1	1
653	что для	2	1
654	превращается в	1	1
655	не было	5	1
656	жил он	1	1
657	так это	1	1
658	утверждения и	1	1
659	ее на	1	1
660	его именно	1	1
661	при виде	1	1
662	речи и	1	1
663	мы встречаем	4	1
664	мы видели	3	1
665	свое особое	1	1
666	ко всем	3	1
667	это имеет	1	1
668	требует от	1	1
669	именно для	1	1
670	конечно не	2	1
671	такой полнотой	1	1
672	на примерах	1	1
673	ослабляет и	1	1
674	смысле этого	1	1
675	применении к	1	1
676	тому как	1	1
677	во все	3	1
678	даже с	1	1
679	да и	1	1
680	в первой	2	1
681	для понимания	3	1
682	согласно которому	1	1
683	из отдельных	1	1
684	смысл в	2	1
685	поэтому когда	1	1
686	в контексте	1	1
687	в любом	1	1
688	ко времени	1	1
689	только для	3	1
690	но это	3	1
691	ни для	4	1
692	но для	1	1
693	в смысле	1	1
694	над его	1	1
695	самое существенное	2	1
696	здесь в	4	1
697	всего в	1	1
698	в следующей	1	1
699	и часто	1	1
700	много но	1	1
701	этому мы	1	1
702	различных родов	1	1
703	но когда	1	1
704	же к	2	1
705	еще более	4	1
706	ни к	1	1
707	будто бы	1	1
708	дана в	1	1
709	который следовательно	1	1
710	все они	1	1
711	во время	8	1
712	случае у	1	1
713	мы в	1	1
714	за этим	4	1
715	с ними	1	1
716	и прямо	1	1
717	то понимание	2	1
718	они как	1	1
719	он находит	1	1
720	отношению к	2	1
721	ко всему	2	1
722	чтобы он	1	1
723	кажется ему	1	1
724	именно здесь	1	1
725	во всяком	1	1
726	все что	2	1
