N	2gram	Voloshinov_1	Problemy
1	и в	19	46
2	и не	26	27
3	может быть	26	23
4	не может	24	19
5	как бы	15	19
6	в нем	10	17
7	в этом	16	16
8	не только	8	14
9	и т.п	10	14
10	слова в	1	13
11	как мы	13	12
12	но и	8	12
13	как и	12	12
14	и на	4	11
15	точки зрения	34	11
16	в одном	1	11
17	а не	7	11
18	в пределах	6	10
19	не в	5	10
20	между ними	4	10
21	и к	3	9
22	в самом	10	9
23	с точки	20	9
24	и все	5	9
25	в его	6	9
26	в том	6	9
27	в большинстве	3	9
28	вовсе не	5	9
29	прежде всего	13	9
30	до сих	8	8
31	конечно не	5	8
32	большинстве случаев	3	8
33	сих пор	8	8
34	или в	2	8
35	в сущности	3	7
36	еще не	4	7
37	в себе	2	7
38	и с	2	7
39	слово и	1	7
40	по себе	4	7
41	как раз	2	7
42	слова и	3	7
43	то же	7	6
44	никогда не	2	6
45	и он	2	6
46	хотя и	1	6
47	но в	7	6
48	слово в	3	6
49	к одному	4	6
50	в каждом	7	6
51	ни в	2	6
52	пределах одного	2	6
53	что я	1	6
54	и его	19	6
55	на предмет	1	6
56	о нем	1	6
57	что он	2	6
58	только в	9	6
59	друг друга	8	6
60	и между	4	6
61	все это	3	6
62	в романе	2	6
63	мы увидим	1	6
64	к другому	3	5
65	в котором	3	5
66	ведь и	1	5
67	с его	1	5
68	во всех	7	5
69	по отношению	3	5
70	за пределы	5	5
71	так сказать	6	5
72	при этом	8	5
73	особенно в	1	5
74	это не	1	5
75	рядом с	5	5
76	в то	3	5
77	в самой	1	5
78	если же	1	5
79	о том	2	5
80	же время	3	5
81	к нему	1	5
82	если мы	11	5
83	так как	2	5
84	с другом	1	5
85	друг с	1	5
86	речи и	3	5
87	отношению к	2	5
88	жизни и	2	5
89	например в	1	4
90	самом деле	10	4
91	мы не	6	4
92	но не	1	4
93	как в	4	4
94	все же	8	4
95	кроме того	6	4
96	все эти	7	4
97	он не	3	4
98	таким образом	17	4
99	и наконец	1	4
100	том что	3	4
101	слово как	4	4
102	в процессе	14	4
103	этих двух	1	4
104	потому что	1	4
105	в направлении	7	4
106	слова но	2	4
107	здесь не	1	4
108	приводит к	1	4
109	так и	11	4
110	по мере	2	4
111	в виду	2	4
112	и здесь	6	4
113	и других	2	4
114	можно сказать	3	4
115	слово может	2	4
116	же и	2	4
117	уже не	1	4
118	уже в	1	4
119	мы можем	2	4
120	еще и	1	4
121	до конца	5	4
122	превращается в	1	4
123	себе самому	1	4
124	на границе	3	4
125	должно быть	2	4
126	то перед	1	4
127	то что	8	4
128	не знает	2	4
129	совершенно не	3	4
130	что в	4	4
131	том числе	2	4
132	одним из	2	3
133	также и	1	3
134	и это	3	3
135	возможны и	1	3
136	тем же	1	3
137	между двумя	3	3
138	здесь и	1	3
139	и до	1	3
140	мы уже	2	3
141	той же	2	3
142	так чтобы	1	3
143	для наших	1	3
144	отношение к	1	3
145	себе и	2	3
146	отличие от	5	3
147	в той	1	3
148	в своем	2	3
149	более или	1	3
150	в условиях	4	3
151	из этих	2	3
152	в этой	1	3
153	как он	2	3
154	направлено на	1	3
155	но именно	3	3
156	их в	1	3
157	было бы	4	3
158	далеко не	4	3
159	разобранные нами	2	3
160	в слове	10	3
161	или менее	1	3
162	но если	2	3
163	и при	3	3
164	и их	2	3
165	в своей	3	3
166	в отличие	5	3
167	не как	2	3
168	мы сказали	1	3
169	образом и	1	3
170	войти в	3	3
171	в отношении	4	3
172	она не	2	3
173	слова как	7	3
174	по своей	1	3
175	на него	1	3
176	тон и	1	3
177	не могут	3	3
178	числе и	2	3
179	с ее	2	3
180	но при	2	3
181	чужой речи	1	3
182	здесь нет	1	3
183	если бы	2	3
184	и т.д	2	3
185	и что	1	3
186	в различных	1	3
187	и во	2	3
188	и только	2	3
189	отличается от	1	3
190	словом и	2	3
191	между этими	2	3
192	первостепенное значение	1	3
193	только на	4	3
194	в единстве	2	3
195	в конце	5	3
196	что и	2	3
197	тем что	2	3
198	и даже	2	3
199	с другой	5	3
200	себя и	1	3
201	более того	3	3
202	с помощью	6	3
203	так же	7	3
204	одному знаменателю	2	3
205	к своему	2	3
206	что же	4	3
207	по существу	1	3
208	но для	2	3
209	и для	11	3
210	бы в	2	3
211	слово слово	1	3
212	другой стороны	6	3
213	того же	6	3
214	но этот	1	3
215	и другие	1	3
216	а между	1	2
217	ту же	2	2
218	же как	2	2
219	словом как	1	2
220	связи между	5	2
221	или к	2	2
222	а как	3	2
223	вопрос о	4	2
224	он сам	1	2
225	там и	2	2
226	но конечно	1	2
227	а следовательно	1	2
228	как если	2	2
229	не входит	1	2
230	в общем	1	2
231	то такой	1	2
232	нет и	4	2
233	сама по	2	2
234	в одной	2	2
235	в особом	1	2
236	с этим	4	2
237	прямой и	1	2
238	стороны и	1	2
239	и слова	1	2
240	целый ряд	3	2
241	и как	3	2
242	двух разных	1	2
243	не было	3	2
244	его к	2	2
245	от этого	2	2
246	не хочет	1	2
247	бы и	2	2
248	но ведь	1	2
249	широком смысле	1	2
250	бы ни	1	2
251	должна быть	2	2
252	в узком	2	2
253	в корне	3	2
254	оно должно	1	2
