N	2gram	Vygotskiy__3	slovoVRo
1	и в	25	41
2	в нем	2	30
3	могут быть	5	19
4	во всех	1	17
5	не только	6	16
6	и не	10	16
7	точки зрения	6	16
8	но и	4	16
9	а не	1	15
10	то же	2	14
11	и на	6	14
12	в то	4	14
13	и его	2	14
14	в пределах	1	14
15	может быть	13	14
16	не может	6	14
17	слова и	6	13
18	в сущности	1	13
19	в его	15	13
20	в этом	14	12
21	до конца	1	12
22	как бы	10	12
23	так и	5	11
24	язык и	1	10
25	в большинстве	1	10
26	в той	1	10
27	все эти	7	9
28	таким образом	17	9
29	той или	2	9
30	или иной	3	9
31	как в	9	8
32	но в	1	8
33	на его	2	8
34	с точки	1	8
35	как мы	8	8
36	или в	2	8
37	может не	1	8
38	слова в	2	8
39	прежде всего	4	8
40	отношение к	1	7
41	все же	6	7
42	в слове	1	7
43	в своей	2	7
44	не в	6	7
45	вовсе не	1	7
46	чужой речи	1	7
47	с ним	4	7
48	зрения на	2	7
49	они могут	1	7
50	все они	2	7
51	во всяком	4	7
52	того же	6	6
53	при этом	5	6
54	в плане	2	6
55	в них	2	6
56	в отношении	6	6
57	слова как	1	6
58	оно не	2	6
59	только в	10	6
60	и даже	1	6
61	а в	4	6
62	и к	5	5
63	в самом	3	5
64	он в	1	5
65	с другими	2	5
66	всяком случае	4	5
67	все это	6	5
68	в основе	16	5
69	не на	1	5
70	слово как	1	5
71	как его	1	5
72	точек зрения	1	5
73	с другой	6	5
74	и непосредственно	1	5
75	ту же	1	4
76	одним из	5	4
77	в ней	1	4
78	еще не	4	4
79	с его	2	4
80	за пределы	1	4
81	перед нами	10	4
82	в которой	1	4
83	всех этих	2	4
84	не как	3	4
85	и с	1	4
86	входит в	5	4
87	как и	15	4
88	речи в	4	4
89	том же	1	4
90	в процессе	27	4
91	и для	2	4
92	на предмет	1	4
93	с ее	5	4
94	о нем	1	4
95	все его	1	4
96	один из	6	4
97	с одной	5	4
98	одной стороны	5	4
99	и все	4	4
100	там где	4	4
101	и потому	2	4
102	мы сказали	1	4
103	и формы	1	4
104	и от	2	4
105	в смысле	4	4
106	кроме того	1	4
107	здесь в	1	4
108	известной степени	1	4
109	и часто	1	4
110	другой стороны	3	4
111	каждое слово	1	4
112	также и	1	3
113	или к	1	3
114	в зависимости	5	3
115	эта форма	3	3
116	зависимости от	6	3
117	данном случае	1	3
118	в своем	4	3
119	не требует	1	3
120	более или	1	3
121	бы и	1	3
122	из этих	4	3
123	выражение в	1	3
124	в себе	2	3
125	связанные с	2	3
126	внутренней речи	19	3
127	вообще не	1	3
128	ни были	1	3
129	и сам	3	3
130	как оно	3	3
131	и может	2	3
132	и почти	1	3
133	его в	3	3
134	было бы	10	3
135	лишь на	2	3
136	он не	4	3
137	и прямо	1	3
138	или менее	3	3
139	от его	1	3
140	которые в	3	3
141	не могло	1	3
142	никогда не	4	3
143	и здесь	2	3
144	не могут	4	3
145	к тому	4	3
146	смысле в	1	3
147	о том	5	3
148	не выходит	1	3
149	и во	2	3
150	переходит в	1	3
151	все время	2	3
152	в него	3	3
153	того что	10	3
154	в том	23	3
155	словом и	1	3
156	языка у	1	3
157	в качестве	12	3
158	и других	2	3
159	из них	4	3
160	для него	5	3
161	так как	12	3
162	друг друга	4	3
163	у него	1	3
164	речь и	4	3
165	выходит за	1	3
166	именно в	5	3
167	в свою	3	3
168	с этим	4	3
169	в данном	1	3
170	и там	1	3
171	по существу	1	3
172	с этой	3	3
173	в основном	6	3
174	в результате	3	3
175	лишь как	1	3
176	хотя бы	1	3
177	с ними	3	3
178	которая не	4	3
179	смысле слова	2	2
180	например в	1	2
181	то в	3	2
182	них как	1	2
183	в чисто	2	2
184	в котором	3	2
185	мы уже	5	2
186	той же	4	2
187	а как	2	2
188	мы не	9	2
189	же как	6	2
190	время как	4	2
191	взаимного понимания	8	2
192	они были	1	2
193	мы и	2	2
194	слово не	1	2
195	свою очередь	2	2
196	и то	2	2
197	в прямой	2	2
198	между собой	13	2
199	столь же	7	2
200	по своему	11	2
201	в ее	1	2
202	но не	6	2
203	слову в	1	2
204	и речи	20	2
205	между словом	1	2
206	что они	10	2
207	сих пор	1	2
208	речи но	2	2
209	хотя и	2	2
210	от этого	6	2
211	сливается с	1	2
212	в целом	13	2
213	случае этот	1	2
214	в известном	4	2
215	нами в	2	2
216	различные формы	1	2
217	свои собственные	1	2
218	и по	5	2
219	на этом	3	2
220	одному и	1	2
221	для них	1	2
222	нисколько не	1	2
223	был бы	1	2
224	том что	20	2
225	в эту	2	2
226	в этих	2	2
227	могут не	1	2
228	до последнего	1	2
229	и той	2	2
230	и эти	2	2
231	даже в	1	2
232	тому что	2	2
233	на один	1	2
234	в атмосфере	1	2
235	от чисто	1	2
236	в самых	1	2
237	дело не	1	2
238	явление в	1	2
239	для нас	2	2
240	ему не	1	2
241	у нас	1	2
242	всегда в	1	2
243	но по	2	2
244	то время	4	2
245	роль в	1	2
246	на том	3	2
247	можно было	6	2
248	и вообще	1	2
249	в построении	2	2
250	в другом	1	2
251	за пределами	1	2
252	одного из	2	2
253	а также	2	2
