N	2gram	Vygotskiy__3	Istorich
1	и в	38	25
2	вместе с	5	22
3	что он	11	22
4	и т	14	20
5	т д	4	18
6	может быть	19	17
7	мы имеем	1	14
8	не только	12	13
9	но и	5	13
10	в его	5	12
11	так как	6	11
12	уже не	2	11
13	и не	10	11
14	в этом	13	10
15	тем что	3	10
16	все же	8	10
17	и его	6	9
18	его в	3	9
19	в виде	2	9
20	с другой	7	9
21	таким образом	12	9
22	еще не	1	8
23	и на	6	8
24	все эти	4	8
25	что в	20	8
26	на него	1	8
27	и что	18	8
28	мы видим	12	8
29	мы знаем	1	8
30	с тем	8	8
31	другой стороны	5	8
32	том что	14	8
33	представляет собой	2	7
34	в нем	4	7
35	а затем	1	7
36	как и	8	7
37	мы видели	6	7
38	представлений о	1	7
39	потому что	14	7
40	о том	6	7
41	и здесь	6	7
42	то что	35	7
43	только в	4	7
44	с одной	6	7
45	в качестве	2	7
46	при помощи	4	7
47	превращается в	1	7
48	одной стороны	5	7
49	но это	3	7
50	тот кто	1	7
51	в частности	1	7
52	знаем что	1	6
53	как в	4	6
54	в нее	2	6
55	это не	1	6
56	не может	7	6
57	в этих	2	6
58	не в	12	6
59	и он	1	6
60	что и	4	6
61	там где	6	6
62	или в	5	6
63	в том	25	6
64	например в	2	5
65	и действительно	2	5
66	ясно что	6	5
67	мы не	5	5
68	в ней	15	5
69	но не	1	5
70	с этим	8	5
71	что это	10	5
72	но все	1	5
73	здесь мы	4	5
74	видим что	8	5
75	как мы	7	5
76	мы увидим	12	5
77	показывает что	2	5
78	в море	2	5
79	так же	2	5
80	для нас	8	5
81	же как	1	4
82	и это	8	4
83	то же	10	4
84	мы уже	7	4
85	в ее	7	4
86	от этого	1	4
87	в истории	2	4
88	он видит	2	4
89	в которой	5	4
90	он не	6	4
91	не как	1	4
92	что все	3	4
93	на этой	1	4
94	с другими	1	4
95	и тем	3	4
96	того как	3	4
97	все еще	1	4
98	в некоторых	1	4
99	совершенно ясно	13	4
100	что у	7	4
101	наряду с	3	4
