N	2gram	Tiupa_Anal_3	FransuaR
1	и в	18	41
2	то есть	10	20
3	таким образом	4	19
4	в этом	14	15
5	как и	14	14
6	и все	2	14
7	то же	3	13
8	все эти	2	13
9	в этой	6	13
10	мы уже	1	12
11	в его	7	12
12	в себе	2	11
13	как мы	1	11
14	в том	9	11
15	прежде всего	5	11
16	так и	14	10
17	в то	3	10
18	все это	3	10
19	в своем	4	9
20	не в	6	9
21	же время	3	9
22	и его	13	9
23	в качестве	12	9
24	и т.п	5	9
25	но и	13	9
26	что в	9	9
27	но в	2	8
28	в конце	5	8
29	то что	2	8
30	и от	2	8
31	в нем	2	7
32	вовсе не	1	7
33	в них	2	7
34	как бы	10	7
35	и не	12	7
36	в романе	2	7
37	и до	1	6
38	о том	6	6
39	только в	2	6
40	это не	2	6
41	есть в	1	6
42	для него	6	6
43	у него	1	6
44	с помощью	1	6
45	все они	2	6
46	в году	3	5
47	как в	3	5
48	и к	4	5
49	не только	22	5
50	точки зрения	3	5
51	потому что	1	5
52	в ней	2	5
53	и у	1	5
54	уже в	3	5
55	что и	5	5
56	вместе с	2	5
57	и для	2	5
58	а в	10	5
59	к этому	3	5
60	место в	1	4
61	в сущности	5	4
62	как я	1	4
63	и на	4	4
64	хотя и	2	4
65	та же	1	4
66	он не	6	4
67	при виде	1	4
68	картины мира	4	4
69	должно быть	1	4
70	том что	12	4
71	одном из	1	4
72	одна из	2	4
73	ничего не	3	4
74	рядом с	1	4
75	в одну	1	4
76	и здесь	2	4
77	может быть	9	4
78	было бы	3	4
79	к жизни	3	4
80	мира и	2	4
81	все что	1	4
82	например в	2	3
83	и есть	1	3
84	из самых	1	3
85	с точки	2	3
86	той же	5	3
87	я не	1	3
88	с ее	3	3
89	проявляется в	1	3
90	он был	1	3
91	на них	1	3
92	во всех	2	3
93	путь в	1	3
94	от этого	1	3
95	так сказать	2	3
96	при этом	11	3
97	и по	2	3
98	в нее	1	3
99	в мире	5	3
100	его в	3	3
101	несмотря на	2	3
102	в своей	1	3
103	таким же	1	3
104	в их	6	3
105	тем самым	4	3
106	не должно	3	3
107	тем что	2	3
108	как о	1	3
109	очень часто	1	3
110	свою очередь	4	3
111	что у	1	3
112	иногда в	1	3
113	связанных с	1	3
114	все его	1	3
115	в форме	2	3
116	что он	4	3
117	по этому	1	3
118	и их	1	3
119	в одном	4	3
120	не было	3	3
121	в описании	1	3
122	не может	2	3
123	и потому	2	3
124	в область	1	3
125	в той	2	3
126	но это	1	3
127	с ними	1	3
128	в свою	5	3
129	не знает	1	3
130	того же	5	3
131	есть и	1	3
132	жизни и	1	3
133	и другие	1	3
134	начинается с	1	2
135	на самом	1	2
136	здесь и	3	2
137	и так	1	2
138	в доме	1	2
139	есть не	2	2
140	со всех	1	2
141	мы не	3	2
142	что между	1	2
143	и самого	6	2
144	еще не	6	2
145	время в	1	2
146	с его	8	2
147	по отношению	7	2
148	отношение к	1	2
149	в течение	1	2
150	первых двух	1	2
151	перед нами	4	2
152	говорит что	1	2
153	то ли	2	2
154	учение о	1	2
155	но без	1	2
156	они в	1	2
157	и еще	1	2
158	и вот	2	2
159	свое время	2	2
160	человека в	1	2
161	значительной степени	2	2
162	и может	1	2
163	это было	1	2
164	с этим	3	2
165	далеко не	4	2
166	мы имеем	5	2
167	которой он	1	2
168	не мог	2	2
169	весьма часто	1	2
170	места в	1	2
171	во второй	7	2
172	в следующем	1	2
173	книге в	1	2
174	и момент	1	2
175	своего рода	8	2
176	на всю	1	2
177	теперь я	1	2
178	дело не	3	2
179	дело в	2	2
180	этом отношении	3	2
181	они как	1	2
182	к тому	6	2
183	не есть	4	2
184	оно не	1	2
185	правда не	1	2
186	всего этого	1	2
187	в себя	2	2
188	роль в	3	2
189	картина мира	4	2
190	никогда не	5	2
191	здесь как	1	2
192	особенно в	1	2
193	отсюда и	1	2
194	жизнь и	3	2
195	этой традиции	1	2
196	а также	2	2
197	и т.д	2	2
198	и оказывается	1	2
199	одного из	1	2
200	в значительной	2	2
201	бы в	1	2
202	во всей	1	2
203	в самый	1	2
204	в литературе	1	2
205	того что	1	2
206	тот же	1	2
207	одной из	1	2
208	и ее	2	2
209	со всеми	2	2
210	для всех	2	2
211	уже не	5	2
212	в большинстве	2	2
213	же в	2	2
214	большинстве случаев	1	2
215	характерно что	1	2
216	отношению к	7	2
217	к самому	1	2
218	здесь только	1	2
219	в особенности	3	2
220	связаны с	1	2
221	именно в	3	2
222	и др	1	2
223	он только	1	2
224	был в	1	2
225	а не	9	2
226	его как	3	2
227	в связи	1	2
228	может иметь	1	2
229	но особенно	1	2
230	из которых	1	2
231	по своему	2	2
232	в данном	4	2
233	нашего анализа	1	2
234	в отдельности	1	2
235	в первой	8	2
236	в результате	5	2
237	и как	4	2
238	с ним	1	2
239	собственное имя	1	2
240	в свое	2	2
241	во всяком	2	2
242	произведения но	1	1
243	отношения к	2	1
244	человека и	1	1
245	сам по	1	1
246	и ценностей	1	1
247	самом деле	2	1
248	в христианском	1	1
249	это и	2	1
250	в первом	2	1
251	этого письма	1	1
252	с изображением	2	1
253	едва ли	3	1
254	с таким	1	1
255	по его	3	1
256	его не	3	1
257	элементы и	1	1
258	и смеховой	1	1
259	его мира	1	1
260	он как	1	1
261	одновременно в	1	1
262	слово о	1	1
263	что иное	1	1
264	принадлежит к	4	1
265	носит ярко	1	1
266	бы ни	1	1
267	ему в	1	1
268	о судьбе	1	1
269	оказывается как	1	1
270	всех сторон	1	1
271	он сам	1	1
272	иное как	1	1
273	себя а	1	1
274	в сюжете	1	1
275	там и	1	1
276	то мы	1	1
277	в ее	3	1
278	но не	7	1
279	свою жизнь	2	1
280	в новом	2	1
281	тогда как	20	1
282	отличие от	2	1
283	друг от	1	1
284	за пределы	1	1
285	что они	3	1
286	внешних и	1	1
287	здесь первая	1	1
288	в истории	1	1
289	что во	1	1
290	оно далеко	1	1
291	все же	4	1
292	имеет в	1	1
293	силе и	1	1
294	второго порядка	2	1
295	в самом	5	1
296	бы сказать	1	1
297	тому же	3	1
298	это тот	1	1
299	всего к	1	1
300	с их	3	1
301	образ он	1	1
302	которые освящены	1	1
303	не могла	2	1
304	вследствие этого	1	1
305	связан со	1	1
306	время и	1	1
307	возвращения жизни	1	1
308	к миру	1	1
309	о которой	2	1
310	не как	2	1
311	том чтобы	1	1
312	частью и	1	1
313	в божественной	1	1
314	характер в	1	1
315	поэтому оно	1	1
316	два эпизода	1	1
317	этом мире	1	1
318	ярко выраженный	1	1
319	в каждом	3	1
320	не будет	3	1
321	как к	2	1
322	и иных	1	1
323	он есть	1	1
324	этом смысле	1	1
325	отца и	1	1
326	центральное место	1	1
327	они по	1	1
328	в речевом	1	1
