N	2gram	Losev_Dial_2	Analitik
1	не только	19	22
2	и в	19	18
3	как и	10	14
4	так и	10	14
5	в этом	8	14
6	и его	5	13
7	но и	12	13
8	том что	10	12
9	и не	30	12
10	в частности	2	12
11	при этом	4	11
12	а в	4	10
13	как бы	14	10
14	что в	7	9
15	может быть	20	9
16	а не	16	9
17	в том	14	9
18	и даже	14	8
19	как раз	5	7
20	в его	1	7
21	с другой	5	7
22	но не	6	7
23	еще не	4	6
24	в этой	3	6
25	он не	4	6
26	в их	2	6
27	не в	8	6
28	к тому	2	6
29	о том	5	6
30	того же	1	5
31	мы имеем	3	5
32	в самом	5	5
33	в мире	2	5
34	или иной	1	5
35	в сущности	2	5
36	что и	5	5
37	между тем	2	5
38	уже не	3	5
39	в конце	2	5
40	никогда не	9	5
41	прежде всего	8	5
42	я в	1	5
43	в результате	2	5
44	другой стороны	4	5
45	и на	1	4
46	что он	6	4
47	отнюдь не	6	4
48	в своем	4	4
49	и как	10	4
50	что по	2	4
51	и к	7	4
52	таким образом	4	4
53	приводит к	1	4
54	по себе	18	4
55	в одном	4	4
56	не менее	3	4
57	внимание на	1	4
58	можно сказать	5	4
59	крайней мере	9	4
60	себя в	2	4
61	не есть	47	4
62	однако что	1	4
63	далеко не	1	4
64	по крайней	9	4
65	о чем	3	4
66	в данном	3	4
67	все же	4	4
68	перед нами	2	4
69	я и	2	3
70	по его	1	3
71	его не	2	3
72	мы не	1	3
73	говорить о	5	3
74	в целом	1	3
75	уже в	4	3
76	здесь не	1	3
77	но как	5	3
78	если в	2	3
79	что они	6	3
80	как в	2	3
81	с этим	3	3
82	что касается	1	3
83	из этих	1	3
84	с их	1	3
85	тому же	1	3
86	у пушкина	2	3
87	подобно тому	1	3
88	без исключения	1	3
89	то же	12	3
90	в каждом	2	3
91	не будет	2	3
92	его в	3	3
93	лишь на	1	3
94	одного и	1	3
95	точки зрения	12	3
96	все это	4	3
97	в то	6	3
98	дело не	2	3
99	только не	2	3
100	ничего не	3	3
101	же время	5	3
102	личности в	8	3
103	той или	4	3
104	с ее	2	3
105	в ее	4	3
106	данном случае	2	3
107	не должно	2	3
108	жизнь и	5	3
109	мысль о	1	3
110	путь к	1	3
111	именно в	2	3
112	было бы	3	3
113	во всем	1	3
114	этом отношении	1	3
115	были бы	1	3
116	в особенности	1	3
117	еще и	1	3
118	что не	6	3
119	не было	3	3
120	не всегда	1	3
121	вступает в	1	3
122	его как	1	3
123	как это	7	3
124	к жизни	1	3
125	только к	2	2
126	например в	2	2
127	самом деле	4	2
128	мере в	2	2
129	по преимуществу	1	2
130	уже по	1	2
131	есть не	7	2
132	в становлении	2	2
133	и он	1	2
134	в ней	2	2
135	не от	1	2
136	во всех	2	2
137	со всеми	1	2
138	свою жизнь	1	2
139	в общем	2	2
140	очевидно что	2	2
141	отличие от	1	2
142	это и	3	2
143	сама по	7	2
144	когда он	1	2
145	но в	2	2
146	в противоположность	2	2
147	бы и	2	2
148	все эти	2	2
149	в тех	2	2
150	в себе	15	2
151	не могла	1	2
152	так сказать	1	2
153	на его	2	2
154	что она	14	2
155	в нем	10	2
156	не как	2	2
157	и вот	4	2
158	свое время	1	2
159	и по	4	2
160	это не	10	2
161	в жизни	2	2
162	в них	1	2
163	с тем	2	2
164	несмотря на	2	2
165	или точнее	3	2
166	с точки	8	2
167	в принципе	1	2
168	от его	1	2
169	тем не	2	2
170	даже в	3	2
171	одна из	1	2
172	обратим внимание	2	2
173	по своей	4	2
174	могут быть	4	2
175	в дальнейшем	1	2
176	со мною	1	2
177	те же	1	2
178	в новом	1	2
179	об этом	3	2
180	и здесь	1	2
181	или иным	2	2
182	в глаза	1	2
183	в новую	2	2
184	любви к	1	2
185	тех пор	3	2
186	субъекта и	4	2
187	но с	1	2
188	обе эти	1	2
189	только в	5	2
190	тем или	2	2
191	то в	1	2
192	и ее	1	2
193	с одной	2	2
194	все они	1	2
195	с нею	3	2
196	а напротив	1	2
197	всяком случае	2	2
198	нуждается в	3	2
199	мы можем	1	2
200	на меня	1	2
201	тем что	2	2
202	одной стороны	1	2
203	который не	1	2
204	и прежде	2	2
205	говорит о	1	2
206	что несмотря	1	2
207	там где	1	2
208	что мы	2	2
209	не может	9	2
210	вместе с	2	2
211	и потому	5	2
212	по своему	5	2
213	в той	3	2
214	когда мы	3	2
215	истории не	1	2
216	тому как	1	2
217	да и	6	2
218	в глубине	1	2
219	и от	3	2
220	мира и	1	2
221	и все	12	2
222	не должен	1	2
223	же в	2	2
224	хотя в	2	2
225	своей роли	1	2
226	личности и	6	2
227	но всегда	2	2
228	не предполагает	1	2
229	то что	14	2
230	сказать что	10	2
231	совершенно не	7	2
232	себе самому	1	2
233	в свое	1	2
234	пушкина а	1	2
235	в искусстве	2	2
236	во всяком	2	2
237	гораздо более	1	2
238	оба они	1	1
239	но наоборот	1	1
240	как известно	2	1
241	также что	2	1
242	речь идет	1	1
243	говоря о	1	1
244	неотделима от	1	1
245	таком случае	3	1
246	человека и	2	1
247	себе этот	1	1
248	связана с	2	1
249	сам по	3	1
250	на самом	2	1
251	и есть	4	1
252	перед лицом	1	1
253	тем же	2	1
254	и до	1	1
255	для полного	1	1
256	исторических фактов	2	1
257	в зависимости	2	1
258	мы уже	8	1
259	возникающая в	1	1
260	у тебя	1	1
261	что если	3	1
262	вопрос о	3	1
263	что иное	3	1
264	оно есть	3	1
265	я не	6	1
266	бы ни	2	1
267	мы и	1	1
268	зависимости от	2	1
269	быть осуществлено	1	1
270	проявляется в	1	1
271	говорил о	1	1
272	во мне	4	1
273	растворения в	1	1
274	в таком	4	1
275	он был	1	1
276	он сам	1	1
277	как субъекта	1	1
278	из литературы	1	1
279	иное как	3	1
280	время в	1	1
281	жениться на	1	1
282	мы будем	1	1
283	таковы и	1	1
284	не все	1	1
285	за пределы	4	1
286	в истории	2	1
287	идет о	1	1
288	в акте	2	1
289	независимо от	4	1
290	собственно и	1	1
291	привносит в	1	1
292	мертвых душ	1	1
293	себе не	3	1
294	от этого	3	1
295	и отчасти	1	1
296	или иную	1	1
297	к чему	1	1
298	та же	4	1
299	и идет	1	1
300	отношения с	1	1
301	же самой	1	1
302	так или	2	1
303	но без	3	1
304	раз в	2	1
305	есть явление	1	1
306	удовольствием и	1	1
307	во многих	1	1
308	возникает некоторая	1	1
309	на то	1	1
310	в отдельности	1	1
311	никакой возможности	1	1
312	время и	2	1
313	и еще	1	1
314	свою собственную	1	1
315	в силу	5	1
316	именно такова	1	1
317	в компании	1	1
318	чтобы их	1	1
319	всех своих	1	1
320	но дело	1	1
321	факт что	1	1
322	и может	6	1
323	в другом	4	1
324	все их	1	1
325	это было	3	1
326	заключается в	4	1
