1	все это	4	7
2	в том	6	5
3	в этом	10	5
4	и в	25	3
5	в его	12	3
6	не в	6	3
7	не только	13	3
8	для нас	5	3
9	как же	1	3
10	и только	1	3
11	должна быть	1	2
12	одно дело	1	2
13	отношению к	2	2
14	том что	8	2
15	как бы	2	2
16	по отношению	2	2
17	главным образом	1	2
18	только в	7	2
19	как только	1	2
20	то же	4	2
21	может быть	17	2
22	и что	8	2
23	как будто	1	2
24	только как	1	2
25	что в	8	2
26	в конце	1	2
27	в частности	7	2
28	по существу	2	2
29	то что	7	2
30	было бы	1	2
31	еще не	8	2
32	ведь это	1	2
33	дело не	1	2
34	но и	13	2
35	или даже	1	2
36	и мы	2	2
37	таким образом	9	2
38	очевидно что	2	2
39	наконец в	1	1
40	и русская	1	1
41	но не	5	1
42	быть не	1	1
43	а в	3	1
44	не дает	1	1
45	в данном	3	1
46	него и	5	1
47	единственный путь	1	1
48	еще и	1	1
49	и не	11	1
50	его в	9	1
51	в него	5	1
52	на следующий	1	1
53	со своими	2	1
54	это происходит	2	1
55	даже не	1	1
56	в котором	1	1
57	работы в	1	1
58	бы в	1	1
59	одной стороны	7	1
60	один из	2	1
61	только тогда	2	1
62	же теперь	1	1
63	тем что	10	1
64	из себя	4	1
65	они не	3	1
66	пишет он	1	1
67	у него	2	1
68	единства и	1	1
69	прежде всего	6	1
70	он по	1	1
71	только для	1	1
72	и как	3	1
73	это значит	2	1
74	том как	2	1
75	с другой	9	1
76	он ни	1	1
77	что он	22	1
78	о том	7	1
79	у которых	2	1
80	на тех	2	1
81	эти два	1	1
82	с одной	7	1
83	что это	5	1
84	человек все	1	1
85	образом в	2	1
86	же этот	1	1
87	связи с	8	1
88	в целом	3	1
89	и его	9	1
90	в то	3	1
91	что все	4	1
92	хотя бы	1	1
93	и по	2	1
94	тем же	1	1
95	место в	1	1
96	это наиболее	1	1
97	это же	3	1
98	все же	10	1
99	мы еще	1	1
100	в процессе	1	1
101	на ней	2	1
102	перед нами	2	1
103	их на	2	1
104	приемы их	1	1
105	и о	1	1
106	не мешает	1	1
107	на основании	1	1
108	должно было	2	1
109	и более	1	1
110	не может	6	1
111	происходит не	1	1
112	по себе	2	1
113	дает нам	1	1
114	и самые	1	1
115	подняться на	1	1
116	в систему	1	1
117	в этой	3	1
118	как и	7	1
119	и есть	1	1
120	но как	1	1
121	отнюдь не	1	1
122	к изучению	1	1
123	в силу	1	1
124	ничего не	2	1
125	новые и	1	1
126	и должны	1	1
127	в этих	6	1
128	конечно не	1	1
129	в таких	3	1
130	в связи	4	1
131	никак не	1	1
132	во всяком	1	1
133	никогда не	3	1
134	что она	1	1
135	в наше	2	1
136	ни на	1	1
137	для наших	1	1
138	право на	1	1
139	мы не	5	1
140	а с	1	1
141	всяком случае	1	1
142	даже в	2	1
143	не без	1	1
144	вряд ли	1	1
145	и затем	2	1
146	все эти	8	1
147	что данный	1	1
148	вовсе не	2	1
149	это не	6	1
150	мы должны	4	1
151	что на	1	1
152	или нет	1	1
153	именно на	2	1
154	но одно	1	1
155	перейти к	1	1
156	же время	1	1
157	и наконец	1	1
158	в своей	2	1
159	и потому	2	1
160	автор не	1	1
161	с ним	4	1
162	время в	2	1
163	как живой	1	1
164	не было	1	1
165	где же	1	1
166	в виде	9	1
167	для этого	1	1
