N	2gram	Voloshinov_1	Dialekti
1	не есть	3	47
2	и не	26	30
3	это –	4	23
4	может быть	26	20
5	не только	8	19
6	и в	19	19
7	по себе	4	18
8	а не	7	16
9	в себе	2	15
10	потому что	1	14
11	то что	8	14
12	в том	6	14
13	так как	2	14
14	и даже	2	14
15	как бы	15	14
16	вовсе не	5	13
17	то же	7	12
18	точки зрения	34	12
19	не просто	2	12
20	но и	8	12
21	значит что	1	12
22	и все	5	12
23	и как	3	10
24	что это	1	10
25	в нем	10	10
26	ни в	2	10
27	как и	12	10
28	том что	3	10
29	сказать что	4	10
30	так и	11	10
31	это не	1	10
32	никогда не	2	9
33	времени и	1	9
34	же и	2	9
35	не может	24	9
36	– не	6	9
37	она есть	1	9
38	мы уже	2	8
39	она –	1	8
40	в этом	16	8
41	в своей	3	8
42	с точки	20	8
43	не в	5	8
44	она не	2	8
45	прежде всего	13	8
46	– в	10	8
47	это значит	1	8
48	и то	1	7
49	сама по	2	7
50	так что	1	7
51	и к	3	7
52	должно быть	2	7
53	как это	1	7
54	но что	1	7
55	совершенно не	3	7
56	что в	4	7
57	но не	1	6
58	отнюдь не	6	6
59	тогда когда	1	6
60	в то	3	6
61	и вообще	2	6
62	и та	2	6
63	что он	2	6
64	конечно не	5	6
65	что не	2	6
66	– это	8	6
67	того что	3	6
68	и может	1	6
69	он –	3	6
70	есть и	1	6
71	жизни и	2	6
72	и потому	5	5
73	и это	3	5
74	должна быть	2	5
75	говорить о	1	5
76	все равно	1	5
77	же время	3	5
78	и его	19	5
79	и с	2	5
80	в виду	2	5
81	сознания и	3	5
82	о том	2	5
83	и что	1	5
84	можно сказать	3	5
85	но как	1	5
86	что и	2	5
87	с другой	5	5
88	и пр	12	5
89	и следовательно	3	5
90	в смысле	6	5
91	как раз	2	5
92	в самом	10	5
93	только в	9	5
94	и есть	3	4
95	еще не	4	4
96	быть в	2	4
97	и нигде	1	4
98	самом деле	10	4
99	за пределы	5	4
100	в одной	2	4
101	независимо от	2	4
102	же –	2	4
103	в своем	2	4
104	все же	8	4
105	нет никакой	2	4
106	только то	1	4
107	та же	1	4
108	как он	2	4
109	и если	1	4
110	при этом	8	4
111	он не	3	4
112	и вот	1	4
113	и по	1	4
114	таким образом	17	4
115	одна и	1	4
116	как таковой	1	4
117	нисколько не	1	4
118	в одном	1	4
119	все это	3	4
120	по своей	1	4
121	связи с	11	4
122	в таком	2	4
123	в каком	3	4
124	не могут	3	4
125	той или	1	4
126	в ее	7	4
127	ясно что	5	4
128	в другом	2	4
129	к нему	1	4
130	и только	2	4
131	во времени	1	4
132	без этого	1	4
133	уже в	1	4
134	от того	4	4
135	в связи	7	4
136	в меру	1	4
137	могут быть	2	4
138	быть и	3	4
139	хотя бы	5	4
140	а в	4	4
141	другой стороны	6	4
142	же как	2	3
143	искусство и	1	3
144	таком случае	2	3
145	это и	3	3
146	как мы	13	3
147	вопрос о	4	3
148	и бытия	1	3
149	в чем	2	3
150	а только	1	3
151	себе и	2	3
152	в этой	1	3
153	с этим	4	3
154	кроме того	6	3
155	что всякая	1	3
156	от этого	2	3
157	эти вопросы	1	3
158	после этого	1	3
159	всех этих	1	3
160	не значит	1	3
161	есть та	1	3
162	может существовать	2	3
163	же не	1	3
164	его в	3	3
165	было бы	4	3
166	уже знаем	1	3
167	в один	1	3
168	между собою	1	3
169	невозможно провести	1	3
170	или вообще	2	3
171	или точнее	1	3
172	что такое	2	3
173	сами по	1	3
174	и более	2	3
175	не менее	4	3
176	– мы	1	3
177	ничего не	6	3
178	в разных	1	3
179	или как	1	3
180	символ и	1	3
181	как только	1	3
182	должны быть	3	3
183	то как	2	3
184	вещи и	1	3
185	– совершенно	1	3
186	– и	4	3
187	все его	1	3
188	уже не	1	3
189	как они	1	3
190	нуждается в	3	3
191	тех пор	2	3
192	и необходима	1	3
193	же мы	1	3
194	из них	3	3
195	бы это	1	3
196	как же	4	3
197	и их	2	3
198	не было	3	3
199	о чем	1	3
200	нет ни	2	3
201	в данном	4	3
202	в той	1	3
203	и от	3	3
204	и слова	1	3
205	в целях	3	3
206	становления и	1	3
207	неотделим от	1	3
208	была бы	1	3
209	не что	1	3
210	то оно	1	3
211	также и	1	2
212	связана с	2	2
213	на самом	3	2
214	он может	3	2
215	тем же	1	2
216	его не	1	2
217	например в	1	2
218	из всего	1	2
219	так чтобы	1	2
220	этом условии	2	2
221	бы ни	1	2
222	зависимости от	2	2
223	в ней	4	2
224	и отличается	1	2
225	в широком	1	2
226	и личность	1	2
227	во всех	7	2
228	что я	1	2
229	различия между	1	2
230	в голове	1	2
231	явлений и	2	2
232	мы же	1	2
233	в общем	1	2
234	в истории	3	2
235	в акте	1	2
236	как в	4	2
237	более и	1	2
238	более или	1	2
239	но в	7	2
240	еще на	1	2
241	в которой	3	2
242	бы и	2	2
243	так или	1	2
244	все эти	7	2
245	иначе и	1	2
246	бы только	1	2
247	но ведь	1	2
248	в узком	2	2
249	не как	2	2
250	оно должно	1	2
251	широком смысле	1	2
252	но все	3	2
253	в каждом	7	2
254	не будет	4	2
255	об этой	1	2
256	– то	3	2
257	на все	1	2
258	с целью	1	2
259	она и	1	2
260	с тем	1	2
261	или менее	1	2
262	во время	1	2
263	и при	3	2
264	существуют и	1	2
265	далее в	1	2
266	тем не	2	2
267	их в	1	2
268	необходимо чтобы	5	2
269	тому что	2	2
270	что есть	1	2
271	виду что	1	2
272	самого начала	4	2
273	того как	1	2
274	в науке	6	2
275	в сущности	3	2
276	на него	1	2
277	у пушкина	1	2
278	не по	1	2
279	– все	3	2
280	может только	1	2
281	только не	1	2
282	действительно в	1	2
283	следует что	3	2
284	в области	3	2
285	и внешнего	4	2
286	от их	2	2
287	во все	2	2
288	к тому	2	2
289	всякая живая	2	2
290	вещь но	1	2
291	в конце	5	2
292	с ее	2	2
293	с самого	4	2
294	культуры и	2	2
295	и совершенно	1	2
296	это вовсе	1	2
297	же эти	1	2
298	можно только	1	2
299	имеется в	1	2
300	понятно что	3	2
301	и должно	1	2
