N	3gram	Vygotskiy__4	FransuaR
1	то же время	1	6
2	в то же	1	6
3	как мы уже	1	5
4	до сих пор	3	4
5	в той же	1	4
6	на самом деле	5	3
7	а также и	1	3
8	мы уже говорили	1	3
9	для того чтобы	19	3
10	так много в	1	2
11	по отношению к	1	2
12	жизни и смерти	1	2
13	можно было бы	4	2
14	как раз в	4	2
15	одной и той	2	2
16	имеет в виду	1	2
17	и не было	1	2
18	и той же	2	2
19	не может быть	1	2
20	все то что	11	2
21	о том что	10	2
22	можно сказать что	1	2
23	может быть в	1	2
24	смысле этого слова	3	1
25	этот рассказ об	1	1
26	всего тем что	1	1
27	весь этот материал	1	1
28	что иное как	1	1
29	в своем роде	1	1
30	и в сущности	1	1
31	все дело в	1	1
32	или во всяком	1	1
33	прежде всего на	1	1
34	оно может быть	1	1
35	какой бы то	1	1
36	дело в том	1	1
37	подобно тому как	1	1
38	также и в	1	1
39	в средние века	1	1
40	о том как	2	1
41	как это делает	2	1
42	потому что не	1	1
43	с точки зрения	4	1
44	и не может	1	1
45	которая могла бы	2	1
46	бы то ни	1	1
47	вместо того чтобы	2	1
48	того чтобы превратить	1	1
49	что в нем	5	1
50	за то что	3	1
51	в другом контексте	1	1
52	и в частности	2	1
53	что оно может	1	1
54	не что иное	1	1
55	в том чтобы	3	1
56	он не понимает	2	1
57	вот и все	1	1
58	то ни было	1	1
59	и в этом	3	1
60	прежде всего тем	1	1
61	и в этой	1	1
62	это остается совершенно	1	1
63	то что он	3	1
64	во всяком случае	3	1
65	в точном смысле	1	1
66	для правильного понимания	1	1
67	с другой стороны	2	1
68	мы все время	2	1
69	во всех этих	2	1
70	только то что	1	1
71	то что может	1	1
72	так например в	1	1
73	что может быть	2	1
74	заключается в том	3	1
75	и вместе с	1	1
76	в свою очередь	1	1
77	это и есть	3	1
78	что в ней	2	1
79	и эпизод с	1	1
80	с самого начала	5	1
81	и в самом	2	1
82	но никак не	1	1
83	вовсе не в	1	1
84	мы знаем что	1	1
85	здесь вовсе не	1	1
86	на глазах и	1	1
87	это как бы	1	1
88	мы видим что	2	1
89	что этот образ	1	1
90	мы встречаемся с	1	1
91	на одном из	1	1
92	в том что	12	1
93	в согласии с	1	1
94	что и в	1	1
95	те же самые	2	1
