N	2gram	Losev_Dial_3	Problemy
1	и в	24	34
2	и не	27	29
3	как бы	3	27
4	что он	13	23
5	в его	2	22
6	к другому	1	20
7	в нем	3	19
8	может быть	13	19
9	не может	19	19
10	и все	6	19
11	как и	7	18
12	о себе	2	18
13	в этом	8	16
14	но в	2	16
15	и его	5	16
16	все это	6	16
17	он не	5	15
18	и с	6	15
19	прежде всего	8	15
20	то же	6	14
21	с самим	1	14
22	к нему	3	14
23	самом деле	6	13
24	для него	4	13
25	и к	5	12
26	в то	5	12
27	же время	3	12
28	потому что	7	12
29	но и	9	12
30	т е	48	12
31	на самом	1	11
32	в сущности	10	11
33	вовсе не	13	11
34	себя самого	2	11
35	то что	14	11
36	не только	23	10
37	слова и	1	10
38	а я	2	10
39	не в	3	9
40	в отношении	1	9
41	а не	26	9
42	и т	24	8
43	никогда не	7	8
44	с ним	1	8
45	в самом	7	8
46	себя и	2	8
47	так же	4	8
48	что же	11	8
49	о мире	1	8
50	и для	2	8
51	точки зрения	25	8
52	я не	6	7
53	на него	1	7
54	я сам	1	7
55	как мы	2	7
56	и даже	13	7
57	что не	5	7
58	все же	3	7
59	что в	7	7
60	мы уже	3	6
61	и на	3	6
62	с его	2	6
63	что у	2	6
64	от себя	4	6
65	я вас	1	6
66	у меня	2	6
67	ли вы	1	6
68	для себя	2	6
69	не хочу	1	6
70	так и	5	6
71	в себе	2	6
72	только в	5	6
73	стремится к	1	6
74	от него	1	6
75	не знает	3	6
76	на них	2	5
77	в чем	4	5
78	вы думаете	1	5
79	и наконец	1	5
80	и у	2	5
81	что это	12	5
82	и вот	2	5
83	но все	1	5
84	в слове	3	5
85	он и	3	5
86	не мог	1	5
87	нему и	1	5
88	даже в	1	5
89	таким образом	13	5
90	к тому	4	5
91	себе самом	1	5
92	и сам	1	5
93	и что	15	5
94	что и	6	5
95	это не	4	5
96	все время	3	5
97	того что	12	5
98	и так	1	5
99	так что	8	5
100	из них	3	5
101	всяком случае	2	5
102	в одном	1	5
103	себе и	1	5
104	ну так	1	5
105	когда я	1	5
106	и от	3	5
107	ни одного	1	5
108	хотя бы	4	5
109	а в	2	5
110	во всяком	2	5
111	с таким	1	4
112	еще не	2	4
113	бы то	2	4
114	но не	2	4
115	но как	2	4
116	бы и	1	4
117	все эти	3	4
118	но на	2	4
119	при этом	2	4
120	на этом	2	4
121	то ни	1	4
122	что все	14	4
123	в мире	1	4
124	его в	1	4
125	ни в	9	4
126	все равно	2	4
127	с точки	14	4
128	все и	1	4
129	но это	5	4
130	друг другу	1	4
131	он с	1	4
132	ничего не	17	4
133	он хочет	1	4
134	как раз	7	4
135	его внутренней	2	4
136	его с	1	4
137	и это	4	4
138	если бы	6	4
139	на вопрос	1	4
140	тотчас же	1	4
141	и прежде	3	4
142	только на	7	4
143	в виде	8	4
144	в общем	1	4
145	так как	6	4
146	не о	2	4
147	у него	2	4
148	даже и	7	4
149	с другой	4	4
150	тем что	3	4
151	вместе с	1	4
152	слова о	1	4
153	да и	1	4
154	как к	1	4
155	из своего	1	4
156	ни было	1	4
157	бы его	2	4
158	кто бы	1	3
159	в такой	1	3
160	и то	4	3
161	ведь и	1	3
162	высшей степени	1	3
163	так чтобы	2	3
164	говорить о	4	3
165	как я	2	3
166	в виду	7	3
167	в ней	2	3
168	что его	5	3
169	нет и	4	3
170	в одной	3	3
171	хотя и	5	3
172	и как	8	3
173	он ни	1	3
174	не как	1	3
175	их в	2	3
176	я бы	3	3
177	знает что	1	3
178	это было	3	3
179	а что	4	3
180	далеко не	1	3
181	этого не	2	3
182	должно быть	3	3
183	такой же	1	3
184	раз и	3	3
185	в котором	1	3
186	и другого	1	3
187	не менее	11	3
188	но он	1	3
189	по крайней	5	3
190	по себе	20	3
191	его внутреннего	1	3
192	что с	1	3
193	том что	8	3
194	во всем	3	3
195	есть только	12	3
196	с ее	1	3
197	не могу	1	3
198	в ее	1	3
199	за живое	1	3
200	для этого	2	3
201	и во	2	3
202	крайней мере	5	3
203	наконец в	1	3
204	в него	1	3
205	но так	1	3
206	в том	5	3
207	от другого	1	3
208	как такового	1	3
209	своего собственного	2	3
210	в стиле	1	3
211	по своему	1	3
212	но для	2	3
213	если не	3	3
214	сознания и	4	3
215	бы в	2	3
216	но зато	1	3
217	только что	4	3
218	другой стороны	2	3
219	жизни и	5	3
220	я и	2	2
221	от этой	1	2
222	например в	2	2
223	зависимость от	1	2
224	себя как	3	2
225	он может	1	2
226	это и	7	2
227	его внутреннюю	1	2
228	и этот	1	2
229	той же	3	2
230	а как	1	2
231	и тут	3	2
232	та же	1	2
233	еще до	1	2
234	мы и	4	2
235	свой предмет	1	2
236	и он	2	2
237	меня в	2	2
238	во всех	1	2
239	он умеет	1	2
240	друг на	1	2
241	в сторону	1	2
242	за пределы	3	2
243	сама по	4	2
244	с этим	3	2
245	по которому	2	2
246	в своем	3	2
247	и слова	1	2
248	не кажется	1	2
249	вы сами	2	2
250	них он	1	2
251	в этот	1	2
252	уже с	1	2
253	к чему	1	2
254	в которой	1	2
255	же вы	5	2
256	тому же	2	2
257	можно лишь	1	2
258	вообще не	2	2
259	т д	23	2
260	а просто	1	2
261	всех этих	1	2
262	он должен	3	2
263	и если	2	2
264	подобно тому	4	2
265	я например	1	2
266	было в	1	2
267	много раз	1	2
268	чтобы все	1	2
269	было бы	5	2
270	он есть	3	2
271	мог бы	1	2
272	в них	5	2
273	если я	2	2
274	был бы	1	2
275	но я	1	2
276	что такое	21	2
277	она в	1	2
278	он дает	2	2
279	признать что	1	2
280	тем не	10	2
281	тому чтобы	1	2
282	тому что	4	2
283	если и	1	2
284	а тогда	1	2
285	во время	1	2
286	тогда и	2	2
287	но только	4	2
288	и без	3	2
289	другой как	1	2
290	к ней	1	2
291	такая же	1	2
292	как на	5	2
293	же он	2	2
294	о нем	4	2
295	для другого	1	2
296	входят в	1	2
297	ли это	1	2
298	нет ни	2	2
299	отнюдь не	10	2
300	отличается от	8	2
301	как для	1	2
302	той или	2	2
303	что вы	1	2
304	вы не	6	2
305	всего этого	2	2
306	и говорит	1	2
307	так в	2	2
308	жизнь и	4	2
309	и вообще	2	2
310	только так	1	2
311	о том	6	2
312	надо было	1	2
313	с вами	1	2
314	на одном	1	2
315	ибо и	3	2
316	себя но	2	2
317	и только	6	2
318	врывается в	1	2
319	и мир	1	2
320	быть и	3	2
321	но с	1	2
322	тот же	1	2
323	то в	2	2
324	да ведь	1	2
325	и ее	3	2
326	при всей	1	2
327	со всеми	2	2
328	не то	1	2
329	же и	2	2
330	конечно не	4	2
331	уже не	5	2
332	только слово	1	2
333	кто живет	1	2
334	мы знаем	3	2
335	друг друга	3	2
336	каждый из	1	2
337	тогда в	1	2
338	и делает	1	2
339	нет в	1	2
340	были бы	1	2
341	или иной	4	2
342	слово в	2	2
343	к которому	1	2
344	говорит о	4	2
345	не было	3	2
346	на друга	1	2
347	у человека	2	2
348	точек зрения	1	2
349	а так	1	2
350	о чем	1	2
351	когда она	1	2
352	я хочу	1	2
353	слово слово	1	2
354	я уже	7	2
355	и потому	2	2
356	тому как	4	2
357	себя то	1	2
358	самого себя	1	2
359	вне этой	1	2
360	или другого	1	2
361	с этой	5	2
362	у вас	1	2
363	которой он	1	2
364	нисколько не	1	2
365	что оно	7	2
366	вопрос о	5	2
367	в другой	1	2
368	в силах	1	2
369	человек и	1	2
370	не с	1	2
371	я хотел	1	2
372	его нельзя	1	2
373	на одно	1	2
374	которых он	1	2
375	сказать что	4	2
376	а может	1	2
377	того или	3	2
378	я сказал	1	1
379	ту же	1	1
380	нем нет	1	1
381	утверждения себя	1	1
382	также и	2	1
383	чтобы не	1	1
384	и фактически	1	1
385	начинается с	1	1
386	как чистый	1	1
387	но тем	1	1
388	идет о	1	1
389	живое и	1	1
390	и разным	1	1
391	ясно что	7	1
392	от самого	2	1
393	в первом	2	1
394	вот все	1	1
395	по преимуществу	1	1
396	что эти	1	1
397	и больше	4	1
398	этого он	2	1
399	что время	2	1
400	отношения к	1	1
401	в их	2	1
402	по его	1	1
403	ни того	9	1
404	или наоборот	1	1
405	и само	1	1
406	что уже	1	1
407	отца но	1	1
408	что никто	1	1
409	время как	4	1
410	но она	3	1
411	оно вообще	2	1
412	которое не	2	1
413	но даже	3	1
414	то это	9	1
415	и самой	2	1
416	из которых	3	1
417	уже перед	1	1
418	зависимости от	3	1
419	такое же	1	1
420	в каждой	1	1
421	и самого	1	1
