N	2gram	Propp_Isto_1	slovoVRo
1	и в	28	41
2	в нем	2	30
3	и т	25	28
4	т п	1	23
5	могут быть	4	19
6	во всех	2	17
7	не только	12	16
8	и не	9	16
9	но и	10	16
10	а не	15	15
11	то же	12	14
12	и на	4	14
13	в то	3	14
14	и его	3	14
15	в пределах	4	14
16	может быть	25	14
17	и др	7	14
18	не может	15	14
19	в его	5	13
20	в этом	8	12
21	как бы	2	12
22	так и	9	11
23	в большинстве	4	10
24	себя в	2	9
25	все эти	4	9
26	таким образом	8	9
27	точка зрения	2	8
28	как в	2	8
29	но в	8	8
30	как мы	3	8
31	в особенности	2	8
32	или в	5	8
33	может не	1	8
34	слова в	1	8
35	прежде всего	10	8
36	все же	10	7
37	в своей	1	7
38	не в	9	7
39	вовсе не	2	7
40	с ним	2	7
41	во всяком	1	7
42	при этом	3	6
43	это не	7	6
44	в них	1	6
45	к своему	2	6
46	в отношении	1	6
47	оно не	1	6
48	только в	11	6
49	большинстве случаев	4	6
50	и даже	4	6
51	а в	7	6
52	и к	1	5
53	он в	2	5
54	так сказать	1	5
55	т д	22	5
56	все это	4	5
57	в основе	4	5
58	не на	2	5
59	в языке	1	5
60	как его	1	5
61	с другой	6	5
62	на своем	1	5
63	ту же	1	4
64	одним из	2	4
65	в ней	7	4
66	меньшей степени	1	4
67	еще не	7	4
68	словом в	1	4
69	перед нами	3	4
70	в которой	1	4
71	всех этих	2	4
72	не как	3	4
73	связанных с	1	4
74	и с	4	4
75	как и	4	4
76	в их	3	4
77	и для	4	4
78	лежит в	1	4
79	ничего не	2	4
80	о нем	2	4
81	большей или	2	4
82	один из	4	4
83	ли он	3	4
84	с одной	4	4
85	или меньшей	2	4
86	одной стороны	4	4
87	и все	1	4
88	там где	4	4
89	и потому	2	4
90	и от	2	4
91	кроме того	1	4
92	здесь в	2	4
93	известной степени	1	4
94	и часто	2	4
95	другой стороны	5	4
96	также и	3	3
97	в первом	1	3
98	в зависимости	2	3
99	эта форма	1	3
100	зависимости от	2	3
101	в своем	5	3
102	более или	5	3
103	из этих	1	3
104	в себе	2	3
105	его но	2	3
106	связанные с	2	3
107	он пользуется	1	3
108	как оно	2	3
109	его в	6	3
110	было бы	7	3
111	он не	2	3
