N	3gram	Voloshinov_1	Myshleni
1	в том что	2	19
2	по отношению к	3	10
3	с точки зрения	5	10
4	для того чтобы	1	8
5	с самого начала	2	7
6	к тому что	1	7
7	так же как	1	6
8	то же самое	1	6
9	в зависимости от	2	5
10	можно было бы	1	5
11	тому что он	1	4
12	на то что	1	4
13	те же самые	1	3
14	в этом отношении	1	3
15	так же точно	1	3
16	состоит в том	1	2
17	и не может	1	2
18	только то что	1	2
19	в значительной мере	1	2
20	таким образом мы	1	2
21	в последнее время	1	2
22	с другой стороны	2	2
23	и в их	1	2
24	в связи с	1	2
25	эту точку зрения	1	2
26	и письменной речи	1	2
27	не может быть	4	2
28	том что в	1	1
29	один и тот	1	1
30	что иное как	2	1
31	на всем протяжении	1	1
32	как то что	1	1
33	нет и не	1	1
34	что в основе	1	1
35	но так как	2	1
36	на самом деле	1	1
37	выйти за пределы	1	1
38	мы можем установить	1	1
39	в отличие от	1	1
40	в пределах данной	2	1
41	не может иметь	1	1
42	ориентироваться не на	1	1
43	то что в	1	1
44	в собственном смысле	1	1
45	и т.д и	1	1
46	но мы должны	1	1
47	с этой точки	1	1
48	в одном случае	1	1
49	в данном случае	2	1
50	но мы обязаны	1	1
51	с одной стороны	2	1
52	и тот же	1	1
53	связанных с этим	1	1
54	образом мы можем	1	1
55	один из наиболее	1	1
56	проблем связанных с	1	1
57	а не как	1	1
58	собственном смысле слова	1	1
59	потому что они	1	1
60	этой точки зрения	1	1
61	не имеет и	1	1
62	есть не что	2	1
63	только в связи	1	1
64	и как бы	1	1
65	мы не можем	1	1
66	не что иное	2	1
67	как и в	1	1
68	в сознании не	1	1
69	зависимости от этого	2	1
70	в самом деле	2	1
71	включает в себя	1	1
72	ключ ко всем	1	1
73	возможно только в	1	1
74	тех или иных	1	1
75	тем не менее	1	1
76	подобно тому как	1	1
77	ничего общего с	2	1
78	только к одному	1	1
