N	3gram	Vygotskiy__1	Myslijsy
1	в том что	9	16
2	смысле этого слова	2	7
3	только тогда когда	4	7
4	и то же	1	5
5	заключает в себе	1	5
6	одно и то	1	5
7	не в том	5	5
8	а в том	2	5
9	от того что	2	5
10	вместе с тем	2	4
11	с другой стороны	5	4
12	по себе а	2	4
13	в то время	5	4
14	не только в	1	4
15	чувственный образ и	1	4
16	потому что он	2	3
17	более или менее	2	3
18	до сих пор	3	3
19	может быть только	1	3
20	одним и тем	1	3
21	и тем же	1	3
22	с одной стороны	5	3
23	в том как	1	3
24	в произведении искусства	2	3
25	в свою очередь	1	3
26	само по себе	5	3
27	и т д	8	3
28	только в том	3	3
29	тем не менее	2	3
30	для того чтобы	5	3
31	не может быть	8	3
32	что и в	2	3
33	то есть к	2	3
34	что внутренняя форма	2	2
35	то что я	2	2
36	по тому как	1	2
37	со стороны формы	1	2
38	подобно тому как	5	2
39	том что он	1	2
40	в том же	1	2
41	мы должны будем	1	2
42	не заключает в	1	2
43	из этих слов	2	2
44	в таком случае	2	2
45	именно то что	1	2
46	в этом отношении	2	2
47	в собственном смысле	3	2
48	и т п	15	2
49	есть такая же	1	2
50	как в слове	1	2
51	к чувственному образу	2	2
52	что мы не	2	2
53	что только в	1	2
54	в том чтобы	7	2
55	в первом случае	1	2
56	мы не знаем	1	2
57	потому что оно	1	2
58	не могут быть	1	2
59	и в произведении	1	2
60	но вместе с	1	2
61	потому что мы	1	2
62	и той же	3	2
63	и в том	1	2
64	что даже тогда	1	2
65	не существует для	1	2
66	мы не можем	2	2
67	так и в	2	2
68	как и в	4	2
69	в тесном смысле	1	2
70	и в самом	2	2
71	не только не	3	2
72	можно сказать что	1	2
73	чувственному образу или	1	2
74	одной и той	3	2
75	сама по себе	2	2
76	в буквальном смысле	1	2
77	есть для меня	1	2
78	потому что образ	1	1
79	том что она	3	1
80	зацрни то есть	1	1
81	хотел было набрать	1	1
82	и в поэзии	1	1
83	одной стороны и	1	1
84	а не за	1	1
85	в незамысловатом рассказе	1	1
86	и такое толкование	1	1
87	а потом уже	1	1
88	увеличением затруднений при	1	1
89	веков могут сохранять	1	1
90	человек получает от	1	1
91	его места в	1	1
92	он сказал саво	1	1
93	в известной гибкости	1	1
94	силе внутренней формы	1	1
95	и столь же	1	1
96	выражение именно идея	1	1
97	создании а в	1	1
98	в чем же	1	1
99	слове представление к	1	1
100	даже тогда когда	1	1
101	возбуждать самое разнообразное	1	1
102	потому что в	1	1
103	сволок может вызвать	1	1
104	что по самой	1	1
105	произведения можем употребить	1	1
106	так же и	1	1
107	такое толкование будет	1	1
108	самой по себе	1	1
109	образом это мраморная	1	1
110	на самом деле	2	1
111	слоев народа к	1	1
112	когда мы выдадим	1	1
113	в самом деле	7	1
114	в область истории	1	1
115	может кому-нибудь почудиться	1	1
116	ему при создании	1	1
117	думалось ему при	1	1
118	как увидим ниже	1	1
119	во многих случаях	1	1
120	из сосуда его	1	1
121	те же самые	1	1
122	очевидно что подобные	1	1
123	слов иначе направляет	1	1
124	чашке как волна	1	1
125	то же самое	2	1
126	вместо содержание художественного	1	1
127	этим объясняется почему	1	1
128	одно каже свитай	1	1
129	и сволок может	1	1
130	друге каже не	1	1
131	а мене зацрни	1	1
132	в силу того	2	1
133	и там где	1	1
134	из груди невозвратными	1	1
135	внешняя форма женщины	1	1
136	и как он	1	1
137	искусства образ относится	1	1
138	понимание но очевидно	1	1
139	как волна без	1	1
140	окно двери и	2	1
141	незамысловатом рассказе как	1	1
142	а не другие	3	1
143	образа в силе	1	1
144	почудиться неумолимое стихийно-разрушительное	1	1
145	художественного произведения можем	1	1
146	значение во времена	1	1
147	нравственной научной идеи	1	1
148	выдадим его за	1	1
149	к этому что	1	1
150	сами по себе	1	1
151	по самой своей	1	1
152	научной идеи и	1	1
153	бы ни было	1	1
154	это мраморная статуя	1	1
155	то что при	2	1
156	саво себе не	1	1
157	каждой из этих	1	1
158	а может быть	1	1
159	того и другого	1	1
160	разнообразное содержание скромная	1	1
161	заслуга художника не	1	1
162	внутренняя форма каждого	2	1
163	мнимую вечность искусства	1	1
164	загадки а не	1	1
165	не за наше	1	1
166	одно окно двери	1	1
167	произведении искусства образ	1	1
168	почему создания темных	1	1
169	воды из савы	1	1
170	найти их если	1	1
171	и в каждом	1	1
172	только при помощи	1	1
173	лиц вопль который	1	1
174	или понятию вместо	1	1
175	относится к содержанию	1	1
176	до тех пор	1	1
177	в слове представление	1	1
178	могут сохранять свое	1	1
179	содержание скромная загадка	1	1
180	тесном смысле этого	1	1
181	людей и веков	1	1
182	в том случае	2	1
183	ближайшее этимологическое значение	1	1
184	и то что	1	1
185	случае когда мы	1	1
186	содержанию как в	1	1
187	что мы непосредственно	1	1
188	потерями легко ошибиться	1	1
189	несмотря на мнимую	1	1
190	только в силу	1	1
191	этимологическое значение слова	1	1
192	что разница между	1	1
193	было набрать воды	1	1
194	не ради своего	1	1
195	ясно что и	2	1
196	на мнимую вечность	1	1
197	рассуждать таким образом	1	1
198	об отношении разных	1	1
199	то время как	5	1
200	ради своего буквального	1	1
201	и не дает	1	1
202	что подобные рассказы	1	1
203	всякое понимание есть	1	1
204	известной гибкости образа	1	1
205	который вырывается из	1	1
206	по себе не	2	1
207	будет ложно только	1	1
208	заключал в себе	1	1
209	их если будем	1	1
210	мысль об отношении	1	1
211	личное состояние возбужденное	1	1
212	но очевидно что	1	1
213	не только из	2	1
214	из виду что	1	1
215	ее отличие от	1	1
216	же и в	1	1
217	значение загадки а	1	1
218	с мечом и	1	1
219	мы не в	1	1
220	ради того который	1	1
221	и тот же	1	1
222	действие потока мировых	1	1
223	самое разнообразное содержание	1	1
224	отдельных лиц вопль	1	1
225	бедняк хотел было	1	1
226	молока который был	1	1
227	столько сколько нужно	1	1
228	скромная загадка одно	1	1
229	если бы в	1	1
230	сказал саво саво	1	1
231	в силе внутренней	1	1
232	живут по целым	1	1
233	обыкновенное выражение именно	1	1
234	автор а в	1	1
235	если мы не	1	1
236	с личной точки	1	1
237	и с личной	1	1
238	понятию вместо содержание	1	1
239	как бедняк хотел	1	1
240	а можно только	1	1
241	политической нравственной научной	1	1
242	который был у	1	1
243	самой своей природе	1	1
244	к содержанию как	1	1
245	того что она	1	1
246	разных слоев народа	1	1
247	таким образом те	1	1
248	без следа унесла	1	1
249	том чтобы показать	3	1
250	и главным образом	1	1
251	его за объективное	1	1
252	и каждое из	1	1
253	иначе направляет мысль	1	1
254	формы возбуждать самое	1	1
255	что оно есть	1	1
256	искусства настает пора	1	1
257	художника не в	1	1
258	глоток молока который	1	1
259	его молоко и	1	1
260	себе а только	1	1
261	рассказе может кому-нибудь	1	1
262	него в чашке	1	1
263	при создании а	1	1
264	столетиям не ради	1	1
265	не принадлежат к	1	1
266	саво саво себе	1	1
267	сосуда его молоко	1	1
268	все одно окно	1	1
269	том что художественное	1	1
270	что художественное произведение	1	1
271	вечность искусства настает	1	1
272	вложен этим объясняется	1	1
273	по тому что	1	1
274	значение слова при	1	1
275	каждое из них	2	1
276	это зависит от	1	1
277	сохранять свое художественное	1	1
278	разница только в	1	1
279	забвением внутренней формы	1	1
280	не дай боже	1	1
281	бросается в глаза	1	1
282	за наше личное	1	1
283	один и тот	1	1
284	до такой степени	1	1
285	внутреннюю форму и	1	1
286	форма женщины с	1	1
287	унесла из сосуда	1	1
288	иначе как в	1	1
289	не могут иметь	1	1
290	в этом рассказе	1	1
291	художественного произведения и	1	1
292	загадка одно каже	1	1
293	что то же	1	1
294	потока мировых событий	1	1
295	окажется что в	1	1
296	и таким образом	2	1
297	оно есть не	1	1
298	так как при	1	1
299	невозвратными и с	1	1
300	только то что	1	1
301	будем рассуждать таким	1	1
302	правосудие содержание окажется	1	1
303	силу того что	2	1
304	вырывается из груди	1	1
305	мы непосредственно не	1	1
306	если будем рассуждать	1	1
307	более обыкновенное выражение	1	1
308	у него в	1	1
309	читателя или зрителя	1	1
310	а вместе с	1	1
311	прибавим к этому	1	1
312	боже друге каже	1	1
313	что даже в	1	1
314	с таким образом	8	1
315	груди невозвратными и	1	1
316	темных людей и	1	1
317	затруднений при понимании	1	1
318	содержание художественного произведения	1	1
319	набрать воды из	1	1
320	когда с увеличением	1	1
321	заключается в том	6	1
322	каждого из этих	2	1
323	может вызвать мысль	1	1
324	этом рассказе может	1	1
325	этих слов иначе	1	1
326	или что то	1	1
327	статуя внешняя форма	1	1
328	художественное значение во	1	1
329	во времена высокого	1	1
330	объективное значение загадки	1	1
331	женщины с мечом	1	1
332	это и не	1	1
333	почему несмотря на	1	1
334	вопль который вырывается	1	1
335	о том что	7	1
336	двери и сволок	2	1
337	если бы мы	1	1
338	образ и представление	1	1
339	рассказе как бедняк	1	1
340	можем употребить более	1	1
341	представление к чувственному	1	1
342	мы выдадим его	1	1
343	с увеличением затруднений	1	1
344	каже не дай	1	1
345	мраморная статуя внешняя	1	1
346	те же стихии	1	1
347	настает пора когда	1	1
348	толкование будет ложно	1	1
349	весами внутренняя форма	1	1
350	подобные рассказы живут	1	1
351	ложно только в	1	1
352	представляющая правосудие содержание	1	1
353	свое художественное значение	1	1
354	в художественном произведении	3	1
355	не может стать	2	1
356	по целым столетиям	1	1
357	волна без следа	1	1
358	что само по	1	1
359	будет найти их	1	1
360	содержание окажется что	1	1
361	рассказы живут по	1	1
362	таким образом это	1	1
363	отношении разных слоев	1	1
364	и весами внутренняя	1	1
365	неумолимое стихийно-разрушительное действие	1	1
366	целым столетиям не	1	1
367	употребить более обыкновенное	1	1
368	гибкости образа в	1	1
369	а в известной	1	1
370	случае если бы	1	1
371	буквального смысла а	1	1
372	на то что	8	1
373	создания темных людей	1	1
374	в чашке как	1	1
375	мене зацрни то	1	1
376	тому как мы	1	1
377	идеи и такое	1	1
378	стихийно-разрушительное действие потока	1	1
379	и веков могут	1	1
380	незаслуженными потерями легко	1	1
381	а ради того	1	1
382	по этому поводу	2	1
383	мечом и весами	1	1
384	следа унесла из	1	1
385	своего буквального смысла	1	1
386	объясняется почему создания	1	1
387	развести глоток молока	1	1
388	был у него	1	1
