N	2gram	Potebnia_M_4	Myshleni
1	в этом	23	29
2	точки зрения	4	28
3	и в	23	26
4	не только	10	24
5	то что	29	24
6	таким образом	24	23
7	с точки	3	21
8	и речи	1	19
9	того чтобы	4	19
10	для того	6	18
11	в том	23	18
12	и не	18	18
13	том что	12	17
14	потому что	33	16
15	как и	14	15
16	к слову	3	14
17	как мы	2	14
18	того что	14	14
19	так как	14	14
20	так же	4	14
21	этом случае	5	14
22	значение слова	5	13
23	и его	2	12
24	вместе с	6	12
25	что в	17	12
26	мысли и	7	11
27	в которой	6	11
28	в слове	22	11
29	только не	3	11
30	но и	11	11
31	не может	11	11
32	словом и	1	10
33	в развитии	1	10
34	слова и	5	10
35	в сущности	2	9
36	в самом	3	9
37	в себе	14	9
38	тому что	2	9
39	мысли в	2	9
40	слово и	3	9
41	тем что	10	9
42	что мы	10	9
43	по своему	2	9
44	значения слова	1	9
45	то же	14	8
46	той же	3	8
47	что она	2	8
48	что он	4	8
49	только в	15	8
50	ее в	1	8
51	сказать что	8	8
52	тем самым	4	8
53	и то	5	7
54	мы не	8	7
55	и к	6	7
56	с самого	1	7
57	самого начала	2	7
58	о природе	1	7
59	к тому	3	7
60	по мере	7	7
61	может быть	26	7
62	прежде всего	1	7
63	самом деле	3	6
64	вопрос о	2	6
65	во всех	1	6
66	по отношению	10	6
67	все же	1	6
68	и слова	2	6
69	что это	7	6
70	все эти	3	6
71	было бы	8	6
72	и тем	4	6
73	в ее	2	6
74	что эта	1	6
75	в сознании	4	6
76	мыслью и	1	6
77	мы могли	2	6
78	и что	7	6
79	заключается в	1	6
80	связь между	3	6
81	иначе как	1	6
82	именно в	3	6
83	а не	12	6
84	как бы	5	6
85	в смысле	3	6
86	мы должны	2	6
87	как на	1	6
88	все что	2	6
89	тем же	1	5
90	оба эти	1	5
91	оно есть	2	5
92	как говорит	1	5
93	что ребенок	1	5
94	могли бы	4	5
95	в силу	7	5
96	и с	4	5
97	и значение	3	5
98	с тем	7	5
99	что этот	1	5
100	она не	2	5
101	что с	1	5
102	тогда когда	8	5
103	в процессе	3	5
104	слова как	1	5
105	же самое	4	5
106	данном случае	2	5
107	во второй	1	5
108	является в	1	5
109	если бы	13	5
110	в виду	3	5
111	на вопрос	4	5
112	можно сказать	4	5
113	и следовательно	3	5
114	как она	2	5
115	и значением	4	5
