N	2gram	Vinokur_St_3	Analitik
1	не только	12	22
2	и в	25	18
3	как и	4	14
4	так и	5	14
5	в этом	24	14
6	и его	3	13
7	но и	9	13
8	том что	15	12
9	в качестве	4	12
10	и не	10	12
11	в частности	1	12
12	то есть	2	10
13	а в	6	10
14	как бы	6	10
15	что в	19	9
16	может быть	19	9
17	со стороны	3	9
18	а не	5	9
19	в том	20	9
20	с его	3	8
21	всего лишь	1	8
22	своего рода	3	8
23	не случайно	1	8
24	в русской	6	7
25	как раз	3	7
26	в его	12	7
27	с другой	5	7
28	но не	2	7
29	еще не	2	6
30	в этой	14	6
31	он не	5	6
32	в их	3	6
33	не в	6	6
34	к тому	2	6
35	для него	3	6
36	о том	8	6
37	в начале	4	6
38	того же	2	5
39	той же	2	5
40	мы имеем	5	5
41	в самом	2	5
42	лишь в	4	5
43	а а	6	5
44	или иной	2	5
45	в сущности	2	5
46	что и	1	5
47	между тем	6	5
48	уже не	3	5
49	в конце	6	5
50	никогда не	2	5
51	в свою	2	5
52	прежде всего	10	5
53	не является	3	5
54	такого рода	5	5
55	в результате	2	5
56	другой стороны	5	5
57	представляет собой	1	5
58	и на	6	4
59	а и	1	4
60	что он	19	4
61	в своем	1	4
62	и как	1	4
63	что по	3	4
64	и к	4	4
65	таким образом	10	4
66	приводит к	1	4
67	состоит в	4	4
68	по себе	1	4
69	в одном	1	4
70	не менее	2	4
71	свою очередь	1	4
72	в пределах	1	4
73	и сам	1	4
74	внимание на	2	4
75	можно сказать	4	4
76	русской литературе	1	4
77	крайней мере	4	4
78	в заключительной	1	4
79	во втором	2	4
80	по крайней	4	4
81	о чем	1	4
82	в данном	1	4
83	все же	4	4
84	с новыми	1	3
85	я и	3	3
86	его не	2	3
87	который в	1	3
88	мы не	2	3
89	говорить о	3	3
90	в целом	4	3
91	уже в	3	3
92	здесь не	1	3
93	но как	2	3
94	если в	2	3
95	ответ на	5	3
96	что они	2	3
97	как говорит	1	3
98	в рамках	2	3
99	как в	6	3
100	с этим	7	3
101	что касается	7	3
102	из этих	6	3
103	у пушкина	22	3
104	в году	5	3
105	то же	5	3
106	в каждом	4	3
107	его в	1	3
108	ко второму	1	3
109	самого пушкина	8	3
110	и того	1	3
111	точки зрения	7	3
112	не столько	2	3
113	все это	8	3
114	в то	7	3
115	дело не	2	3
116	только не	1	3
117	ничего не	4	3
118	же время	3	3
119	следует признать	1	3
120	той или	1	3
121	с ее	2	3
122	говорит и	2	3
123	в ее	1	3
124	в произведении	1	3
125	так в	1	3
126	именно в	1	3
127	было бы	7	3
128	на языке	1	3
129	однако с	1	3
130	этом отношении	4	3
131	в особенности	4	3
132	еще и	1	3
133	что не	2	3
134	не было	4	3
135	однако и	1	3
136	он и	2	3
137	вступает в	1	3
138	его как	3	3
139	к жизни	1	3
140	известной степени	1	3
141	к этому	3	3
142	отношения к	1	2
143	например в	4	2
144	самом деле	2	2
145	в первом	1	2
146	по преимуществу	1	2
147	уже по	1	2
148	есть не	1	2
149	на себя	1	2
150	и он	1	2
151	в ней	4	2
152	во всех	2	2
153	со всеми	1	2
154	в общем	4	2
155	очевидно что	1	2
156	и той	1	2
157	когда он	1	2
158	но в	5	2
159	все эти	3	2
160	так сказать	2	2
161	на его	4	2
162	что она	1	2
163	в нем	1	2
164	о которой	2	2
165	видеть в	1	2
166	не как	2	2
167	о его	1	2
168	свое время	1	2
169	одной и	1	2
170	и по	2	2
171	о в	1	2
172	это не	7	2
173	в жизни	4	2
174	в них	5	2
175	о которых	3	2
176	пушкина и	6	2
177	с тем	4	2
178	несмотря на	3	2
179	или из	3	2
180	с не	2	2
181	не мог	2	2
182	к первому	1	2
183	с точки	4	2
184	этих персонажей	1	2
185	тем не	2	2
186	но они	2	2
187	даже в	1	2
188	вплоть до	1	2
189	дело в	1	2
190	одна из	2	2
191	которого он	1	2
192	судя по	1	2
193	обратим внимание	1	2
194	по своей	1	2
195	пушкина что	4	2
196	углом зрения	1	2
197	могут быть	2	2
198	для пушкина	13	2
199	подход к	1	2
200	что пушкин	11	2
201	в дальнейшем	1	2
202	те же	1	2
203	в новом	2	2
204	поэтому в	1	2
205	об этом	5	2
206	произведения как	2	2
207	и здесь	3	2
208	или иным	1	2
209	и т.д	1	2
210	на примере	1	2
211	в новую	1	2
212	в значительной	1	2
213	в форме	2	2
214	можно отметить	1	2
215	один из	2	2
216	только в	6	2
217	тем или	1	2
218	то в	4	2
219	и ее	2	2
220	тот или	1	2
221	с одной	2	2
222	все они	3	2
223	для всех	1	2
224	с нею	1	2
225	действующего лица	1	2
226	всяком случае	4	2
227	произведения и	2	2
228	тем что	19	2
229	указание на	1	2
230	одной стороны	3	2
231	русской поэзии	2	2
232	говорит о	1	2
233	что несмотря	1	2
234	там где	1	2
235	что мы	3	2
236	совершенно очевидно	1	2
237	в пушкинском	1	2
238	связь с	4	2
239	не может	7	2
240	вместе с	2	2
241	в той	1	2
242	когда мы	1	2
243	тому как	1	2
244	этого слова	2	2
245	в контексте	1	2
246	на пути	1	2
247	ни для	1	2
248	и для	4	2
249	и все	1	2
250	то что	12	2
251	о своем	1	2
252	сказать что	4	2
253	в свое	1	2
254	читателя и	1	2
255	а также	4	2
256	во всяком	4	2
257	гораздо более	2	2
258	как известно	1	1
259	речь идет	2	1
260	связана с	4	1
261	которого в	2	1
262	сам по	1	1
263	на самом	1	1
264	перед лицом	1	1
265	человек который	1	1
266	тем же	1	1
267	и до	1	1
268	из его	7	1
269	этому пути	1	1
270	отметить и	1	1
271	при анализе	1	1
272	собой как	1	1
273	что если	2	1
274	ни у	1	1
275	вопрос о	1	1
276	стих в	2	1
277	начинается с	1	1
278	ввести в	1	1
279	мы и	1	1
280	проявляется в	1	1
281	во мне	1	1
282	пушкина тем	1	1
283	он был	3	1
284	между собой	1	1
285	себя а	1	1
286	этом и	1	1
287	всего этого	1	1
288	тем как	2	1
289	то мы	1	1
290	не требует	1	1
291	б с	1	1
292	мы будем	1	1
293	не все	1	1
294	собою как	1	1
295	вступают в	2	1
296	отношение к	4	1
297	особых доказательств	1	1
298	мифом и	1	1
299	за пределы	1	1
