N	2gram	Voloshinov_1	Myslijsy
1	то есть	1	34
2	в слове	1	32
3	в том	6	32
4	и в	12	30
5	может быть	14	28
6	то же	5	23
7	не только	4	21
8	только в	6	21
9	для нас	7	20
10	но и	3	19
11	того что	3	18
12	том что	5	18
13	то что	5	18
14	не есть	2	17
15	что в	2	17
16	в себе	3	16
17	по себе	3	16
18	и проч	3	16
19	и не	10	15
20	не в	4	15
21	а не	5	15
22	таким образом	12	14
23	что и	2	13
24	так как	9	13
25	если бы	9	12
26	вместе с	2	12
27	так и	4	11
28	что оно	1	11
29	есть уже	2	11
30	как в	5	10
31	в этом	4	10
32	в душе	2	10
33	как и	5	10
34	в то	2	10
35	и что	2	10
36	мы не	3	9
37	в нем	6	9
38	было бы	1	9
39	тогда когда	2	9
40	слово есть	1	9
41	между тем	3	9
42	для него	3	9
43	и то	2	8
44	в ней	6	8
45	в самом	4	8
46	от того	4	8
47	что не	4	8
48	что мы	5	8
49	что слово	2	7
50	с одной	2	7
51	но не	2	7
52	и без	1	7
53	как мы	1	7
54	вовсе не	1	7
55	с другой	4	7
56	к тому	1	7
57	например в	1	6
58	художественное произведение	3	6
59	с ним	3	6
60	те же	2	6
61	там же	1	6
62	уже не	4	6
63	зависит от	2	6
64	и слово	2	6
65	не может	16	6
66	но это	2	6
67	художественного произведения	7	5
68	сам по	1	5
69	слово не	1	5
70	еще не	3	5
71	по отношению	11	5
72	независимо от	2	5
73	в своем	2	5
74	думать что	1	5
75	к одному	1	5
76	одно и	2	5
77	с другими	2	5
78	и тем	1	5
79	в них	3	5
80	что я	1	5
81	по крайней	1	5
82	же время	1	5
83	как на	2	5
84	в каком	3	5
85	языка в	1	5
86	не могут	1	5
87	не менее	3	5
88	крайней мере	1	5
89	словом и	2	5
90	уже в	2	5
91	одно из	1	5
92	есть только	1	5
93	тому как	1	5
94	отношению к	11	5
95	должно быть	1	5
96	слова и	6	5
97	сказать что	7	5
98	только как	1	5
99	тем же	1	4
100	столь же	1	4
101	относится к	2	4
102	что именно	1	4
103	не было	1	4
104	что это	1	4
105	бы не	2	4
106	он не	2	4
107	перестает быть	2	4
108	не к	3	4
109	и по	3	4
110	мы видели	1	4
111	себе не	1	4
112	в котором	3	4
113	и его	13	4
114	без слов	1	4
115	оно не	2	4
116	на это	2	4
117	и это	1	4
118	то время	1	4
119	по мере	1	4
120	в его	2	4
121	все равно	1	4
122	далеко не	1	4
123	себя и	2	4
124	что для	1	4
125	быть только	2	4
126	и потому	2	4
127	со словом	2	4
128	форма в	2	4
129	все это	3	4
130	в смысле	1	4
131	тем более	1	4
132	мы должны	1	4
133	слово в	3	4
134	другой стороны	2	4
135	была бы	2	4
136	я и	1	3
137	и на	4	3
138	в чем	2	3
139	то слово	1	3
140	не то	1	3
141	более или	1	3
142	не можем	1	3
143	весь круг	1	3
144	в целом	1	3
145	что она	1	3
146	при этом	6	3
147	что все	1	3
148	его в	4	3
149	художественном произведении	3	3
150	и тогда	1	3
151	или менее	1	3
152	как бы	13	3
153	одним и	1	3
154	место в	2	3
155	тем не	3	3
156	что например	1	3
157	на него	2	3
158	того чтобы	1	3
159	могут быть	2	3
160	содержание в	1	3
161	слова с	1	3
162	свою очередь	1	3
163	в произведении	1	3
164	из двух	1	3
165	в словах	1	3
166	и вообще	3	3
167	искусства и	2	3
168	можно сказать	5	3
169	к нему	4	3
170	и следовательно	5	3
171	на которой	1	3
172	есть в	1	3
173	только на	3	3
174	к содержанию	6	3
175	прежде всего	8	3
176	друг друга	1	3
177	мы можем	2	3
178	до сих	3	3
179	именно в	1	3
180	одной стороны	2	3
181	там где	2	3
182	связь с	2	3
183	так же	3	3
184	сих пор	3	3
185	и оно	1	3
186	все остальные	1	3
187	не существует	1	3
188	а к	2	3
189	к одной	1	3
190	и все	2	3
191	от всего	1	3
192	в свою	1	3
193	не знает	1	3
194	в искусстве	1	3
195	к этому	2	3
196	в таком	1	3
197	а между	1	2
198	же нам	1	2
199	самом деле	3	2
200	это и	1	2
201	но тем	2	2
202	в приведенном	1	2
203	нам кажется	1	2
204	часть его	1	2
205	мы уже	1	2
206	что уже	1	2
207	он как	1	2
208	все в	1	2
209	оно ни	1	2
210	то он	1	2
211	к слову	2	2
212	отношение к	4	2
213	за пределы	4	2
214	что они	1	2
215	сама по	1	2
216	этой стороны	2	2
217	все же	4	2
218	его к	2	2
219	сливается с	2	2
220	та же	1	2
221	и тот	1	2
222	слово это	2	2
223	эта последняя	2	2
224	даже тогда	1	2
225	не как	1	2
226	с таким	1	2
227	из него	2	2
228	подобно тому	1	2
229	но все	2	2
230	на все	2	2
231	входит в	1	2
232	форму то	1	2
233	ни в	3	2
234	не всегда	1	2
235	несмотря на	1	2
236	что собственно	1	2
237	точки зрения	14	2
238	в своей	3	2
239	между людьми	1	2
240	поэтического произведения	3	2
241	бы мы	3	2
242	единство и	1	2
243	том же	1	2
244	она не	2	2
245	и притом	2	2
246	как о	1	2
247	слово так	3	2
248	этом отношении	1	2
249	когда мы	1	2
250	от нее	1	2
251	в области	1	2
252	ничего общего	1	2
253	и самое	2	2
254	и о	1	2
255	в ее	1	2
256	можно только	1	2
257	и с	3	2
258	говорящего а	1	2
259	о том	3	2
260	и та	2	2
261	но мы	2	2
262	от него	1	2
263	что поэт	2	2
264	в форме	2	2
265	может стать	2	2
266	и мы	1	2
267	которое было	1	2
268	в поэтическом	1	2
269	в какой	2	2
270	связи с	1	2
271	в виде	1	2
272	слова не	1	2
273	в одном	1	2
274	но что	2	2
275	у него	1	2
276	есть выражение	1	2
277	а с	1	2
278	самое слово	2	2
279	ко всем	2	2
280	остается только	1	2
281	находит в	2	2
282	зрения и	1	2
283	слов в	1	2
284	с этой	2	2
285	еще раз	2	2
286	это последнее	1	2
287	перед нами	1	2
288	слова но	2	2
289	уже на	1	2
290	и наконец	3	2
291	отношении к	3	2
292	такой степени	1	2
293	нему как	1	2
294	но этот	2	2
295	жизни и	4	2
296	и содержанием	1	2
297	мы здесь	1	1
298	не остается	2	1
299	есть форма	1	1
300	и грамматических	1	1
301	на самом	4	1
302	словами и	2	1
303	так относится	1	1
304	отношения между	1	1
305	когда человек	1	1
306	по преимуществу	1	1
307	из его	1	1
308	противном случае	1	1
309	должна быть	5	1
310	едва ли	2	1
311	нуждаются в	1	1
312	полагать что	1	1
313	чтобы не	1	1
314	стала уже	1	1
315	время как	1	1
316	не вполне	1	1
317	не знают	1	1
318	и он	1	1
319	с большим	1	1
320	всех сторон	1	1
321	на них	1	1
322	не найдем	1	1
323	здесь не	3	1
324	со словами	1	1
325	бы то	3	1
326	с его	2	1
327	так для	1	1
328	от его	1	1
329	данном случае	2	1
330	это бывает	1	1
331	себе и	1	1
332	в порядке	1	1
333	и другого	1	1
334	один и	1	1
335	в истории	1	1
336	так называемая	1	1
337	стороны и	2	1
338	в художественном	3	1
339	предметы и	1	1
340	в противном	1	1
341	нас за	1	1
342	хотя и	1	1
343	когда он	3	1
