1	в то же	5	9
2	то же время	5	9
3	не может быть	10	7
4	с одной стороны	1	6
5	в том что	2	5
6	с другой стороны	3	4
7	с точки зрения	7	3
8	в этом отношении	7	3
9	в данном случае	1	3
10	в том чтобы	1	3
11	говоря уже о	1	2
12	и т п	9	2
13	тем не менее	1	2
14	в этом случае	1	2
15	не говоря уже	1	2
16	по крайней мере	1	2
17	не могут быть	4	1
18	и не может	3	1
19	тем что в	1	1
20	каждый творческий акт	1	1
21	он не может	1	1
22	может быть наиболее	1	1
23	мыслится им как	1	1
24	в отличие от	2	1
25	что он не	1	1
26	же время не	1	1
27	даже и не	2	1
28	в конце концов	2	1
29	исследования в области	1	1
30	и в то	3	1
31	особое место в	1	1
32	в свою очередь	1	1
33	является одним из	1	1
34	в такой же	1	1
35	и нет в	1	1
36	и для всех	1	1
37	к тому что	2	1
38	вместе с тем	4	1
39	для того чтобы	3	1
40	и некоторые другие	1	1
41	что же касается	1	1
42	она уже не	1	1
43	прежде всего в	2	1
44	из того что	1	1
45	не в том	3	1
46	как и для	1	1
47	по тем же	1	1
48	было бы наивно	1	1
49	органической связи с	1	1
50	вовсе не является	1	1
51	на самом деле	3	1
52	например с точки	1	1
53	о гораздо более	1	1
54	не могло не	1	1
55	и прежде всего	2	1
56	бы то ни	1	1
57	и теперь эта	1	1
58	мы не можем	1	1
59	с лица земли	1	1
60	ничего общего с	1	1
61	с обратным знаком	1	1
62	во всех этих	1	1
63	но даже и	1	1
64	только то что	1	1
65	как мы видели	4	1
