N	2gram	Vygotskiy__2	Hudozhes
1	том что	21	16
2	и в	32	14
3	так и	3	13
4	не только	12	12
5	при этом	13	12
6	о том	6	12
7	в том	37	12
8	а не	7	12
9	и т	10	11
10	в себе	2	11
11	в этом	13	11
12	прежде всего	1	11
13	в своей	3	10
14	для него	1	10
15	то же	13	9
16	как и	10	9
17	что он	13	9
18	в качестве	1	9
19	в этой	6	8
20	как в	9	8
21	то что	21	8
22	т п	8	8
23	же время	2	8
24	ничего не	4	8
25	в его	2	8
26	между тем	4	8
27	в то	5	8
28	еще не	2	7
29	это не	2	7
30	не в	8	7
31	казалось бы	2	7
32	к тому	7	7
33	быть может	1	7
34	уже не	1	7
35	именно в	1	7
36	не может	17	7
37	как бы	6	7
38	а в	4	7
39	в первой	1	6
40	в глазах	1	6
41	было бы	11	6
42	никогда не	9	6
43	что в	20	6
44	самом деле	16	5
45	с его	2	5
46	но в	3	5
47	об этом	3	5
48	ни в	2	5
49	точки зрения	17	5
50	не менее	8	5
51	и его	7	5
52	потому что	21	5
53	и он	3	5
54	можно было	7	5
55	только в	7	5
56	может быть	18	5
57	но и	10	5
58	в частности	3	5
59	интерес к	2	5
60	в этих	2	5
61	жизни и	4	5
62	с с	1	4
63	к другому	1	4
64	и о	1	4
65	в ней	5	4
66	столь же	4	4
67	а только	3	4
68	и к	3	4
69	в действительности	4	4
70	то в	1	4
71	в самом	12	4
72	та же	3	4
73	на то	11	4
74	что она	16	4
75	он не	6	4
76	и читателя	1	4
77	и с	4	4
78	несмотря на	4	4
79	тем не	4	4
80	тому что	4	4
81	она не	2	4
82	в русской	1	4
83	связи с	1	4
84	как будто	7	4
85	и это	4	4
86	можно сказать	1	4
87	того что	8	4
88	один из	3	4
89	из них	4	4
90	в конце	3	4
91	как раз	5	4
92	не было	2	4
93	и все	4	4
94	человеческой жизни	1	4
95	мы узнаем	1	4
96	только что	1	4
97	и от	2	4
98	речь идет	1	3
99	по преимуществу	1	3
100	с точки	10	3
101	не имеют	2	3
102	едва ли	4	3
103	на тех	3	3
104	видит в	3	3
105	и на	5	3
106	в ее	2	3
107	отнюдь не	5	3
108	идет о	1	3
109	как к	3	3
110	все же	4	3
111	но он	3	3
112	в нем	4	3
113	т д	2	3
114	и по	4	3
115	на этом	3	3
116	его в	1	3
117	первой главе	1	3
118	с этим	4	3
119	и смерти	1	3
120	в своих	9	3
121	ничем не	1	3
122	такой же	7	3
123	все эти	7	3
124	тем что	9	3
125	этом отношении	5	3
126	что при	9	3
127	для себя	1	3
128	как мы	1	3
129	того чтобы	14	3
130	приводит к	1	3
131	и когда	4	3
132	что у	5	3
133	еще в	1	3
134	том как	2	3
135	если бы	6	3
136	о нем	1	3
137	это в	2	3
138	русской литературе	1	3
139	но не	2	3
140	будто бы	1	3
141	и даже	5	3
142	со стороны	1	3
143	художественного построения	3	3
144	в связи	1	3
145	в творчестве	4	3
146	по своему	3	3
147	такого рода	1	3
148	и для	4	3
149	от него	1	3
150	может и	1	3
151	в таком	2	3
152	говоря о	1	2
153	например в	3	2
154	же как	4	2
155	на самом	5	2
156	только потому	2	2
157	другому человеку	1	2
158	в их	3	2
159	той же	8	2
160	мы не	3	2
161	вместо того	1	2
162	к своему	2	2
163	которых может	2	2
164	но как	3	2
165	для других	1	2
166	если в	2	2
167	конечном счете	3	2
168	себе и	2	2
169	не согласиться	1	2
170	в художественном	6	2
171	сострадания к	1	2
172	в литературном	1	2
173	в целом	4	2
174	так в	2	2
175	только на	5	2
176	как он	2	2
177	на его	2	2
178	не следует	1	2
179	ключ к	1	2
180	они в	2	2
181	заключает в	2	2
182	однако в	1	2
183	то чтобы	2	2
184	же касается	1	2
185	в другом	1	2
186	ясно что	7	2
187	того или	3	2
188	живет в	1	2
189	по себе	12	2
190	д с	1	2
191	должно быть	1	2
192	иначе говоря	4	2
193	состоит в	3	2
194	не столько	1	2
195	в первый	2	2
196	сих пор	5	2
197	все это	5	2
198	для нее	2	2
199	они не	1	2
200	бы на	1	2
201	и другое	2	2
202	не о	1	2
203	не имеет	4	2
204	одна из	1	2
205	с и	12	2
206	действующие лица	1	2
207	она из	1	2
208	заметить что	2	2
209	на него	2	2
210	что на	4	2
211	с ее	3	2
212	характер и	1	2
213	в себя	1	2
214	произведения с	2	2
215	и каждый	1	2
216	на вопрос	2	2
217	и поэтому	4	2
218	никак не	4	2
219	и что	22	2
220	его жизни	2	2
221	до сих	5	2
222	прозы не	1	2
223	с того	2	2
224	в конечном	3	2
225	и об	1	2
226	как она	4	2
227	в него	2	2
228	людей а	1	2
229	согласиться с	2	2
230	с ними	1	2
231	с другим	1	2
232	и так	3	2
233	так что	3	2
234	слова в	2	2
235	по выражению	1	2
236	за ним	1	2
237	а и	1	2
238	мы знаем	7	2
239	а то	1	2
240	у нее	1	2
241	на том	2	2
242	ошибочно как	1	2
243	с той	4	2
244	действующих лиц	3	2
245	а с	2	2
246	себя и	1	2
247	что не	3	2
248	до конца	3	2
249	и ему	1	2
250	вся жизнь	1	2
251	что же	3	2
252	и не	10	2
253	с этой	4	2
254	еще раз	1	2
255	нет ничего	1	2
256	его характер	1	2
257	в результате	1	2
258	художественного восприятия	1	2
259	своих героев	1	2
260	ни к	1	2
261	его жизнь	1	2
262	легко заметить	3	2
263	или иного	2	2
264	но еще	1	2
265	которая не	2	2
266	а между	1	1
267	смысле слова	1	1
268	такое впечатление	1	1
269	как известно	1	1
270	в сфере	1	1
271	таком случае	1	1
272	человека и	1	1
273	и то	3	1
274	словами и	1	1
275	это и	1	1
276	анекдоте или	1	1
277	в первом	1	1
278	и до	4	1
279	на две	1	1
280	из его	1	1
281	исходит из	5	1
282	высшей степени	1	1
283	к рассказу	1	1
284	во-первых в	1	1
285	и за	1	1
286	также и	2	1
287	его не	1	1
288	к нашей	1	1
289	делаем то	1	1
290	второй смысл	1	1
291	ни у	2	1
292	что уже	1	1
293	по поверхности	1	1
294	из области	1	1
295	именно к	1	1
296	есть нечто	2	1
297	в сущности	7	1
298	принадлежит к	1	1
299	как во	2	1
300	хотя бы	3	1
301	похожи на	1	1
302	же что	2	1
303	в каждой	1	1
304	на другом	1	1
305	литературы и	1	1
306	нее было	1	1
307	можно понять	1	1
308	воды в	1	1
309	время в	1	1
310	его словам	1	1
311	что его	5	1
312	в чем	4	1
313	без которого	1	1
314	чем это	1	1
315	он относится	1	1
316	бы в	1	1
317	явлений и	2	1
318	ответ на	2	1
319	есть по	4	1
320	в общем	3	1
321	с совершенно	1	1
322	отношение к	2	1
323	художественного впечатления	2	1
324	друг от	1	1
325	когда тот	1	1
326	связи и	1	1
327	не самое	1	1
328	один и	1	1
329	к сожалению	1	1
330	относится к	3	1
331	писатель в	1	1
332	чем же	1	1
333	замечает в	1	1
334	но пока	1	1
335	это одно	1	1
336	его на	1	1
337	общего с	1	1
338	что именно	3	1
339	решительно все	1	1
340	сострадания и	1	1
341	что касается	1	1
342	однако не	2	1
343	переживания и	1	1
344	в полном	2	1
345	сознания в	1	1
346	и как	7	1
347	по пути	1	1
348	и какой	1	1
349	к числу	1	1
350	не похожи	1	1
351	не кажется	1	1
352	где все	1	1
353	в произведении	4	1
354	в которой	2	1
355	все так	1	1
356	он в	3	1
357	можно не	1	1
358	бы не	2	1
359	из этих	1	1
360	и тот	2	1
361	только один	1	1
362	но ведь	1	1
363	любит а	1	1
364	чувства а	1	1
365	вообще не	1	1
366	например как	1	1
367	не могла	1	1
368	главным образом	3	1
369	но именно	1	1
370	он должен	1	1
371	в узком	2	1
372	к одному	4	1
373	не как	3	1
374	понятий и	1	1
375	в силу	1	1
376	и вот	3	1
377	с таким	8	1
378	сказал что	1	1
379	том чтобы	3	1
380	свое время	1	1
381	же самая	1	1
382	его от	2	1
383	что ни	1	1
384	и этот	2	1
385	в нее	1	1
386	то ни	2	1
387	что все	9	1
388	тем в	1	1
389	этом он	1	1
390	от некоторых	1	1
391	том случае	4	1
392	следующими словами	1	1
393	была в	2	1
394	их и	1	1
395	несла в	1	1
396	а как	1	1
397	ничего удивительного	1	1
398	на бумаге	1	1
399	этом смысле	1	1
400	роль в	2	1
401	произведения а	1	1
402	всю его	1	1
403	отличать от	1	1
404	литературном произведении	1	1
405	и тем	4	1
406	он все	3	1
407	мы встречаемся	1	1
408	которым он	1	1
409	к области	3	1
410	литературного произведения	1	1
411	но мы	1	1
412	он же	1	1
413	в высшей	1	1
414	к которым	3	1
415	далеко не	5	1
416	нашего исследования	1	1
417	как об	1	1
418	с тем	11	1
419	и уже	1	1
420	которой он	1	1
421	он и	1	1
422	всякого сомнения	1	1
423	духовной жизни	1	1
424	элемента в	1	1
425	и того	1	1
426	смысл и	2	1
427	когда в	1	1
428	в восприятии	1	1
429	лучше всего	1	1
430	или менее	1	1
431	имеет ничего	1	1
