1	и в	15	29
2	т е	46	24
3	том что	10	22
4	что в	7	22
5	в том	11	22
6	как бы	14	18
7	в землю	1	13
8	может быть	17	13
9	так как	14	13
10	в этом	11	11
11	одна из	1	11
12	как и	7	11
13	все это	9	10
14	и с	4	10
15	в этот	2	10
16	в лесу	1	10
17	не только	8	10
18	е в	2	10
19	этот день	1	10
20	на части	1	9
21	а в	1	9
22	о том	5	9
23	ее в	2	8
24	но и	4	8
25	его в	1	8
26	показывает что	2	8
27	как в	3	7
28	или в	7	7
29	данном случае	1	7
30	мы видели	1	7
31	при этом	2	6
32	того чтобы	5	6
33	мы имеем	5	6
34	вместе с	2	6
35	этом случае	1	6
36	еще не	4	6
37	в данном	3	6
38	таким образом	5	6
39	и на	5	6
40	для того	5	6
41	с тем	4	6
42	мы не	9	6
43	к жизни	3	5
44	и т	17	5
45	к этому	3	5
46	но в	3	5
47	для этого	2	5
48	и что	9	5
49	то что	16	5
50	земли и	1	5
51	потому что	10	5
52	будто бы	1	5
53	т д	15	5
54	не может	11	5
55	представление о	2	5
56	это не	12	5
57	а не	18	4
58	к нему	1	4
59	в виде	3	4
60	так что	6	4
61	или вообще	3	4
62	как это	2	4
63	уже не	9	4
64	вопрос о	2	4
65	и все	11	4
66	их в	1	4
67	и потом	1	4
68	видели что	1	4
69	на них	1	4
70	именно в	5	4
71	так же	4	4
72	тогда когда	5	4
73	же как	1	4
74	в них	2	4
75	эта теория	1	4
76	то и	2	4
77	из них	2	4
78	у нас	3	4
79	что по	2	4
80	то же	9	4
81	в которых	1	4
82	по существу	1	4
83	не в	8	4
84	том же	1	4
85	по всей	1	3
86	в свете	5	3
87	только тогда	5	3
88	в ее	2	3
89	не объясняет	2	3
90	было бы	9	3
91	но он	1	3
92	все эти	3	3
93	тем что	2	3
94	что это	13	3
95	церковь и	1	3
96	но если	5	3
97	в природе	3	3
98	и о	8	3
99	отличие от	2	3
100	и по	2	3
101	в этой	4	3
102	не имеет	14	3
103	что она	5	3
104	в качестве	2	3
105	она не	4	3
106	во всех	2	3
107	в котором	2	3
108	что здесь	3	3
109	на землю	1	3
110	на этом	3	3
111	а именно	6	3
112	такие же	1	3
113	или с	1	3
114	и через	1	3
115	до конца	1	3
116	главным образом	2	3
117	в отличие	1	3
118	и других	1	3
119	не всегда	3	3
120	должно было	1	3
121	того что	13	3
122	что для	1	3
123	тому как	4	3
124	под именем	1	3
125	и от	1	3
126	как мы	1	3
127	с другими	1	3
128	на первый	1	3
129	за ним	1	3
130	подобно тому	4	3
131	с другим	1	2
132	связанные с	1	2
133	говорит о	3	2
134	представления об	1	2
135	в своих	1	2
136	ее и	1	2
137	могут быть	3	2
138	человека который	1	2
139	природы и	2	2
140	этой цели	1	2
141	того как	2	2
142	если он	1	2
143	не что	8	2
144	в которой	2	2
145	иное как	8	2
146	что с	2	2
147	от земли	1	2
148	обряд и	2	2
149	самом же	2	2
150	образом в	1	2
151	заметить что	1	2
152	когда мы	1	2
153	как оно	1	2
154	и для	5	2
155	людей и	1	2
156	если она	2	2
157	один из	4	2
158	тем не	2	2
159	чтобы они	1	2
160	во всем	2	2
161	но она	1	2
162	никогда не	2	2
163	с вечера	1	2
164	же деле	1	2
165	что на	2	2
166	та же	3	2
167	с другой	1	2
168	с этим	3	2
169	должно быть	2	2
170	об этом	3	2
171	нет никаких	1	2
172	но можно	1	2
173	и то	3	2
174	и как	4	2
175	того в	1	2
176	совершенно не	3	2
177	совершенно очевидно	1	2
178	очевидно что	1	2
179	в него	1	2
180	в целях	2	2
181	у них	1	2
182	в своей	3	2
183	одно из	1	2
184	дело не	1	2
185	это время	1	2
186	можно было	1	2
187	все в	1	2
188	на самом	1	2
189	кроме того	2	2
190	из этих	2	2
191	что и	6	2
192	связи с	1	2
193	в их	3	2
194	из которых	3	2
195	прежде всего	11	2
196	в виду	9	2
197	где-нибудь на	2	2
198	и ее	8	2
199	две формы	1	2
200	после того	1	2
201	есть в	4	2
202	быть только	1	2
203	через него	1	2
204	эта связь	1	2
205	не менее	2	2
206	с одной	1	2
207	не было	2	2
208	так чтобы	3	2
209	или просто	1	2
210	переход от	1	2
211	в то	6	2
212	с этой	2	2
213	и при	2	2
214	он есть	7	2
215	церкви и	1	2
216	из этого	1	2
217	что иное	8	2
218	жизнь и	2	2
219	и еще	1	2
220	имеем не	1	2
221	в глаза	1	2
222	можно будет	1	2
223	все же	2	2
224	это и	9	2
225	этот вопрос	1	2
226	не можем	1	2
227	в течение	4	2
228	жизни в	1	2
229	и пр	9	2
230	и одна	1	1
231	или во	1	1
232	от этого	3	1
233	на все	2	1
234	некоторой степени	1	1
235	тут в	2	1
236	свою очередь	2	1
237	возможен только	1	1
238	и гнев	1	1
239	то лучше	1	1
240	в мифе	6	1
241	однако в	2	1
242	и была	1	1
243	можно говорить	2	1
244	от него	3	1
245	общего не	2	1
246	в одной	1	1
247	всем этом	1	1
248	как будто	2	1
249	быть не	2	1
250	есть уже	1	1
251	если бы	6	1
252	чем больше	2	1
253	случае не	2	1
254	или не	4	1
255	хотя и	6	1
256	и начинается	1	1
257	религия есть	1	1
258	е на	1	1
259	входит в	1	1
260	но так	1	1
261	чаще всего	1	1
262	все что	2	1
263	в заключение	1	1
264	в область	1	1
265	даже не	2	1
266	что они	4	1
267	не понимают	1	1
268	а потом	1	1
269	могла быть	1	1
270	этот момент	3	1
271	в свою	3	1
272	мог бы	2	1
273	сомнений в	1	1
274	и его	7	1
275	некоторые из	1	1
276	в который	1	1
277	и таких	1	1
278	для чего	1	1
279	и следовательно	3	1
280	то это	1	1
281	рождение ребенка	4	1
282	совпадает с	2	1
283	на ней	1	1
284	в каком-нибудь	2	1
285	мир и	4	1
286	религии и	1	1
287	и так	2	1
288	явлений и	1	1
289	возможно что	1	1
290	с нею	1	1
291	что так	1	1
292	иметь в	2	1
293	а это	2	1
294	а как	2	1
295	мы уже	3	1
296	перед нами	6	1
297	е что	2	1
298	с своими	1	1
299	и есть	19	1
300	с ним	3	1
301	учения о	1	1
302	от одного	2	1
303	же и	2	1
304	во всяком	2	1
305	где-то в	1	1
306	по случаю	1	1
307	получает свою	1	1
308	но с	1	1
309	их как	1	1
310	и становится	1	1
311	есть жизнь	1	1
312	интерес представляет	1	1
313	религия не	1	1
314	тем более	6	1
315	и наконец	3	1
316	именно это	1	1
317	и потому	3	1
318	еще с	1	1
319	не вызывает	1	1
320	превращается в	1	1
321	природе и	2	1
322	это только	1	1
323	сказать что	6	1
324	этого они	1	1
325	во всей	2	1
326	известно что	3	1
327	и притом	3	1
328	в состоянии	1	1
329	и если	3	1
330	о которой	1	1
331	идет речь	4	1
332	ни одна	2	1
333	человека и	2	1
334	что если	3	1
335	в нем	5	1
336	его уже	1	1
337	уже в	1	1
338	отнюдь не	4	1
339	это дерево	1	1
340	в духе	1	1
341	при всем	1	1
342	думает что	3	1
343	и здесь	1	1
344	в конце	1	1
345	что именно	7	1
346	она в	3	1
347	в москве	1	1
348	и чтобы	1	1
349	и во	2	1
350	возвращение к	1	1
351	место для	1	1
352	есть однако	1	1
353	него не	1	1
354	только что	2	1
355	к ее	1	1
356	что называется	1	1
