N	2gram	Vygotskiy__2	Myslijsy
1	потому что	21	46
2	то есть	21	34
3	в том	37	32
4	и в	32	30
5	может быть	18	28
6	то же	13	23
7	не только	12	21
8	только в	7	21
9	для нас	2	20
10	но и	10	19
11	того что	8	18
12	том что	21	18
13	то что	21	18
14	не есть	1	17
15	что в	20	17
16	в себе	2	16
17	по себе	12	16
18	и проч	1	16
19	и не	10	15
20	не в	8	15
21	в сознании	4	15
22	а не	7	15
23	таким образом	21	14
24	что и	17	13
25	так как	12	13
26	если бы	6	12
27	вместе с	2	12
28	а в	4	12
29	точно так	3	12
30	так и	3	11
31	что оно	2	11
32	этого слова	1	11
33	как в	9	10
34	в этом	13	10
35	как и	10	10
36	в то	5	10
37	и что	22	10
38	мы не	3	9
39	только тогда	1	9
40	из этих	1	9
41	в нем	4	9
42	было бы	11	9
43	тогда когда	3	9
44	между тем	4	9
45	для него	1	9
46	и то	3	8
47	в ней	5	8
48	в самом	12	8
49	от того	4	8
50	что не	3	8
51	что мы	1	8
52	только что	1	8
53	есть не	4	7
54	с одной	1	7
55	но не	2	7
56	с тем	11	7
57	и без	2	7
58	тем самым	1	7
59	тем что	9	7
60	как мы	1	7
61	в сознание	2	7
62	так что	3	7
63	слова в	2	7
64	в языке	4	7
65	вовсе не	2	7
66	с другой	3	7
67	к тому	7	7
68	например в	3	6
69	то это	3	6
70	же что	2	6
71	с этим	4	6
72	же с	2	6
73	художественное произведение	6	6
74	не имеет	4	6
75	указывает на	3	6
76	те же	6	6
77	что он	13	6
78	уже не	1	6
79	из них	4	6
80	а потому	2	6
81	зависит от	2	6
82	душевной жизни	2	6
83	не может	17	6
84	имеет значение	2	6
85	что только	1	6
86	но это	2	6
87	человека и	1	5
88	художественного произведения	5	5
89	сам по	4	5
90	на деле	8	5
91	и т	10	5
92	еще не	2	5
93	независимо от	1	5
94	и как	7	5
95	думать что	3	5
96	не следует	1	5
97	к одному	4	5
98	заключает в	2	5
99	одно и	1	5
100	с другими	2	5
101	и тем	4	5
102	в них	2	5
103	по крайней	1	5
104	же время	2	5
105	к ней	1	5
106	как на	5	5
107	в каком	3	5
108	не могут	3	5
109	развития мысли	1	5
110	не менее	8	5
111	по тому	1	5
112	крайней мере	1	5
113	действует на	1	5
114	очевидно что	2	5
115	есть только	5	5
116	тому как	3	5
117	должно быть	1	5
118	сказать что	7	5
119	только как	3	5
120	в действительности	4	5
121	говоря о	1	4
122	тем же	1	4
123	или же	3	4
124	в каждой	1	4
125	столь же	4	4
126	относится к	3	4
127	что именно	3	4
128	не было	2	4
129	что это	8	4
130	бы не	2	4
131	он не	6	4
132	не к	3	4
133	одной и	4	4
134	и по	4	4
135	и наоборот	2	4
136	мы видели	1	4
137	и при	2	4
138	себе не	1	4
139	в котором	1	4
140	себе а	1	4
141	есть нечто	2	4
142	того как	4	4
143	и его	7	4
144	по поводу	1	4
145	для того	13	4
146	оно не	2	4
147	на это	3	4
148	и это	4	4
149	то время	3	4
150	своей мысли	1	4
151	в его	2	4
152	один из	3	4
153	что даже	1	4
154	образа в	1	4
155	а и	1	4
156	далеко не	5	4
157	себя и	1	4
158	что для	7	4
159	для человека	1	4
160	для понимания	1	4
161	форма в	2	4
162	все это	5	4
163	в смысле	3	4
164	и от	2	4
165	тем более	2	4
166	мы должны	3	4
167	произведении искусства	1	4
168	слово в	1	4
169	другой стороны	2	4
170	была бы	2	4
171	все что	2	4
172	только потому	2	3
173	в первом	1	3
174	оно есть	1	3
175	с но	2	3
176	вызовет в	1	3
177	и на	5	3
178	в чем	4	3
179	а только	3	3
180	не то	1	3
181	ответ на	2	3
182	мысль в	1	3
183	более или	1	3
184	в целом	4	3
185	что она	16	3
186	при этом	13	3
187	т д	2	3
188	в силу	1	3
189	в каждом	2	3
190	не будет	1	3
191	что все	9	3
192	и может	1	3
193	разница между	1	3
194	его в	1	3
195	художественном произведении	5	3
196	и тогда	1	3
197	или менее	1	3
198	как бы	6	3
199	представить себе	3	3
200	место в	2	3
201	что при	9	3
202	образом и	4	3
203	тем не	4	3
204	есть еще	1	3
205	тому что	4	3
206	или что	3	3
207	на него	2	3
208	с и	12	3
209	образом в	3	3
210	того чтобы	14	3
211	заметить что	2	3
212	могут быть	4	3
213	для себя	1	3
214	свою очередь	2	3
215	в произведении	4	3
216	из двух	1	3
217	или в	1	3
218	здесь как	1	3
219	том как	2	3
220	быть может	1	3
221	и вообще	2	3
222	со стороны	1	3
223	жизни не	1	3
224	мысли которая	1	3
225	искусства и	9	3
226	время в	1	3
227	никак не	4	3
228	можно сказать	1	3
229	это было	3	3
230	к нему	2	3
231	вслед за	5	3
232	и следовательно	2	3
233	на которой	1	3
234	звук и	1	3
235	же и	1	3
236	только на	5	3
237	за ним	1	3
238	прежде всего	1	3
239	мы можем	3	3
240	само по	3	3
241	до сих	5	3
242	именно в	1	3
243	такое же	2	3
244	одной стороны	1	3
245	человеческой жизни	1	3
246	только от	1	3
247	там где	2	3
248	так же	18	3
249	чувства и	2	3
250	том смысле	1	3
251	указанием на	1	3
252	слова есть	1	3
253	сих пор	5	3
