N	3gram	Losev_Vlad_2	Psycholo
1	для того чтобы	1	19
2	в том что	9	12
3	о том что	3	10
4	в самом деле	1	7
5	на то что	2	6
6	что в нем	1	5
7	с самого начала	1	5
8	с точки зрения	3	4
9	можно было бы	2	4
10	том что он	2	3
11	то что в	1	3
12	точно так же	3	3
13	не то что	2	3
14	в том чтобы	2	3
15	в первый раз	1	3
16	в конце концов	3	3
17	так как это	2	3
18	то что он	3	3
19	во всяком случае	6	3
20	заключается в том	2	3
21	до сих пор	1	3
22	за то что	1	3
23	и в конце	1	2
24	тех пор пока	1	2
25	сказать что в	2	2
26	в какой мере	1	2
27	никак не может	1	2
28	как это делает	1	2
29	сам по себе	2	2
30	с ним в	1	2
31	вместе с тем	1	2
32	в котором все	2	2
33	и в частности	1	2
34	в это время	4	2
35	как бы его	2	2
36	то время как	1	2
37	что в этой	1	2
38	в то время	6	2
39	до тех пор	1	2
40	к тому же	1	2
41	и т д	1	2
42	что иное как	1	1
43	даже больше того	2	1
44	даны нам в	1	1
45	перед смертью он	1	1
46	что в этом	1	1
47	прежде всего на	1	1
48	та же самая	1	1
49	равно как и	1	1
50	яснее и проще	1	1
51	также и в	1	1
52	самом деле если	1	1
53	что ничего подобного	1	1
54	он все же	1	1
55	является полной противоположностью	1	1
56	к этой цели	1	1
57	связи и в	1	1
58	нужно было бы	1	1
59	в той же	1	1
60	для этого нужно	1	1
61	бы то ни	1	1
62	у него не	1	1
63	не было бы	1	1
64	только то что	1	1
65	до некоторой степени	2	1
66	то же время	3	1
67	на этот вопрос	1	1
68	что все это	1	1
69	никогда не был	2	1
70	этого нужно было	1	1
71	если исходить из	1	1
72	бы вместе с	1	1
73	том что даже	1	1
74	на эту тему	2	1
75	или как говорит	1	1
76	до конца и	1	1
77	и в то	1	1
78	а также и	1	1
79	в том как	1	1
80	и никак не	1	1
81	и в своем	1	1
82	обратиться к такому	1	1
83	с ним и	1	1
84	действительно то что	1	1
85	в свою очередь	2	1
86	здравого смысла и	1	1
87	из них не	1	1
88	дело в том	3	1
89	но только в	1	1
90	и едва ли	1	1
91	может быть целью	1	1
92	а может быть	1	1
93	оно может быть	1	1
94	а то что	2	1
95	и в свою	1	1
96	у него в	3	1
97	вместе с ним	1	1
98	не может быть	1	1
99	не что иное	1	1
100	имел в виду	1	1
101	к которой мы	1	1
102	что он сейчас	1	1
103	ничего общего с	1	1
104	не забудем что	1	1
105	к выводу что	1	1
106	не только в	2	1
107	мы будем говорить	2	1
108	с этой стороны	1	1
109	можно сказать что	1	1
110	с тем и	1	1
111	то что сам	1	1
112	так же и	1	1
113	в этом смысле	1	1
114	в то же	3	1
115	как мы уже	1	1
116	сделать то же	1	1
117	в каком они	1	1
118	сказала что она	1	1
119	взятый сам по	1	1
120	может быть в	1	1
121	так или иначе	3	1
122	вступила с ним	1	1
123	несмотря на все	2	1
124	можно найти много	1	1
125	нам кажется что	2	1
