N	2gram	Voloshinov_2	Problema
1	то есть	2	39
2	то что	4	38
3	вовсе не	11	37
4	и не	19	37
5	и в	19	35
6	не есть	3	33
7	не только	13	24
8	сказать что	4	24
9	том что	10	19
10	что такое	1	18
11	у нас	3	18
12	даже и	2	18
13	о том	3	18
14	может быть	28	18
15	в этом	15	17
16	и вообще	1	16
17	но и	10	16
18	в языке	7	15
19	только в	8	14
20	не менее	1	13
21	потому что	1	13
22	не может	18	13
23	и что	1	13
24	во всяком	3	13
25	также и	1	12
26	тем не	1	12
27	того что	4	12
28	в том	7	12
29	хотя бы	6	12
30	не будет	3	11
31	значения и	3	11
32	и даже	2	11
33	так что	1	11
34	прежде всего	7	11
35	что в	2	11
36	в таком	7	11
37	таком случае	3	10
38	и то	3	10
39	говорить о	1	10
40	еще не	3	10
41	всяком случае	2	10
42	ничего не	4	10
43	и с	2	10
44	а не	9	10
45	в данном	5	10
46	да и	3	10
47	тем более	5	10
48	языкового знака	1	9
49	в этой	3	9
50	для себя	4	9
51	если мы	6	9
52	только на	4	9
53	что же	1	9
54	значение и	2	8
55	все же	5	8
56	по себе	3	8
57	есть только	1	8
58	ясно что	1	8
59	было бы	4	8
60	уже не	1	8
61	как раз	4	8
62	смысле слова	5	7
63	совсем не	1	7
64	все эти	3	7
65	того или	2	7
66	и значения	3	7
67	мы не	2	7
68	не имеет	3	7
69	не является	8	7
70	в языкознании	1	7
71	так и	10	7
72	в его	5	7
73	так как	3	7
74	этом случае	1	7
75	мы и	1	6
76	с другой	3	6
77	но как	2	6
78	а только	1	6
79	относится к	3	6
80	но в	7	6
81	так или	1	6
82	на то	4	6
83	что все	1	6
84	был бы	1	6
85	по крайней	2	6
86	мы можем	6	6
87	не о	1	6
88	крайней мере	2	6
89	когда мы	1	6
90	же самое	6	6
91	другими словами	2	6
92	можно сказать	1	6
93	в виде	2	6
94	ни в	6	6
95	или иначе	1	6
96	а именно	1	6
97	о чем	2	6
98	но это	1	6
99	при условии	1	6
100	и для	7	6
101	не существует	3	6
102	в то	8	6
103	что значение	2	6
104	то же	16	5
105	между собой	1	5
106	отнюдь не	8	5
107	с этим	3	5
108	в самом	6	5
109	в себе	4	5
110	с другими	3	5
111	но уже	1	5
112	как и	9	5
113	и более	7	5
114	связи с	13	5
115	той или	4	5
116	и это	3	5
117	как мы	15	5
118	языка и	15	5
119	и на	5	5
120	тот или	1	5
121	с одной	3	5
122	одной стороны	3	5
123	или иной	5	5
124	еще и	1	5
125	что не	2	5
126	другой стороны	1	5
127	так же	5	5
128	кроме того	1	5
129	в связи	7	5
130	и все	6	5
131	знака в	1	5
132	или иного	2	5
133	предполагает что	1	4
134	самом деле	9	4
135	на самом	7	4
136	человеческой речи	1	4
137	и значение	6	4
138	и самого	2	4
139	но не	2	4
140	не все	1	4
141	для знака	1	4
142	в своем	2	4
143	и как	6	4
144	более или	2	4
145	вообще не	1	4
146	что она	1	4
147	но именно	1	4
148	всех этих	1	4
149	таким образом	14	4
150	заключается в	1	4
151	и тем	4	4
152	далеко не	2	4
153	которой он	1	4
154	или менее	2	4
155	в этих	3	4
156	же такое	1	4
157	в отношении	4	4
158	существует и	1	4
159	есть прежде	1	4
160	до сих	3	4
161	но только	1	4
162	в каком	3	4
163	именно как	2	4
164	уже о	1	4
165	стороны и	2	4
166	не могут	1	4
167	и о	2	4
168	говоря уже	1	4
169	если бы	11	4
170	и здесь	5	4
171	и только	1	4
172	значение в	4	4
173	всякого рода	1	4
174	тот же	1	4
175	что он	4	4
176	есть в	1	4
177	ведь если	4	4
178	случае не	1	4
179	как же	1	4
180	тем что	2	4
181	и самый	1	4
182	и следовательно	6	4
183	если не	1	4
184	мы говорим	1	4
185	как бы	19	4
186	слова и	6	4
187	сих пор	3	4
188	все это	1	4
189	значения слова	5	4
190	а в	3	4
191	не говоря	1	4
192	гораздо более	1	4
193	можно говорить	1	3
194	мы здесь	2	3
195	это и	1	3
196	в их	5	3
197	обойтись без	1	3
198	мы уже	6	3
199	вопрос о	2	3
200	язык как	6	3
201	что иное	1	3
202	то это	1	3
203	для нашей	1	3
204	в нашем	2	3
205	только тогда	1	3
206	и речи	2	3
207	что они	2	3
208	в истории	3	3
209	хотя и	1	3
210	могли бы	1	3
211	не было	3	3
212	не являются	1	3
213	в каком-то	1	3
214	что слово	1	3
215	в целом	1	3
216	бы не	2	3
217	из этих	1	3
218	но ведь	3	3
219	при этом	9	3
220	перестает быть	1	3
221	здесь мы	3	3
222	то ни	5	3
223	лишь в	14	3
224	его в	7	3
225	о которых	1	3
226	с тем	1	3
227	в слове	4	3
228	несмотря на	1	3
229	и того	5	3
230	или точнее	1	3
231	нас не	2	3
232	к предмету	1	3
233	о языке	1	3
234	является только	2	3
235	тому что	4	3
236	иной раз	1	3
237	при всех	1	3
238	о значении	1	3
239	как о	2	3
240	тогда когда	1	3
241	одна из	7	3
242	и притом	1	3
243	в основе	9	3
244	мы все	1	3
245	только и	1	3
246	слова как	2	3
247	и является	2	3
248	для языка	1	3
249	языка в	3	3
250	не знает	2	3
251	оно не	1	3
252	если же	2	3
253	то или	1	3
254	с самого	5	3
255	на том	1	3
256	мы в	1	3
257	иное как	2	3
258	каждый раз	3	3
259	внимание на	1	3
260	в значительной	2	3
261	которые мы	1	3
262	говорить об	1	3
263	и наконец	1	3
264	слишком уж	1	3
265	уже в	2	3
266	в нашей	1	3
267	или даже	1	3
268	и их	4	3
269	для того	6	3
270	это будет	2	3
271	и если	1	3
272	только его	1	3
273	если оно	1	3
274	к тому	6	3
275	и от	3	3
276	всем этим	2	3
