N	3gram	Bakhtin_Fr_8	Problema
1	в настоящее время	3	16
2	о том что	2	14
3	и то что	1	7
4	в этом смысле	1	5
5	в данном случае	2	5
6	с одной стороны	2	5
7	в связи с	3	5
8	с другой стороны	2	5
9	то же самое	1	5
10	более или менее	2	4
11	до сих пор	8	4
12	не был бы	1	4
13	в то же	10	4
14	той или другой	1	4
15	в том что	6	4
16	в значительной мере	1	3
17	одной стороны и	1	3
18	но и в	1	3
19	только то что	1	3
20	и в частности	1	3
21	и в этом	1	3
22	не может быть	2	3
23	можно сказать что	2	3
24	и в данном	1	2
25	на самом деле	1	2
26	в самом деле	1	2
27	в том числе	3	2
28	с самого начала	1	2
29	бы то ни	2	2
30	том числе и	2	2
31	можно было бы	1	2
32	может быть и	1	2
33	для того чтобы	2	2
34	на эту тему	1	2
35	один из моментов	1	2
36	друг к другу	1	2
37	в частности в	1	2
38	заключается в том	1	2
39	не только не	2	2
40	вопрос о том	1	2
41	подобно тому как	1	2
42	и прежде всего	1	2
43	том или ином	1	2
44	таким образом что	1	1
45	в той или	1	1
46	прямо сказать что	1	1
47	языка а именно	1	1
48	в таких например	1	1
49	о том как	1	1
50	том что это	1	1
51	он не был	1	1
52	хотя оно и	1	1
53	на самом же	1	1
54	в этом отношении	1	1
55	что многие из	1	1
56	с тем чтобы	1	1
57	как мы уже	2	1
58	что и здесь	1	1
59	что все это	2	1
60	вместе с тем	1	1
61	и в то	5	1
62	казалось бы что	1	1
63	вещи и ее	1	1
64	что это за	1	1
65	только в условиях	1	1
66	и в своих	1	1
67	и не имеет	1	1
68	сих пор мы	1	1
69	то ни было	1	1
70	и еще раз	1	1
71	если бы в	1	1
72	как один из	1	1
73	и в отношении	1	1
74	обстоит дело с	1	1
75	в известном смысле	1	1
76	а с другой	1	1
77	в едином и	1	1
78	он был бы	1	1
79	с разных сторон	1	1
80	в том или	1	1
81	какой бы то	1	1
82	можно прямо сказать	1	1
83	на нем все	1	1
84	самом же деле	1	1
85	вовсе еще не	2	1
86	потому что они	1	1
87	и в настоящее	1	1
88	даже в этом	1	1
89	так и их	1	1
90	и до наших	1	1
91	находит и в	1	1
92	что даже в	1	1
93	мы не можем	1	1
94	не потому что	1	1
95	в то время	2	1
96	так и в	1	1
97	мы не будем	1	1
98	в этих условиях	2	1
99	той или иной	1	1
100	что нет ничего	1	1
101	ни о каком	1	1
102	в свете этой	1	1
103	в узком смысле	2	1
104	одна из этих	1	1
105	в какой-то мере	1	1
106	в свое время	1	1
107	и только в	1	1
