N	2gram	Bakhtin_Pr_3	Problemy
1	и в	34	46
2	чужое слово	2	40
3	то есть	1	40
4	и не	29	27
5	чужого слова	5	23
6	может быть	19	23
7	не может	19	19
8	как бы	27	19
9	в нем	19	17
10	в этом	16	16
11	у достоевского	13	16
12	не только	10	14
13	слова в	7	13
14	чужим словом	1	13
15	перед нами	1	12
16	как мы	7	12
17	но и	12	12
18	как и	18	12
19	и на	6	11
20	точки зрения	8	11
21	в одном	5	11
22	а не	9	11
23	в пределах	6	10
24	не в	9	10
25	между ними	1	10
26	и к	12	9
27	в самом	8	9
28	с точки	4	9
29	слово не	2	9
30	и все	19	9
31	в его	22	9
32	в том	3	9
33	в большинстве	2	9
34	вовсе не	11	9
35	прежде всего	15	9
36	достоевского в	3	8
37	авторское слово	2	8
38	до сих	1	8
39	конечно не	2	8
40	большинстве случаев	3	8
41	сих пор	1	8
42	или в	1	8
43	в сущности	11	7
44	свой предмет	2	7
45	еще не	4	7
46	романах достоевского	3	7
47	в себе	6	7
48	и с	15	7
49	голосов в	3	7
50	слово и	1	7
51	слова с	3	7
52	по себе	3	7
53	как раз	4	7
54	слова и	10	7
55	к чужому	4	7
56	то же	14	6
57	никогда не	8	6
58	и он	2	6
59	хотя и	3	6
60	но в	16	6
61	слово в	2	6
62	к одному	3	6
63	в каждом	3	6
64	ни в	4	6
65	пределах одного	2	6
66	двух голосов	5	6
67	на фоне	1	6
68	что я	15	6
69	но это	4	6
70	на свой	1	6
71	и его	16	6
72	настасьи филипповны	7	6
73	о нем	2	6
74	в него	3	6
75	с чужим	1	6
76	что он	23	6
77	только в	6	6
78	друг друга	2	6
79	и между	1	6
80	к себе	17	6
81	все это	16	6
82	в романе	1	6
83	мы увидим	2	6
84	ну что	1	5
85	к другому	20	5
86	в котором	3	5
87	ведь и	3	5
88	с его	6	5
89	во всех	2	5
90	по отношению	5	5
91	за пределы	2	5
92	нам кажется	1	5
93	так сказать	2	5
94	при этом	4	5
95	особенно в	2	5
96	это не	5	5
97	в жизни	2	5
98	рядом с	4	5
99	в то	12	5
100	себе самом	5	5
101	это слово	5	5
102	и сам	5	5
103	с самим	14	5
104	о том	2	5
105	же время	12	5
106	к нему	14	5
