N	2gram	Vygotskiy__2	Istorich
1	что он	12	24
2	не только	15	18
3	может быть	9	17
4	мы имеем	3	15
5	и в	15	15
6	никогда не	8	15
7	так как	4	14
8	но и	10	14
9	так же	4	13
10	что в	14	12
11	то что	20	12
12	а в	4	12
13	в этом	19	11
14	об этом	3	11
15	в этих	2	11
16	мы знаем	7	11
17	и не	7	11
18	то же	5	10
19	что они	3	10
20	его в	1	10
21	все же	4	9
22	в другом	2	9
23	с тем	1	9
24	и здесь	1	9
25	потому что	7	9
26	должны были	3	8
27	он не	7	8
28	связи с	9	8
29	один из	1	8
30	мы увидим	2	8
31	мы можем	10	8
32	детей в	3	8
33	мы видим	4	8
34	в нем	1	7
35	таким образом	14	7
36	том что	27	7
37	не в	8	7
38	ничего не	3	7
39	в животных	1	7
40	вместе с	6	7
41	сих пор	1	7
42	связана с	4	6
43	то это	1	6
44	но в	6	6
45	что это	6	6
46	и что	8	6
47	в его	2	6
48	что и	2	6
49	мы уже	6	6
50	так что	1	6
51	до сих	1	6
52	наряду с	2	6
53	как бы	7	6
54	в том	33	6
55	только в	4	6
56	точно так	1	6
57	же как	2	5
58	и есть	2	5
59	представляет собой	2	5
60	как в	4	5
61	с этим	3	5
62	и наконец	1	5
63	имеем в	1	5
64	что она	3	5
65	но все	2	5
66	было бы	10	5
67	в котором	2	5
68	на него	1	5
69	что при	3	5
70	можно было	5	5
71	так и	8	5
72	она не	1	5
73	к нему	1	5
74	в одном	2	5
75	прежде всего	4	5
76	к которому	6	5
77	а не	3	5
78	в связи	6	5
79	не может	9	5
80	к тому	7	5
81	что эти	1	4
82	увидим ниже	2	4
83	в ней	1	4
84	и на	1	4
85	в себе	2	4
86	все эти	3	4
87	в этой	6	4
88	при этом	3	4
89	после этого	2	4
90	уже видели	2	4
91	и с	4	4
92	показывает что	1	4
93	вопрос о	5	4
94	не будем	1	4
95	дело не	1	4
96	того как	4	4
97	для нас	4	4
98	другими словами	1	4
99	или на	1	4
100	в другой	2	4
101	что здесь	2	4
102	с одной	7	4
103	у него	2	4
104	тем что	2	4
105	и др	5	4
106	связь с	2	4
107	но это	1	4
108	как она	1	4
109	мы должны	6	4
110	одной из	3	4
111	к этой	3	4
112	они не	3	4
113	мы не	10	3
114	установить что	1	3
115	не происходит	1	3
116	он был	1	3
117	видели что	5	3
118	когда он	3	3
119	увидим что	2	3
120	привести к	1	3
121	он в	3	3
122	из этих	4	3
123	в очень	1	3
124	на стадии	1	3
125	как он	6	3
126	на то	6	3
127	подобно тому	2	3
128	здесь мы	1	3
129	говорит что	5	3
130	должен был	1	3
131	в их	2	3
132	когда она	2	3
133	свет на	1	3
134	и его	4	3
135	и это	3	3
136	но по	1	3
137	в себя	2	3
138	по мере	1	3
139	о том	9	3
140	после того	1	3
141	раньше чем	2	3
142	а именно	1	3
143	того что	17	3
144	в качестве	4	3
145	же и	1	3
146	по отношению	6	3
147	в других	2	3
148	одной стороны	7	3
149	ребенка в	10	3
150	что мы	9	3
151	не видит	1	3
152	эти слова	1	3
153	как это	6	3
154	предположить что	1	3
155	тому как	2	3
156	все это	4	3
157	уже на	1	3
158	вяжется с	1	3
159	но если	2	3
160	не обладает	1	3
161	отношению к	5	3
162	в силе	1	2
163	самом деле	6	2
164	на самом	3	2
165	к таким	1	2
166	показать что	5	2
167	животных но	1	2
168	и для	2	2
169	еще до	1	2
170	в сущности	9	2
171	принадлежит к	2	2
172	я не	1	2
173	ни один	1	2
174	хотя бы	4	2
175	и то	1	2
176	в которых	3	2
177	во всех	2	2
178	то мы	1	2
179	важно отметить	2	2
180	но не	3	2
181	его на	1	2
182	он делает	1	2
183	перед нами	2	2
184	есть ли	2	2
185	к чему	2	2
186	в которой	4	2
187	тому же	1	2
188	так сказать	1	2
189	он должен	2	2
190	состоит в	3	2
191	в силу	2	2
192	и если	1	2
193	и по	3	2
194	могла бы	1	2
195	а затем	1	2
196	он знал	1	2
197	и может	1	2
198	из них	3	2
199	той же	2	2
200	на этой	2	2
201	с другими	3	2
202	это не	5	2
203	чтобы узнать	1	2
204	не соответствует	1	2
205	в жизни	1	2
206	ни в	2	2
207	он является	2	2
208	как и	6	2
209	нигде не	1	2
210	мы видели	6	2
211	такой же	1	2
212	обратимся к	1	2
213	нисколько не	2	2
214	они говорят	1	2
215	в эту	4	2
216	во время	3	2
217	эта черта	1	2
218	и ее	3	2
219	бы привести	1	2
220	представление о	5	2
221	и более	2	2
222	их в	4	2
223	в таких	1	2
224	случае мы	1	2
225	таких случаях	1	2
226	тем самым	3	2
227	с которой	2	2
228	самого начала	1	2
229	одна из	1	2
230	здесь на	1	2
231	иметь в	1	2
232	другой стороны	1	2
233	вместо того	1	2
234	только с	1	2
