N	2gram	Voloshinov_1	FransuaR
1	и в	19	40
2	xvi века	1	19
3	и его	19	17
4	прежде всего	13	16
5	в этом	16	15
6	в романе	2	15
7	мы уже	2	13
8	не только	8	13
9	в его	6	13
10	и не	26	13
11	вовсе не	5	12
12	что в	4	12
13	как и	12	11
14	но и	8	11
15	таким образом	17	10
16	как мы	13	10
17	и т.п	10	10
18	в сущности	3	9
19	он не	3	9
20	может быть	26	9
21	и все	5	9
22	и до	1	8
23	той же	2	8
24	и на	4	8
25	отношение к	1	8
26	все эти	7	8
27	и с	2	8
28	во время	1	8
29	в том	6	8
30	но в	7	8
31	то же	7	7
32	в своем	2	7
33	культуры и	2	7
34	в виду	2	7
35	в ту	1	7
36	в одном	1	7
37	и др	2	7
38	в духе	1	7
39	во всех	7	6
40	в самом	10	6
41	в то	3	6
42	же время	3	6
43	связи с	11	6
44	и других	2	6
45	мы еще	1	6
46	до конца	5	6
47	в той	1	6
48	в своей	3	6
49	к этому	5	6
50	здесь и	1	5
51	в нем	10	5
52	со всеми	1	5
53	так сказать	6	5
54	в основе	2	5
55	и для	11	5
56	в особенности	1	5
57	те же	5	5
58	связаны с	2	5
59	в литературе	2	5
60	мы видим	1	5
61	для него	9	5
62	то что	8	5
63	не было	3	5
64	а не	7	5
65	в связи	7	5
66	как раз	2	5
67	в своих	2	5
68	также и	1	4
69	жизни и	2	4
70	из всех	1	4
71	в ней	4	4
72	xix века	3	4
73	в истории	3	4
74	в нашем	2	4
75	было бы	4	4
76	ни в	2	4
77	том что	3	4
78	того чтобы	5	4
79	в области	3	4
80	у нас	2	4
81	о том	2	4
82	особенно в	1	4
83	и здесь	6	4
84	и во	2	4
85	только на	4	4
86	из них	3	4
87	так как	2	4
88	и даже	2	4
89	до сих	8	4
90	здесь в	3	4
91	века и	1	4
92	и потому	5	4
93	в данном	4	4
94	не касается	2	4
95	сих пор	8	4
96	в основном	6	4
97	все это	3	4
98	самом деле	10	3
99	на самом	3	3
100	и есть	3	3
101	правильного понимания	1	3
102	с его	1	3
103	по отношению	3	3
104	отличие от	5	3
105	в этой	1	3
106	кроме того	6	3
107	и как	3	3
108	и наконец	1	3
109	и к	3	3
110	всего необходимо	1	3
111	в себе	2	3
112	но ведь	1	3
113	при этом	8	3
114	большей или	1	3
115	всех этих	1	3
116	для понимания	1	3
117	но дело	1	3
118	но именно	3	3
119	мы видели	1	3
120	в отличие	5	3
121	их в	1	3
122	для этого	1	3
123	одна из	2	3
124	о нем	1	3
125	они были	1	3
126	но все	3	3
127	здесь не	1	3
128	в ее	7	3
129	можно было	2	3
130	еще в	1	3
131	со всею	2	3
132	если бы	2	3
133	в другом	2	3
134	другими словами	2	3
135	в значительной	1	3
136	между тем	3	3
137	нуждается в	3	3
138	что и	2	3
139	во всей	1	3
140	и следовательно	3	3
141	или меньшей	1	3
142	еще не	4	3
143	только в	9	3
144	поэтому и	1	3
145	так и	11	3
146	же и	2	3
147	в начале	5	3
148	для историка	2	3
149	в конце	5	3
150	тем что	2	3
151	характерны для	1	3
152	в других	1	3
153	для того	4	3
154	связан с	1	3
155	и прежде	2	3
156	сказать что	4	3
157	там где	2	3
158	в xviii	1	3
159	в частности	2	3
160	не может	24	3
161	ко всем	1	3
162	как в	4	3
163	такого рода	1	3
164	xviii веке	1	3
165	во все	2	3
166	как бы	15	3
167	в более	1	3
168	и от	3	3
169	жив и	1	3
170	а в	4	3
171	слово в	3	3
172	между ними	4	3
173	к этой	2	3
174	том числе	2	3
175	одним из	2	2
176	например в	1	2
177	связана с	2	2
178	наших дней	1	2
179	того же	6	2
180	переход от	4	2
181	это и	3	2
182	тем же	1	2
183	по преимуществу	5	2
184	этого он	1	2
185	века в	1	2
186	и этот	2	2
187	мы не	6	2
188	при анализе	1	2
189	общества и	2	2
190	перехода от	1	2
191	хотя бы	5	2
192	которые он	1	2
193	на них	1	2
194	быть в	2	2
195	но конечно	1	2
196	но не	1	2
197	из важнейших	2	2
198	xv века	1	2
199	до наших	1	2
200	интересует только	1	2
201	что он	2	2
202	к новому	1	2
203	все же	8	2
204	и той	2	2
205	и понимания	1	2
206	его к	2	2
207	лежит на	1	2
208	в которой	3	2
209	в целом	1	2
210	из этих	2	2
211	выражение в	4	2
212	в дальнейшем	3	2
213	этот ряд	1	2
214	эпохи и	1	2
215	и если	1	2
216	как он	2	2
217	в первой	2	2
218	в корне	3	2
219	и вот	1	2
220	в плане	1	2
221	одной и	2	2
222	значительной степени	1	2
223	здесь мы	4	2
224	лишь в	9	2
225	это вовсе	1	2
226	ни одной	2	2
227	далеко не	4	2
228	в общей	2	2
229	характер и	1	2
230	в один	1	2
231	точки зрения	34	2
232	уже к	1	2
233	в котором	3	2
234	в условиях	4	2
235	что было	1	2
236	и очень	1	2
237	не менее	4	2
238	он с	1	2
239	связь и	2	2
240	этом отношении	3	2
241	числе и	2	2
242	должны быть	3	2
243	той или	1	2
244	они и	2	2
245	и это	3	2
246	момент в	3	2
247	на основе	1	2
248	следовательно и	2	2
249	времени и	1	2
250	одного из	3	2
251	здесь нет	1	2
252	можно сказать	3	2
253	в разных	1	2
254	образом в	1	2
255	основе своей	1	2
256	с другой	5	2
257	увидим дальше	1	2
258	язык и	2	2
259	и вещей	1	2
260	в языке	4	2
261	это не	1	2
262	говорит он	2	2
263	в большей	1	2
264	к нему	1	2
265	и так	1	2
266	но как	1	2
267	или же	1	2
268	и ее	3	2
269	и рождение	1	2
270	в эти	2	2
271	конечно не	5	2
272	уже в	1	2
273	и они	1	2
274	слова в	1	2
275	мы знаем	5	2
276	т.п все	1	2
277	в системе	1	2
278	в форме	1	2
279	рядом с	5	2
280	или иной	3	2
281	именно в	5	2
282	еще и	1	2
283	романа в	1	2
284	нового времени	2	2
285	что для	1	2
286	о чем	1	2
287	мы остановимся	1	2
288	с помощью	6	2
289	материал и	1	2
290	с этим	4	2
291	к жизни	1	2
292	образ и	2	2
293	конечно эти	1	2
294	есть и	1	2
295	этого слова	2	2
296	слова и	3	2
297	неразрывно связаны	1	2
298	какой бы	1	2
299	и сама	2	2
300	всем этим	1	2
301	вовсе нет	1	2
302	же к	1	2
303	потому что	1	2
304	и необходимо	1	2
305	его произведениях	1	2
306	одной из	3	2
307	в последнем	1	2
308	мы увидим	1	2
309	отношению к	2	2
310	из этого	2	2
311	эти элементы	1	2
312	и другие	1	2
313	глава вторая	2	1
314	новое время	1	1
315	и своих	1	1
316	и истолковано	1	1
317	границы между	1	1
318	между формами	1	1
319	это делает	2	1
320	его школы	1	1
321	утверждение что	1	1
322	и какова	1	1
323	от своей	1	1
324	не хочет	1	1
325	мировоззрения и	1	1
326	в нашу	3	1
327	исходит из	1	1
328	высшей степени	3	1
329	одним и	1	1
330	или наоборот	1	1
331	конечно все	1	1
332	не делает	1	1
333	мы говорили	3	1
334	задачу не	1	1
335	на эти	1	1
336	самым значительным	1	1
337	почти все	1	1
338	принадлежит к	1	1
339	требует от	1	1
340	целом не	1	1
341	они связаны	1	1
342	вместо того	1	1
343	жизни как	1	1
