N	2gram	Propp_Isto_2	KulturaY
1	и т	19	39
2	потому что	9	25
3	и в	15	23
4	т е	29	22
5	не только	18	20
6	в том	6	19
7	в этом	11	18
8	и не	11	16
9	было бы	5	15
10	так как	14	15
11	может быть	17	15
12	ни к	1	15
13	т д	18	14
14	все эти	4	12
15	у нас	1	12
16	в самом	1	12
17	но в	6	11
18	том что	7	11
19	того чтобы	2	11
20	по себе	1	10
21	в русском	2	10
22	а не	5	10
23	что в	12	10
24	самом деле	2	9
25	вопрос о	4	9
26	в сущности	2	9
27	хотя бы	2	9
28	то что	12	9
29	можно было	5	9
30	вовсе не	1	9
31	не может	5	9
32	не в	7	8
33	и что	6	8
34	в качестве	3	8
35	уже не	1	8
36	прежде всего	5	8
37	с другой	2	8
38	и пр	7	8
39	что это	6	7
40	все же	9	7
41	в силу	2	7
42	и с	4	7
43	не менее	1	7
44	но и	14	7
45	другой стороны	2	7
46	то же	10	6
47	и на	4	6
48	но не	2	6
49	в этой	4	6
50	да и	2	6
51	это не	2	6
52	тем не	1	6
53	этот вопрос	1	6
54	слова в	2	6
55	что не	1	6
56	что мы	3	6
57	и то	2	5
58	мы имеем	15	5
59	я не	2	5
60	зависимости от	1	5
61	еще не	9	5
62	по существу	2	5
63	об этом	11	5
64	несмотря на	1	5
65	и здесь	9	5
66	не могут	1	5
67	приводит к	2	5
68	в его	6	5
69	один из	8	5
70	тот же	1	5
71	что он	24	5
72	только в	6	5
73	должен быть	1	5
74	там где	1	5
75	вместе с	7	5
76	как это	3	5
77	подобного рода	1	5
78	что же	1	5
79	этого слова	1	5
80	все это	3	5
81	таким образом	7	5
82	в зависимости	1	4
83	говорить о	1	4
84	со стороны	1	4
85	отнюдь не	1	4
86	однако не	1	4
87	перед нами	2	4
88	если мы	1	4
89	на то	3	4
90	в нем	7	4
91	так и	5	4
92	но все	5	4
93	на этой	2	4
94	своего рода	1	4
95	эта не	1	4
96	в то	1	4
97	ничего не	7	4
98	что на	1	4
99	к тому	5	4
100	и о	1	4
101	в пределах	1	4
102	или в	2	4
103	могут быть	2	4
104	для нас	4	4
105	в нашей	2	4
106	мы знаем	11	4
107	ни в	2	4
108	в них	1	4
109	в особенности	2	4
110	в каком	1	4
111	не было	2	4
112	в связи	5	4
113	как бы	6	4
114	в результате	1	4
115	сказать что	2	4
116	к этому	1	4
117	так же	13	4
118	это и	1	3
119	что можно	1	3
120	а только	1	3
121	не все	2	3
122	как в	5	3
123	с этим	5	3
124	так в	3	3
125	главным образом	2	3
126	он не	8	3
127	всех этих	3	3
128	и по	2	3
129	что она	5	3
130	этого не	5	3
131	чем в	1	3
132	нисколько не	2	3
133	что такое	1	3
134	этого вопроса	1	3
135	знаем что	12	3
136	в таких	2	3
137	в процессе	1	3
138	казалось бы	1	3
139	и его	3	3
140	связи с	8	3
141	как мы	1	3
142	в виду	2	3
143	в ней	4	3
144	здесь не	2	3
145	а в	12	3
146	на это	1	3
147	сводится к	1	3
148	вот почему	1	3
149	а также	2	3
150	что и	6	3
151	того что	3	3
152	случаи когда	1	3
153	уже в	2	3
154	же в	1	3
155	до конца	1	3
156	у него	4	3
157	тем что	4	3
158	или иначе	1	3
159	именно в	2	3
160	но это	4	3
161	не знает	2	3
162	это так	2	3
163	к этой	4	3
164	и это	3	3
165	точно так	6	3
166	также что	2	2
167	же как	5	2
168	и потому	1	2
169	на самом	2	2
170	и есть	5	2
171	не хочет	1	2
172	можно говорить	1	2
173	почти всегда	1	2
174	той же	2	2
175	есть вместе	1	2
176	так или	1	2
177	не то	1	2
178	теряет свой	1	2
179	что за	1	2
180	ответ на	1	2
181	отличие от	1	2
182	не просто	2	2
183	что они	10	2
184	дает нам	2	2
185	и где	1	2
186	его к	1	2
187	от этого	1	2
188	за собой	1	2
189	интересно что	2	2
190	мне не	1	2
191	одно время	1	2
192	и если	2	2
193	при этом	4	2
194	указания на	1	2
195	состоит в	2	2
196	здесь мы	3	2
197	могла бы	2	2
198	связанные с	1	2
199	в другом	9	2
200	здесь то	1	2
201	только о	1	2
202	но уже	1	2
203	это положение	1	2
204	соответствии с	1	2
205	с тем	9	2
206	как и	2	2
207	не всегда	1	2
208	мы видели	2	2
209	а если	1	2
210	что значит	1	2
211	бы на	1	2
212	в своей	1	2
213	бы привести	2	2
214	в их	3	2
215	в отличие	1	2
216	в которых	2	2
217	нельзя было	1	2
218	и более	2	2
219	тем самым	2	2
220	только для	1	2
221	стоит в	3	2
222	таких случаях	2	2
223	как можно	1	2
224	что эта	2	2
225	она не	5	2
226	дело не	4	2
227	того как	4	2
228	но что	1	2
229	образом в	1	2
230	под этим	1	2
231	в наше	1	2
232	очень часто	4	2
233	он лишен	1	2
234	иметь в	2	2
235	характер и	1	2
236	роль в	3	2
237	что у	2	2
238	это только	2	2
239	мы в	2	2
240	мы могли	2	2
241	одного из	1	2
242	после того	3	2
243	к нему	5	2
244	вся эта	1	2
245	нуждается в	1	2
246	а именно	3	2
247	но так	1	2
248	с ними	2	2
249	их не	1	2
250	с одной	4	2
251	же и	3	2
252	следовало бы	1	2
253	а это	1	2
254	был бы	2	2
255	никогда не	15	2
256	но есть	2	2
257	превращается в	2	2
258	а на	1	2
259	и следовательно	1	2
260	он и	3	2
261	в частности	1	2
262	данного рода	1	2
263	достаточно для	1	2
264	в той	1	2
265	смысле этого	2	2
266	как будто	3	2
267	быть не	1	2
268	материал для	1	2
269	с этой	1	2
270	этом случае	5	2
271	между прочим	3	2
272	и для	2	2
273	всякого рода	1	2
274	о котором	1	2
275	чтобы понять	2	2
276	то не	2	2
277	мы должны	4	2
278	будто бы	2	2
279	все они	1	2
280	в свою	1	2
281	но можно	1	2
282	себе не	1	2
283	сам по	1	1
284	он может	1	1
285	показать что	2	1
286	в котором	5	1
287	едва ли	1	1
