N	2gram	Potebnia_M_2	Psycholo
1	то что	20	37
2	и в	24	30
3	в том	18	27
4	что в	16	24
5	и что	4	23
6	потому что	49	23
7	том что	8	21
8	того чтобы	2	20
9	таким образом	11	20
10	для того	5	20
11	как бы	9	19
12	на то	5	17
13	что он	4	17
14	не только	15	16
15	если мы	3	16
16	в этом	8	14
17	в самом	4	14
18	то есть	30	13
19	в нас	3	13
20	так же	2	13
21	с одной	4	12
22	одной стороны	3	12
23	вместе с	11	12
24	может быть	23	11
25	если бы	11	11
26	что мы	11	11
27	как на	3	11
28	о том	5	10
29	и то	3	9
30	никогда не	4	9
31	так как	10	9
32	с другой	6	9
33	не может	12	9
34	сказать что	2	9
35	самом деле	2	8
36	на деле	3	8
37	что это	3	8
38	он должен	1	8
39	при этом	13	8
40	заключается в	1	8
41	с тем	4	8
42	не в	13	8
43	к тому	1	8
44	и это	2	8
45	тому что	2	8
46	того что	7	8
47	мы видим	2	8
48	а не	18	8
49	могут быть	8	8
50	и т	6	7
51	то же	12	7
52	но не	12	7
53	все же	5	7
54	и как	6	7
55	в нем	9	7
56	по себе	15	7
57	этих двух	1	7
58	мы можем	12	7
59	как это	2	7
60	мы уже	1	6
61	что если	6	6
62	и если	4	6
63	что она	3	6
64	на этом	2	6
65	факт что	2	6
66	что все	2	6
67	как и	7	6
68	никак не	1	6
69	что с	2	6
70	и его	2	6
71	когда мы	2	6
72	или в	2	6
73	и здесь	2	6
74	о котором	2	6
75	по мнению	1	6
76	и тем	3	6
77	уже в	5	6
78	тем что	7	6
79	мы воспринимаем	1	6
80	но и	9	6
81	именно в	1	6
82	кажется нам	2	6
83	же точно	1	6
84	и не	19	6
85	и для	3	6
86	что оно	4	6
87	жизни и	1	6
88	и есть	2	5
89	еще не	4	5
90	ответ на	1	5
91	что они	5	5
92	что именно	1	5
93	в себе	10	5
94	в целом	3	5
95	было бы	13	5
96	рядом с	3	5
97	во внимание	1	5
98	сих пор	4	5
99	только не	1	5
100	как мы	1	5
101	но в	4	5
102	один из	2	5
103	дело с	1	5
104	только в	11	5
105	именно на	1	5
106	нашего организма	2	5
107	до сих	4	5
108	а с	2	5
109	и потому	2	5
110	чувства и	4	5
111	бы в	2	5
112	другой стороны	2	5
113	в своих	1	5
114	то это	3	4
115	в ней	3	4
116	друг к	1	4
117	вызывает в	1	4
118	стороны и	1	4
119	могли бы	2	4
120	к другу	1	4
121	есть не	5	4
122	в них	5	4
123	как она	1	4
124	заключает в	4	4
125	у нас	2	4
126	указывает на	2	4
127	по сравнению	1	4
128	мысль о	7	4
129	и совершенно	1	4
130	внимание на	2	4
131	в его	2	4
132	на одном	1	4
133	только что	3	4
134	не можем	6	4
135	только на	1	4
136	содержание и	1	4
137	от того	5	4
138	прежде всего	7	4
139	которых мы	3	4
140	как ни	1	4
141	там где	4	4
142	уже давно	1	4
143	сравнению с	1	4
144	имеет дело	1	4
145	от него	4	4
146	и все	3	4
147	а в	8	4
148	не есть	6	4
149	сам по	4	3
150	тем же	3	3
151	в их	1	3
152	той же	3	3
153	полагает что	3	3
154	смотреть на	1	3
155	мы не	11	3
156	и о	1	3
157	из того	1	3
158	и на	8	3
159	в ее	1	3
160	как в	10	3
161	и наконец	1	3
162	в которой	5	3
163	из этих	4	3
164	он не	1	3
165	состоит в	2	3
166	не как	3	3
167	чувства в	4	3
168	что ни	2	3
169	так например	3	3
170	одно и	2	3
171	человека в	3	3
172	в другом	2	3
173	об этом	1	3
174	это не	3	3
