N	2gram	Vygotskiy__6	Istorich
1	и в	28	24
2	не только	16	21
3	что он	18	21
4	может быть	13	14
5	не может	19	14
6	трудные задачи	1	13
7	что в	17	13
8	в этих	2	13
9	мы имеем	4	12
10	как в	3	12
11	в этом	27	12
12	в ином	3	12
13	и здесь	3	12
14	но и	10	11
15	это не	5	10
16	том что	19	10
17	и что	6	10
18	у него	2	10
19	мы видим	7	10
20	а в	2	10
21	все же	2	9
22	с другой	2	9
23	не в	4	9
24	о том	1	9
25	потому что	22	9
26	и другие	2	9
27	то же	7	8
28	еще не	8	8
29	показывает что	7	8
30	что и	4	8
31	так как	10	8
32	другой стороны	2	8
33	а не	3	8
34	все это	2	8
35	во всех	4	7
36	то что	28	7
37	в первую	3	7
38	таким образом	18	7
39	мы видели	8	7
40	одна из	1	7
41	к нему	1	7
42	что здесь	1	7
43	один из	3	7
44	в том	28	7
45	вместе с	7	7
46	что это	1	6
47	но не	10	6
48	как он	1	6
49	в нем	7	6
50	он не	7	6
51	всех этих	1	6
52	об этом	1	6
53	как и	6	6
54	уже выше	1	6
55	для нас	2	6
56	и все	5	6
57	того что	24	6
58	только в	18	6
59	ответ на	1	6
60	тем что	8	6
61	так же	15	6
62	с этой	2	6
63	во время	1	6
64	мы увидим	1	6
65	задачи в	1	5
66	в чем	6	5
67	с одной	1	5
68	отношение к	7	5
69	но в	5	5
70	что она	1	5
71	не менее	2	5
72	с ним	2	5
73	дело не	1	5
74	так и	6	5
75	представляют собой	3	5
76	одной стороны	1	5
77	там где	7	5
78	в тех	1	5
79	эта задача	1	5
80	же как	6	4
81	начинается с	3	4
82	он может	2	4
83	мы уже	2	4
84	мы не	6	4
85	представляет собой	3	4
86	как бы	11	4
87	при этом	3	4
88	мы можем	9	4
89	но все	1	4
90	задач в	1	4
91	на первый	1	4
92	точки зрения	13	4
93	в их	3	4
94	тем не	1	4
95	по существу	2	4
96	не имеет	6	4
97	никогда не	8	4
98	в других	2	4
99	что у	2	4
100	на вопрос	2	4
101	после того	1	4
102	с того	3	4
103	представления о	2	4
104	то и	1	4
105	вовсе не	1	4
106	если не	1	4
107	в данном	2	4
108	в состоянии	4	4
109	и не	11	4
110	мы должны	3	4
111	есть и	1	4
112	например в	4	3
113	видеть в	1	3
114	и он	1	3
115	в различных	1	3
116	в ответ	1	3
117	с его	3	3
118	себе и	2	3
119	что они	2	3
120	кроме того	1	3
121	хотя и	3	3
122	когда он	2	3
123	и наконец	2	3
124	из этих	3	3
125	на то	4	3
126	если он	2	3
127	эту задачу	1	3
128	и по	3	3
129	его в	6	3
130	в них	3	3
131	которой он	1	3
132	и становится	1	3
133	представление о	1	3
134	знаем что	4	3
135	вопрос о	5	3
136	для объяснения	2	3
137	в конце	2	3
138	но они	1	3
139	как мы	10	3
140	тогда когда	6	3
141	того как	5	3
142	видим что	1	3
143	и его	3	3
144	связи с	3	3
145	должны быть	1	3
146	данном случае	1	3
147	не столько	1	3
