N	2gram	Tiupa_Hudo_1	StatiiOP
1	и в	14	25
2	в этом	11	24
3	в том	12	20
4	что он	9	19
5	может быть	5	19
6	тем что	3	19
7	что в	6	19
8	том что	16	15
9	в этой	8	14
10	не только	12	12
11	в г	1	12
12	в его	8	12
13	то что	8	12
14	в этих	5	11
15	так что	2	11
16	прежде всего	11	10
17	и не	2	10
18	у него	9	9
19	но и	5	9
20	и т	11	8
21	все это	2	8
22	о том	12	8
23	как например	1	8
24	т е	4	8
25	в своих	3	8
26	из его	1	7
27	с этим	3	7
28	это не	7	7
29	было бы	6	7
30	в то	8	7
31	не может	7	7
32	что касается	1	7
33	точки зрения	5	7
34	место в	1	6
35	в сцене	1	6
36	и на	3	6
37	как в	8	6
38	из этих	1	6
39	пушкина и	1	6
40	не в	7	6
41	а а	2	6
42	в русской	4	6
43	в трагедии	1	6
44	между тем	8	6
45	только в	5	6
46	т п	8	6
47	в конце	4	6
48	как бы	7	6
49	а в	7	6
50	отношения между	1	5
51	то же	9	5
52	ответ на	1	5
53	но в	5	5
54	на то	4	5
55	он не	4	5
56	об этом	5	5
57	ни в	5	5
58	потому что	5	5
59	и это	4	5
60	так и	13	5
61	он говорил	2	5
62	с другой	1	5
63	связано с	1	5
64	а не	12	5
65	в речах	1	5
66	такого рода	3	5
67	того что	4	5
68	например в	2	4
69	в которой	1	4
70	из которых	1	4
71	в чем	1	4
72	в общем	1	4
73	относится к	1	4
74	в центре	4	4
75	все же	3	4
76	не было	4	4
77	и к	4	4
78	то в	4	4
79	в целом	2	4
80	на его	2	4
81	состоит в	2	4
82	лишь в	3	4
83	этом смысле	1	4
84	и тем	1	4
85	в жизни	1	4
86	с тем	1	4
87	как и	9	4
88	а как	1	4
89	с точки	3	4
90	ничего не	8	4
91	этом отношении	3	4
92	связана с	1	4
93	в ней	4	4
94	и с	4	4
95	если бы	3	4
96	можно сказать	4	4
97	а также	3	4
98	всего в	1	4
99	в качестве	9	4
100	и др	1	4
101	в начале	2	4
102	всяком случае	1	4
103	отношение к	1	4
104	в особенности	1	4
105	действующих лиц	2	4
106	в речи	2	4
107	xix века	1	4
108	в смысле	1	4
109	и для	3	4
110	в отдельных	1	4
111	но это	1	4
112	а б	1	4
113	сказать что	1	4
114	в своей	10	4
115	из этого	1	4
116	это в	3	4
117	можно назвать	1	4
118	во всяком	1	4
119	я и	2	3
120	по мнению	5	3
121	говорить о	3	3
122	ему хотелось	1	3
123	с его	5	3
124	своего рода	7	3
125	в в	1	3
126	в творчестве	3	3
127	все эти	3	3
128	всех этих	1	3
129	поэзии в	1	3
130	на этом	3	3
131	от нее	1	3
132	что этот	1	3
133	в другом	2	3
134	несмотря на	4	3
135	в их	2	3
136	что я	2	3
137	но он	3	3
138	и более	1	3
139	тому что	4	3
140	действующие лица	2	3
141	на тему	1	3
142	же время	8	3
143	связи с	4	3
144	что все	1	3
145	нельзя не	1	3
146	со стороны	3	3
147	на вопрос	2	3
148	и что	2	3
149	у которого	1	3
150	и его	5	3
151	уже не	7	3
152	уже в	1	3
153	для него	10	3
154	так как	1	3
155	в системе	2	3
156	как раз	4	3
157	писателя и	1	3
158	что для	1	3
159	одной стороны	1	3
160	до конца	2	3
161	в рассказе	11	3
162	что мы	1	3
163	бы совершенно	1	3
164	в связи	3	3
165	с этой	2	3
166	между прочим	1	3
167	г а	1	3
168	тем более	1	3
169	xviii в	2	3
170	обращается к	1	3
171	находит свое	1	3
172	конце концов	1	3
173	в какой	1	3
174	которой я	1	3
175	того времени	1	3
176	речь идет	3	2
177	самом деле	5	2
178	к своей	1	2
179	и за	1	2
180	той же	2	2
181	в сущности	1	2
182	исторической эпохи	1	2
183	в каждой	1	2
184	разумеется не	1	2
185	во всех	1	2
186	но как	2	2
187	если в	2	2
188	к слову	1	2
189	нет и	1	2
190	что они	1	2
191	не буду	1	2
192	в произведениях	2	2
193	что именно	1	2
194	вот тебе	2	2
195	и последний	1	2
196	представлял себе	1	2
197	в самом	4	2
198	во многих	1	2
199	и тот	1	2
200	так сказать	2	2
201	т д	3	2
202	о которой	1	2
203	не как	1	2
204	том чтобы	1	2
205	чтобы в	1	2
206	в плане	1	2
207	и по	3	2
208	но все	1	2
209	случаях и	1	2
210	а с	2	2
211	он и	1	2
212	между собою	1	2
213	с не	1	2
214	мы не	2	2
215	такой же	3	2
216	не мог	1	2
217	в такой	2	2
218	не столько	2	2
219	в которых	1	2
220	точку зрения	1	2
221	тем не	4	2
222	не была	2	2
223	сам он	1	2
224	произведения и	1	2
225	в отношении	1	2
226	не менее	5	2
227	но они	1	2
228	как можно	1	2
229	что эта	1	2
230	самого начала	1	2
231	как о	1	2
232	одна из	2	2
233	не имеет	2	2
234	никогда не	6	2
235	и всегда	1	2
236	слова как	2	2
237	этих двух	1	2
238	х годов	1	2
239	на себе	2	2
240	могут быть	1	2
241	к тому	7	2
242	но также	1	2
243	для его	1	2
244	на это	1	2
245	как мы	3	2
246	с ее	2	2
247	в виду	1	2
248	на основе	2	2
249	с самого	1	2
250	что у	3	2
251	на нее	1	2
252	времени и	1	2
253	здесь нет	1	2
254	во многом	1	2
255	нас к	1	2
256	внимание на	2	2
257	одного из	1	2
258	с одной	1	2
259	что его	1	2
260	он его	1	2
261	в форме	2	2
262	и только	1	2
263	еще не	7	2
264	отказ от	2	2
265	и ее	1	2
266	есть в	1	2
267	и у	1	2
268	то и	3	2
269	имеют не	1	2
270	во втором	1	2
271	одно из	1	2
272	а то	2	2
273	вовсе не	1	2
274	при всей	2	2
275	в выборе	1	2
276	заметить что	2	2
277	до сих	2	2
278	не потому	1	2
279	стал бы	1	2
280	себя и	2	2
281	что не	2	2
282	не на	1	2
283	ни на	1	2
284	в одной	2	2
285	в рамках	2	2
286	но не	3	2
287	не сразу	1	2
288	в последнем	1	2
289	своего времени	3	2
290	том смысле	1	2
291	быть не	1	2
292	в это	2	2
293	сих пор	2	2
294	это был	1	2
295	один из	4	2
296	в результате	2	2
297	его не	1	2
298	в духе	4	2
299	только что	4	2
300	именно поэтому	1	2
301	одной из	2	2
302	в свою	1	2
303	к сожалению	1	2
304	к этой	3	2
305	молодой человек	1	2
306	как известно	1	1
307	также и	1	1
308	начинается с	2	1
309	и то	1	1
310	смысле слова	1	1
311	на самом	2	1
312	идет о	3	1
313	что когда	2	1
314	и так	2	1
315	в первом	1	1
316	смысл этого	1	1
317	по преимуществу	3	1
318	и до	1	1
319	видеть в	1	1
320	был и	1	1
321	для своего	2	1
322	ни у	1	1
323	вопрос о	2	1
324	ответить на	1	1
325	в деревне	1	1
326	их общей	1	1
327	этом не	1	1
328	он действует	1	1
329	но уже	1	1
330	событий и	1	1
331	ему в	1	1
332	похожи на	1	1
333	что можно	1	1
334	состоит как	1	1
335	и он	5	1
336	не требует	1	1
337	значительное влияние	1	1
