N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	28
2	может быть	21	25
3	а не	20	15
4	не может	11	15
5	никогда не	5	14
6	мы должны	2	13
7	для нас	3	13
8	то же	10	12
9	не только	13	12
10	что в	8	12
11	мы видим	3	11
12	только в	8	11
13	мы не	2	10
14	все же	5	10
15	и что	1	10
16	что он	10	10
17	мы увидим	1	10
18	но и	11	10
19	прежде всего	7	10
20	что герой	2	9
21	не в	6	9
22	так и	10	9
23	о том	2	9
24	то что	18	9
25	видим что	1	9
26	в том	11	9
27	и не	34	9
28	в этом	25	8
29	но в	4	8
30	что это	1	8
31	таким образом	11	8
32	если бы	10	8
33	в ней	1	7
34	здесь мы	2	7
35	это не	10	7
36	еще не	5	7
37	и здесь	3	7
38	этот вопрос	2	7
39	что мы	1	7
40	так же	6	7
41	том что	9	7
42	было бы	6	7
43	в этих	2	7
44	а в	7	7
45	в этой	4	6
46	это тоже	1	6
47	ни один	2	6
48	его в	4	6
49	не менее	1	6
50	к тому	1	6
51	что и	5	6
52	вслед за	1	6
53	так как	7	6
54	представляют собой	1	6
55	с другой	2	6
56	вместе с	2	6
57	например в	3	5
58	должна быть	2	5
59	вопрос о	4	5
60	что они	1	5
61	в своем	8	5
62	что она	2	5
63	по существу	4	5
64	их в	2	5
65	в дальнейшем	1	5
66	можно было	3	5
67	в его	24	5
68	но не	8	5
69	в качестве	1	5
70	в одном	9	5
71	до сих	2	5
72	к которому	1	5
73	сих пор	2	5
74	не знает	1	5
75	сказать что	5	5
76	другой стороны	2	5
77	героя в	4	5
78	ее в	1	5
79	и даже	3	4
80	и для	3	4
81	и на	10	4
82	как правило	1	4
83	чем это	1	4
84	не то	1	4
85	не все	1	4
86	с этим	1	4
87	все эти	8	4
88	но все	4	4
89	об этом	1	4
90	и с	4	4
91	как и	8	4
92	даже в	2	4
93	на него	2	4
94	в основе	5	4
95	находится в	1	4
96	должны быть	1	4
97	здесь не	1	4
98	в пределах	9	4
99	того что	2	4
100	потому что	12	4
101	так что	1	4
102	в большинстве	2	4
103	большинстве случаев	2	4
104	а именно	1	4
105	и пр	1	4
106	превращается в	1	4
107	один из	2	4
108	социальной жизни	2	4
109	могут быть	1	4
110	там где	6	4
111	друг с	3	4
112	как будто	3	4
113	все это	7	4
114	хотя бы	2	4
115	но это	5	4
116	и другие	2	4
117	они не	3	4
118	исходит из	3	3
119	время как	1	3
