N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	24
2	не только	10	21
3	что он	24	21
4	может быть	14	14
5	не может	18	14
6	что в	6	13
7	в этих	2	13
8	как в	5	12
9	в этом	14	12
10	в ином	1	12
11	но и	14	11
12	это не	3	10
13	том что	3	10
14	и что	6	10
15	у него	4	10
16	а в	7	10
17	все же	8	9
18	с другой	4	9
19	не в	10	9
20	о том	2	9
21	потому что	8	9
22	и другие	1	9
23	то же	15	8
24	еще не	7	8
25	что и	3	8
26	так как	4	8
27	другой стороны	3	8
28	а не	4	8
29	все это	14	8
30	или в	2	8
31	во всех	3	7
32	то что	10	7
33	таким образом	7	7
34	мы видели	2	7
35	одна из	1	7
36	с собой	2	7
37	к нему	13	7
38	что здесь	1	7
39	один из	1	7
40	в том	5	7
41	вместе с	2	7
42	что это	4	6
43	но не	6	6
44	как он	2	6
45	в нем	16	6
46	он не	13	6
47	всех этих	2	6
48	об этом	1	6
49	как и	18	6
50	враждебности к	1	6
51	и все	15	6
52	а именно	1	6
53	того что	3	6
54	только в	6	6
55	ответ на	1	6
56	тем что	4	6
57	так же	7	6
58	с этой	2	6
59	во время	5	6
60	мы увидим	2	6
61	то это	1	5
62	в чем	4	5
63	с одной	1	5
64	отношение к	6	5
65	но в	19	5
66	здесь мы	1	5
67	не менее	2	5
68	с ним	7	5
69	ничего не	3	5
70	так и	8	5
71	там где	7	5
72	героя и	10	5
73	начинается с	1	4
74	он может	1	4
75	мы уже	8	4
76	мы не	1	4
77	как бы	31	4
78	при этом	2	4
79	мы можем	2	4
80	но все	4	4
81	точки зрения	7	4
82	в их	1	4
83	своего рода	2	4
84	тем не	1	4
85	никогда не	4	4
86	со своим	2	4
87	в других	1	4
88	и говорит	3	4
89	так в	2	4
90	что у	6	4
91	на вопрос	2	4
92	после того	1	4
93	то и	1	4
94	вовсе не	7	4
95	когда герой	1	4
96	ее на	1	4
97	если не	1	4
98	в данном	1	4
99	и не	27	4
100	случаях когда	1	4
101	мы должны	3	4
102	одной из	2	4
103	например в	2	3
104	приносит с	1	3
105	и он	2	3
106	в ответ	1	3
107	с его	7	3
108	герой не	2	3
109	себе и	7	3
110	тоже не	1	3
111	что они	6	3
112	руку и	1	3
113	кроме того	1	3
114	к себе	18	3
115	хотя и	2	3
116	когда он	3	3
117	и наконец	7	3
118	в дальнейшем	2	3
119	и если	1	3
120	и по	2	3
121	а его	1	3
122	его в	4	3
123	кажется что	2	3
124	в них	4	3
125	которой он	3	3
126	она в	2	3
127	вопрос о	2	3
128	в конце	5	3
129	он дает	2	3
130	но они	1	3
