N	3gram	Voloshinov_2	Problemy
1	на чужое слово	2	13
2	с точки зрения	13	8
3	в большинстве случаев	5	8
4	до сих пор	3	7
5	по отношению к	8	5
6	сам по себе	1	5
7	то же время	8	5
8	чужое слово и	1	5
9	то перед нами	1	5
10	в то же	8	5
11	на чужую речь	2	4
12	с чужим словом	1	4
13	и не может	3	4
14	в отличие от	3	4
15	не может быть	10	4
16	друг с другом	1	4
17	в самом деле	5	4
18	в той или	3	3
19	более или менее	2	3
20	чужого слова и	1	3
21	чужое слово в	1	3
22	мы уже говорили	1	3
23	к тому же	2	3
24	как мы увидим	1	3
25	с другой стороны	1	3
26	чужого слова в	1	3
27	но в то	5	3
28	той или иной	4	3
29	как и в	1	3
30	пор совершенно не	1	2
31	том что он	2	2
32	нам кажется что	1	2
33	как мы сказали	3	2
34	слово и на	1	2
35	как если бы	4	2
36	может быть и	5	2
37	уже говорили что	1	2
38	в отношении к	4	2
39	и то же	3	2
40	в одной плоскости	1	2
41	в авторский контекст	1	2
42	одно и то	3	2
43	сих пор совершенно	1	2
44	тем не менее	1	2
45	никогда не может	1	2
46	но все же	1	2
47	на то что	2	2
48	друг от друга	1	2
49	точки зрения своего	2	2
50	в узком смысле	2	2
51	и в большинстве	1	2
52	если бы он	3	1
53	перед нами случай	1	1
54	как целое и	2	1
55	в авторском контексте	1	1
56	не с точки	1	1
57	вполне понятно что	1	1
58	в письменной форме	1	1
59	а следовательно и	1	1
60	высказывания и потому	1	1
61	он как и	1	1
62	так сказать с	1	1
63	он совершенно не	1	1
64	значение чужого слова	1	1
65	а вовсе не	1	1
66	дело в том	1	1
67	как бы не	1	1
68	как и всякое	1	1
69	слово и не	1	1
70	в этом последнем	2	1
71	бы в его	1	1
72	мы увидим в	1	1
73	есть прежде всего	1	1
74	в том числе	1	1
75	кажется что в	1	1
76	то же самое	5	1
77	является в сущности	1	1
78	одной стороны и	2	1
79	привлекать к себе	1	1
80	к нему не	1	1
81	по крайней мере	2	1
82	чужого слова как	1	1
83	в таком случае	3	1
84	и в других	1	1
85	сами по себе	1	1
86	мы как бы	1	1
87	и следовательно к	1	1
88	бы то ни	4	1
89	но и в	2	1
90	именно как чужое	1	1
91	а может быть	1	1
92	так как если	2	1
93	в одном направлении	1	1
94	в нем новые	1	1
95	в собственном смысле	2	1
96	том числе и	1	1
97	авторского и чужого	1	1
98	или иной степени	2	1
99	которых мы упоминали	1	1
100	рано или поздно	1	1
101	оно является как	1	1
102	и не в	3	1
103	иной степени в	1	1
104	в данной социальной	1	1
105	у него нет	1	1
106	для себя на	1	1
107	что было бы	1	1
108	поколения к другому	2	1
109	в значительной степени	2	1
110	а как бы	1	1
111	на этой почве	5	1
112	и пр он	1	1
113	в чужих устах	1	1
114	до конца и	1	1
115	то ни было	4	1
116	взаимоотношение этих двух	1	1
117	лишь в пределах	1	1
118	неизбежно приводит к	1	1
119	ее при этом	1	1
120	с одной стороны	3	1
121	мы здесь не	1	1
122	смысле этого слова	4	1
123	рассказчика замещающего автора	1	1
124	так же не	1	1
125	в связи с	7	1
126	в той же	1	1
127	отношению к нему	1	1
128	каких бы то	1	1
129	таком случае это	2	1
130	в равной степени	1	1
131	может стремиться к	1	1
132	для него в	1	1
133	мы знаем в	1	1
134	они могут стать	1	1
135	так или иначе	1	1
136	прежде всего на	1	1
137	ориентации по отношению	1	1
138	с другом как	1	1
139	становится как бы	1	1
140	или иной форме	1	1
141	конечно совершенно невозможно	1	1
142	в следующей главе	2	1
143	как и речь	1	1
144	собственном смысле слова	2	1
145	во всяком случае	2	1
146	со словом в	1	1
147	всего того что	1	1
148	в точном смысле	4	1
149	до настоящего времени	2	1
150	чужой речи и	2	1
151	или еще лучше	1	1
152	то же слово	2	1
153	о которых мы	1	1
154	и в том	1	1
155	рядом друг с	1	1
156	данной социальной группы	3	1
157	контекста в другой	1	1
158	о том что	3	1
159	речи и в	2	1
160	нем новые стороны	1	1
161	как раз все	1	1
162	в данную эпоху	2	1
163	в душевной жизни	1	1
164	от одного поколения	2	1
165	но тем не	1	1
166	так и в	1	1
167	само по себе	1	1
168	на самом деле	4	1
169	может быть лишь	1	1
170	мы можем сказать	2	1
171	чужое высказывание из	1	1
172	заложенные уже в	1	1
173	одного поколения к	2	1
174	и в идеологическом	1	1
175	в каждую эпоху	1	1
176	но в этом	1	1
177	не может наоборот	1	1
178	а лишь в	1	1
179	можно сказать что	1	1
180	как мы знаем	1	1
181	как мы уже	3	1
182	конечно не в	1	1
183	интонации и в	1	1
184	вовсе не с	1	1
185	мы упоминали выше	1	1
186	в том что	6	1
187	и до настоящего	2	1
188	точки зрения другого	1	1
189	в процессе его	2	1
190	бы он и	1	1
191	можем сказать что	1	1
192	но к этому	1	1
193	не менее в	1	1
