N	2gram	Vygotskiy__6	Tvorches
1	и в	28	21
2	как бы	11	17
3	в то	6	15
4	то же	7	13
5	в его	3	13
6	как и	6	12
7	что в	17	12
8	с его	3	11
9	том что	19	11
10	все это	2	10
11	как в	3	8
12	он не	7	8
13	то что	28	8
14	и на	5	7
15	но в	5	7
16	не только	16	7
17	при этом	3	7
18	тем самым	8	7
19	у него	2	7
20	и не	11	7
21	в том	28	7
22	в свою	1	7
23	в этом	27	6
24	человека в	1	6
25	в котором	2	6
26	не менее	2	6
27	и его	3	6
28	он сам	2	6
29	о том	1	6
30	и все	5	6
31	что он	18	6
32	для него	6	6
33	а в	2	6
34	отнюдь не	1	5
35	все же	2	5
36	в этой	5	5
37	таким образом	18	5
38	вовсе не	1	5
39	в своих	3	5
40	потому что	22	5
41	только в	18	5
42	может быть	13	5
43	а не	3	5
44	но это	2	5
45	в своем	7	4
46	и как	6	4
47	в целом	3	4
48	это не	5	4
49	в своей	2	4
50	мысли и	2	4
51	прежде всего	2	4
52	в момент	1	4
53	не может	19	4
54	и от	2	4
55	в основном	1	4
56	один из	3	4
57	с большой	1	4
58	одним из	2	4
59	ту же	3	3
60	на самом	1	3
61	это и	3	3
62	той же	4	3
63	я не	4	3
64	что я	2	3
65	хотя и	3	3
66	в самом	8	3
67	сливается с	1	3
68	представляет собой	3	3
69	в нем	7	3
70	он ни	1	3
71	на его	3	3
72	и по	3	3
73	в каждом	3	3
74	что все	5	3
75	и с	1	3
76	и других	7	3
77	далеко не	1	3
78	в их	3	3
79	представление о	1	3
80	даже в	1	3
81	дело не	1	3
82	самого начала	7	3
83	дело в	1	3
84	не по	3	3
85	никогда не	8	3
86	вот почему	2	3
87	приходит к	2	3
88	и другие	2	3
89	с самого	7	3
90	с ним	2	3
91	того что	24	3
92	который в	1	3
93	уже не	1	3
94	в виде	1	3
95	говорит о	1	3
96	так как	10	3
97	в которой	7	3
98	и даже	1	3
99	с другой	2	3
100	но и	10	3
101	ни на	1	3
102	но не	10	3
103	для человека	1	3
104	не существует	1	3
105	это как	1	3
106	но если	4	3
107	ее в	2	3
108	это в	2	3
109	так же	15	3
110	в нашей	3	2
111	того же	7	2
112	самом деле	2	2
113	в первом	4	2
114	есть не	1	2
115	и высшей	1	2
116	и он	1	2
117	в отличие	1	2
118	не нужно	1	2
119	в чем	6	2
120	не то	1	2
121	отличие от	1	2
122	в одной	4	2
123	как к	1	2
124	что как	1	2
125	когда он	2	2
126	и наконец	2	2
127	то в	5	2
128	в себе	4	2
129	что она	1	2
130	по самому	2	2
131	тем не	1	2
132	отношений между	10	2
133	а по	3	2
134	действительности в	1	2
135	известно что	2	2
136	и тем	5	2
137	в данном	2	2
138	ведет к	1	2
139	и того	4	2
140	в этих	2	2
141	не столько	1	2
142	не в	4	2
143	но он	2	2
144	одна из	1	2
145	и притом	1	2
146	в основе	3	2
147	но только	2	2
148	иными словами	1	2
149	которого он	1	2
150	в направлении	1	2
151	могут быть	5	2
152	является одним	1	2
153	к тому	10	2
154	и отношений	6	2
155	данном случае	1	2
156	в себя	3	2
157	приводит к	6	2
158	на том	2	2
159	и когда	1	2
160	так и	6	2
161	об этом	1	2
162	еще в	2	2
163	во второй	2	2
164	можно сказать	6	2
