N	2gram	Losev_Vlad_1	Komedia
1	и в	31	22
2	по адресу	1	14
3	том что	14	12
4	в г	1	11
5	но и	19	11
6	в том	11	11
7	не только	24	10
8	в то	8	10
9	из них	2	10
10	и т	2	9
11	как и	4	9
12	может быть	6	9
13	таким образом	3	8
14	о том	11	8
15	и его	7	8
16	в одном	1	8
17	и не	17	8
18	едва ли	3	7
19	в этой	4	7
20	и других	2	7
21	то же	6	6
22	тому же	2	6
23	и по	8	6
24	не в	5	6
25	в отношении	3	6
26	ни в	2	6
27	в конце	9	6
28	в годы	2	6
29	одного из	1	6
30	что он	12	6
31	между и	1	6
32	такого рода	4	6
33	к тому	3	6
34	а в	9	6
35	в которой	4	6
36	что в	14	6
37	в истории	4	5
38	как в	3	5
39	то время	2	5
40	на его	3	5
41	при этом	2	5
42	во время	3	5
43	потому что	11	5
44	со своим	5	5
45	так и	6	5
46	еще в	4	5
47	и даже	15	5
48	один из	4	5
49	уже в	7	5
50	в его	12	5
51	прежде всего	1	5
52	о которых	1	5
53	с другой	3	5
54	все это	5	5
55	другой стороны	3	5
56	из его	4	4
57	время как	1	4
58	что они	3	4
59	но в	12	4
60	в нем	4	4
61	т д	2	4
62	и вот	3	4
63	г в	1	4
64	на протяжении	1	4
65	известно что	2	4
66	несмотря на	4	4
67	точки зрения	2	4
68	в котором	6	4
69	в их	1	4
70	так как	8	4
71	как мы	9	4
72	на него	3	4
73	можно судить	4	4
74	же время	4	4
75	в в	3	4
76	так в	1	4
77	ясно что	2	4
78	а также	5	4
79	что и	5	4
80	в качестве	6	4
81	мы можем	1	4
82	тем что	2	4
83	именно в	1	4
84	и особенно	4	4
85	в результате	2	4
86	конце концов	3	4
87	же в	1	4
88	по поводу	12	4
89	к этому	6	4
90	в тех	2	3
91	в году	30	3
92	мы не	1	3
93	и о	2	3
94	i с	2	3
95	и на	3	3
96	в чем	2	3
97	с одной	1	3
98	в этом	14	3
99	все же	3	3
100	хотя и	4	3
101	и как	4	3
102	в целом	3	3
103	и и	7	3
104	на то	5	3
105	главным образом	4	3
106	да и	4	3
107	он не	10	3
108	и еще	2	3
109	здесь мы	3	3
110	и с	14	3
111	в них	2	3
112	на основании	2	3
113	место в	2	3
114	вопрос о	1	3
115	не менее	2	3
116	на всю	2	3
117	даже в	2	3
118	по отношению	1	3
119	ничего не	3	3
120	за исключением	1	3
121	этом отношении	1	3
122	у нас	6	3
123	и сам	6	3
124	во второй	1	3
125	там же	13	3
126	судить по	2	3
127	в частности	2	3
128	и одновременно	1	3
129	тот же	3	3
130	одной из	2	3
131	только в	9	3
132	и у	4	3
133	в виде	3	3
134	в начале	3	3
135	отношение к	3	3
136	у него	15	3
137	как раз	7	3
138	в свои	2	3
139	после смерти	4	3
140	так же	1	3
141	как это	7	3
142	по своему	3	3
143	одной стороны	1	3
144	в течение	9	3
145	не удалось	1	3
146	не мог	3	3
147	в более	1	3
148	и все	4	3
149	г и	1	3
150	как известно	1	2
151	к людям	1	2
152	того же	6	2
153	тех же	2	2
154	ту же	1	2
155	на две	1	2
156	почти всегда	1	2
157	видеть в	1	2
158	в доме	7	2
159	в и	1	2
160	том насколько	1	2
161	на себя	3	2
162	это время	3	2
163	которые он	1	2
164	он был	14	2
165	столь же	1	2
166	бы то	1	2
167	совсем не	4	2
168	за пределы	3	2
169	в настоящем	1	2
170	относится к	1	2
171	что к	3	2
172	что касается	3	2
173	что по	1	2
174	в противоположность	1	2
175	и хотя	1	2
176	со своей	3	2
177	в самом	2	2
178	раз в	1	2
179	в себе	4	2
180	не следует	1	2
181	время и	2	2
182	не к	1	2
183	в силу	1	2
184	на этом	2	2
185	то ни	1	2
186	для характеристики	2	2
187	на все	2	2
188	было бы	2	2
189	и тем	1	2
190	для них	1	2
191	ни одной	1	2
192	эти годы	3	2
193	были в	2	2
194	этим и	1	2
195	была уже	2	2
196	или менее	3	2
197	которую он	2	2
198	по сообщению	1	2
199	и без	1	2
200	всяком случае	2	2
201	почти не	2	2
202	и самого	1	2
203	ни малейшего	1	2
204	но он	5	2
205	тем не	2	2
206	не раз	4	2
207	правда в	1	2
208	одна из	1	2
209	г с	2	2
210	судя по	1	2
211	к ней	4	2
212	по своей	4	2
213	и теперь	4	2
214	в области	1	2
215	а мы	1	2
216	уже о	1	2
217	же самое	1	2
218	указывает на	2	2
219	для себя	2	2
220	с ее	1	2
221	на нем	1	2
222	всего этого	1	2
223	второй половине	1	2
224	что у	4	2
225	из всего	1	2
226	образом в	2	2
227	и здесь	3	2
228	нас в	1	2
229	затем в	1	2
230	и во	1	2
231	и можно	2	2
232	от них	1	2
233	и мир	1	2
234	еще не	2	2
235	время когда	1	2
236	который в	1	2
237	в эти	7	2
238	для всех	1	2
239	из которых	1	2
240	вернуться к	1	2
241	а то	1	2
242	мы знаем	2	2
243	вовсе не	5	2
244	в других	1	2
245	со стороны	2	2
246	даже не	2	2
247	и из	3	2
248	в период	5	2
249	еще и	7	2
250	и притом	3	2
251	в былые	1	2
252	то и	2	2
253	которых мы	1	2
254	до конца	1	2
255	у других	1	2
256	этой же	1	2
257	не может	6	2
258	вместе с	3	2
259	но не	3	2
260	говоря уже	1	2
261	в состоянии	1	2
262	к нему	4	2
263	но это	3	2
264	между прочим	11	2
265	об отношении	1	2
266	или в	1	2
267	а к	22	2
268	следующие слова	2	2
269	только что	2	2
270	это человек	1	2
271	ни было	1	2
272	то что	18	2
273	е в	7	2
274	не говоря	1	2
275	в свою	1	2
276	по одному	1	2
277	из египта	2	2
278	где он	2	2
279	ее в	1	2
280	в своих	5	2
281	во всяком	2	2
282	все что	2	2
283	которых не	1	1
284	можно говорить	1	1
285	также и	10	1
286	в этот	4	1
287	и имел	1	1
288	на самом	1	1
289	не что	1	1
290	всего это	1	1
291	отношений в	1	1
292	он несомненно	1	1
293	мировоззрения и	1	1
294	поэтому он	1	1
295	от всяких	1	1
296	и больше	1	1
297	и за	2	1
298	по его	2	1
299	они отделяются	1	1
300	одним из	2	1
301	мы уже	7	1
302	той же	2	1
303	которым он	1	1
304	и была	1	1
305	по мнению	1	1
306	для своего	2	1
307	каким был	1	1
308	ни у	1	1
309	ответить на	1	1
310	который был	2	1
311	хуже чем	1	1
312	что иное	1	1
313	только удивляться	1	1
314	после первого	2	1
315	ему в	2	1
316	самим богом	1	1
317	мы здесь	1	1
318	и он	3	1
319	в ней	1	1
320	работы в	1	1
321	иное как	1	1
322	во всех	1	1
323	как у	1	1
324	при жизни	2	1
325	к которой	1	1
326	ответ на	2	1
327	а и	1	1
328	своего сына	2	1
329	отнюдь не	3	1
330	шесть раз	1	1
331	и вовсе	1	1
332	что во	1	1
333	государства и	1	1
334	дает нам	1	1
335	в своем	4	1
336	всей этой	2	1
337	] а	1	1
338	смысле этого	1	1
339	когда он	5	1
340	говорит что	4	1
341	его к	2	1
342	и к	6	1
343	не достигнув	1	1
344	более или	3	1
345	то в	1	1
346	через всю	1	1
347	не приходится	1	1
348	из жизни	1	1
349	сказать о	1	1
350	с места	1	1
351	и внешних	1	1
352	так или	1	1
353	представляет собой	1	1
354	он в	3	1
355	что же	5	1
356	из этих	2	1
357	близости к	1	1
358	вы думаете	1	1
359	только на	3	1
360	и тот	2	1
361	роль в	1	1
362	и те	1	1
363	как он	4	1
364	не могла	1	1
365	платона и	3	1
366	близким к	1	1
367	по существу	2	1
368	чтобы в	1	1
369	из него	1	1
370	его от	1	1
371	что она	2	1
372	обошлось без	1	1
373	форме не	2	1
374	но все	1	1
375	такого же	1	1
376	человека в	1	1
377	что все	2	1
378	вызвать у	1	1
379	раз против	1	1
380	же касается	4	1
381	об этом	7	1
382	то есть	3	1
383	это было	6	1
384	уже знаем	1	1
385	всю его	1	1
386	любовь к	1	1
387	после этого	1	1
388	в жизни	3	1
389	эти же	1	1
390	который сам	1	1
391	говорить в	1	1
392	а с	5	1
393	когда были	1	1
394	в самую	1	1
395	с тем	2	1
396	всю жизнь	3	1
397	и уже	1	1
398	которой он	5	1
399	жизни но	1	1
400	с такой	1	1
401	года и	2	1
402	в этих	1	1
403	можно только	1	1
404	но если	1	1
405	и одно	1	1
406	о первой	1	1
407	и поскольку	1	1
408	давала ему	1	1
409	ли так	1	1
410	от времени	1	1
411	что уже	1	1
412	которые в	1	1
413	теми же	1	1
414	и обладал	1	1
415	видно что	5	1
416	и более	1	1
417	и относительно	1	1
418	с такими	1	1
419	том же	1	1
420	и почти	2	1
421	тому что	1	1
422	и очень	3	1
423	этой области	2	1
424	и против	1	1
425	вплоть до	1	1
426	без ответа	1	1
427	что их	1	1
428	на себе	1	1
429	и сама	1	1
430	не по	2	1
431	которого он	2	1
432	с и	2	1
433	он еще	1	1
434	того чтобы	2	1
435	чем не	2	1
436	он с	1	1
437	следовательно и	1	1
438	свою первую	1	1
439	около лет	1	1
440	которые и	2	1
441	в науке	3	1
442	к концу	2	1
443	наряду со	1	1
444	во всем	4	1
445	и после	1	1
446	убедиться в	1	1
447	так например	2	1
448	до того	1	1
449	не столь	1	1
450	мы и	4	1
451	что на	2	1
452	за ними	1	1
453	ему не	1	1
454	и для	2	1
455	по своим	3	1
456	к себе	2	1
457	не могут	1	1
458	мало чем	1	1
459	еще одна	1	1
460	это конечно	3	1
461	что отец	1	1
462	о браке	1	1
463	даже и	9	1
464	все мои	2	1
465	уже на	1	1
466	слова с	1	1
467	в каждом	1	1
468	и это	2	1
469	особенно в	1	1
470	с самого	1	1
471	в тогдашних	2	1
472	в дальнейшем	8	1
473	и когда	1	1
474	направления так	1	1
475	почти каждый	1	1
476	те же	1	1
477	в изображении	1	1
478	его деятельности	1	1
479	жизнь и	3	1
480	и постоянно	2	1
481	с ним	5	1
482	свидетельствуют о	3	1
483	них не	1	1
484	воли и	2	1
485	о ней	1	1
486	о нем	7	1
487	познания и	1	1
488	до последних	1	1
489	относилась к	1	1
490	в порядке	1	1
491	на вопрос	1	1
492	именно с	2	1
493	и являются	1	1
494	и что	6	1
495	эти чувства	1	1
496	с целью	1	1
497	в значительной	1	1
498	как было	2	1
499	это была	3	1
500	т i	2	1
501	поводу того	1	1
502	за другим	1	1
503	ко всей	1	1
504	и только	1	1
505	естественно и	1	1
506	периода его	1	1
507	даже для	1	1
508	соч с	3	1
509	если это	1	1
510	которая как	2	1
511	идти на	1	1
512	в литературе	1	1
513	того что	2	1
514	тех пор	1	1
515	почти все	1	1
516	сразу же	1	1
517	дело с	1	1
518	хотя бы	2	1
519	течение всей	4	1
520	iii i	1	1
521	которое мы	1	1
522	самые разнообразные	1	1
523	этот факт	2	1
524	вопрос об	1	1
525	больше чем	2	1
526	образа жизни	1	1
527	себя в	4	1
528	так что	10	1
529	былые времена	1	1
530	важных для	1	1
531	и насколько	1	1
532	ни одного	1	1
533	был очень	2	1
534	с трудом	1	1
535	это обстоятельство	1	1
536	на эту	1	1
537	как вы	2	1
538	этот раз	4	1
539	в я	4	1
540	нее в	2	1
541	намеков на	1	1
542	с семьей	2	1
543	о которой	3	1
544	могло вызвать	1	1
545	друг друга	1	1
546	и никакой	1	1
547	заметить что	1	1
