N	3gram	Losev_Prob_1	Marksizm
1	с точки зрения	3	20
2	не может быть	2	13
3	в самом деле	2	9
4	до сих пор	3	8
5	бы то ни	1	8
6	в связи с	4	7
7	в настоящее время	3	6
8	и того же	2	5
9	одного и того	2	5
10	до настоящего времени	1	5
11	с другой стороны	3	5
12	в этом случае	2	3
13	то же самое	9	3
14	мы не будем	1	3
15	в этом отношении	1	3
16	может быть и	3	3
17	в конце концов	4	3
18	связи с этим	1	3
19	можно сказать что	3	3
20	в то же	4	3
21	для того чтобы	8	3
22	в том что	5	3
23	его именно в	1	2
24	сводится к тому	1	2
25	же как и	1	2
26	в данный момент	1	2
27	в чем же	1	2
28	на первый план	1	2
29	в таком случае	6	2
30	при этом конечно	1	2
31	сама по себе	4	2
32	является одним из	1	2
33	на самом же	1	2
34	можно было бы	2	2
35	так же как	2	2
36	но в то	1	2
37	во всяком случае	3	2
38	мы говорили о	1	2
39	не могут быть	1	2
40	оно ни было	1	2
41	самом же деле	1	2
42	в этом смысле	6	2
43	тем не менее	18	2
44	ничего общего с	7	2
45	а следовательно и	1	1
46	является кроме того	1	1
47	в других областях	1	1
48	прежде всего как	1	1
49	и есть его	1	1
50	и пр но	1	1
51	но конечно далеко	1	1
52	не есть вещь	1	1
53	одним и тем	1	1
54	ни к каким	1	1
55	и в первом	1	1
56	подобно тому как	2	1
57	есть прежде всего	1	1
58	серп и молот	4	1
59	а между тем	1	1
60	что же касается	3	1
61	и не существует	1	1
62	вещи и как	1	1
63	не имеют ничего	4	1
64	тот или иной	1	1
65	как мы сказали	1	1
66	именно то что	3	1
67	до известной степени	1	1
68	сами по себе	3	1
69	не было бы	1	1
70	от того чтобы	1	1
71	это вовсе не	2	1
72	но если мы	2	1
73	в основе своей	1	1
74	отчет в том	1	1
75	но уже в	2	1
76	чем иным как	1	1
77	и вовсе не	4	1
78	в процессе своего	1	1
79	так или иначе	2	1
80	если мы возьмем	1	1
81	все это является	1	1
82	не чем иным	1	1
83	а не только	2	1
84	не знак а	1	1
85	и тем же	1	1
86	сих пор мы	2	1
87	языком вовсе не	1	1
88	и с точки	1	1
89	не является только	1	1
90	взятая сама по	4	1
91	так как они	2	1
92	и должно быть	1	1
93	и как бы	2	1
94	связи с переходом	1	1
95	переход от одной	1	1
96	это не значит	1	1
97	как мы увидим	2	1
98	а не в	1	1
99	в его целом	1	1
100	тем что в	2	1
101	вообще не существует	1	1
102	до наших дней	1	1
103	не сводимую ни	1	1
104	и художественный образ	1	1
105	более или менее	3	1
106	таким образом в	1	1
107	так и в	1	1
108	чем же определяется	1	1
109	сводимую ни к	1	1
110	мы на самом	1	1
111	с тем что	2	1
112	точки зрения самого	1	1
113	это значит что	1	1
114	и в самом	2	1
115	не только не	3	1
116	ни о каком	1	1
117	не только в	1	1
118	чтобы понять его	2	1
119	выходит за пределы	1	1
120	не выходит за	1	1
121	и в результате	1	1
122	и как мы	1	1
123	в другом случае	1	1
124	что в процессе	1	1
125	как мы уже	1	1
126	имеют ничего общего	4	1
127	к тому что	1	1
128	необходимо исходить из	1	1
129	на самом деле	4	1
130	во всех случаях	1	1
131	конечно далеко не	1	1
132	как мы видели	1	1
133	той или иной	4	1
134	и в другом	1	1
