N	2gram	Bakhtin_Fr_3	Analitik
1	литературного произведения	1	41
2	в качестве	1	31
3	может быть	9	29
4	в том	8	27
5	не может	3	22
6	и не	13	21
7	в частности	3	19
8	и в	40	18
9	но и	11	17
10	а не	5	17
11	представляет собой	1	16
12	отнюдь не	1	15
13	не только	13	15
14	не в	1	14
15	в этом	15	13
16	как и	11	13
17	в его	13	13
18	при этом	3	12
19	том что	4	12
20	в себе	3	11
21	то есть	18	11
22	но не	2	10
23	то же	7	9
24	в то	6	9
25	а в	3	9
26	есть не	1	8
27	в мире	4	8
28	но в	8	8
29	нуждается в	3	8
30	в той	6	8
31	том чтобы	1	7
32	произведения как	1	7
33	тем самым	1	7
34	этого слова	2	7
35	мы имеем	1	6
36	в сущности	9	6
37	по отношению	3	6
38	отличие от	3	6
39	в самом	6	6
40	это не	2	6
41	далеко не	2	6
42	точки зрения	2	6
43	в своей	6	6
44	в отличие	3	6
45	в основе	5	6
46	по своей	1	6
47	той или	2	6
48	в себя	1	6
49	времени и	2	6
50	же время	6	6
51	только в	3	6
52	то что	5	6
53	или иной	2	6
54	прежде всего	16	6
55	художественного произведения	1	5
56	в их	4	5
57	что иное	1	5
58	и на	8	5
59	иное как	1	5
60	и как	3	5
61	в произведении	1	5
62	в целом	2	5
63	в этой	3	5
64	лишь в	2	5
65	и его	17	5
66	о том	4	5
67	между тем	3	5
68	и т.п	10	5
69	такого рода	3	5
70	как бы	3	5
71	отношению к	2	5
72	и состоит	1	5
73	что в	12	5
74	того же	2	4
75	не что	1	4
76	все же	2	4
77	сознания в	1	4
78	с другими	1	4
79	не всегда	1	4
80	с точки	1	4
81	большей или	3	4
82	и более	1	4
83	по себе	1	4
84	в области	4	4
85	ни в	4	4
86	так и	3	4
87	не с	1	4
88	с ним	1	4
89	в другом	3	4
90	с другой	2	4
91	того что	1	4
92	дело с	1	4
93	для того	3	4
94	с другим	1	4
95	именно в	2	4
96	вместе с	3	4
97	из которых	1	4
98	в литературе	5	4
99	как предмет	1	4
100	ни было	1	4
101	или меньшей	3	4
102	как известно	2	3
103	и т	1	3
104	одним из	2	3
105	и есть	3	3
106	бы то	1	3
107	во внешнем	1	3
108	в художественном	1	3
109	и к	3	3
110	в нашем	4	3
111	как он	2	3
112	в нем	5	3
113	он не	9	3
114	подобно тому	1	3
115	таким образом	10	3
116	то ни	1	3
117	при встрече	1	3
118	даже в	4	3
119	смысл и	1	3
120	в котором	2	3
121	своего рода	2	3
122	всякий раз	1	3
123	дело не	3	3
124	того чтобы	4	3
125	о нем	3	3
126	в таком	1	3
127	как будто	1	3
128	не могут	1	3
129	оно может	1	3
130	могла бы	1	3
131	в собственном	1	3
132	если бы	3	3
133	а также	4	3
134	к нему	2	3
135	с его	3	3
136	еще не	3	3
137	вопрос об	1	3
138	с одной	1	3
139	ни с	1	3
140	что и	3	3
141	на уровне	1	3
142	а именно	1	3
143	что не	1	3
144	более того	1	3
145	говорящего в	1	3
146	тому как	1	3
147	в любом	1	3
148	к объекту	1	3
149	в культуре	4	3
150	встрече с	1	3
151	и одновременно	1	3
152	и все	9	3
153	хотя бы	2	3
154	будто бы	1	3
155	что он	2	3
156	том числе	3	3
157	говоря о	1	2
158	отношения к	1	2
159	самом деле	3	2
160	на самом	3	2
161	в первом	1	2
162	также и	4	2
163	той же	8	2
164	а как	1	2
165	и самого	1	2
166	между собой	1	2
167	данном случае	2	2
168	на основе	2	2
169	то он	1	2
170	отношение к	8	2
171	нет и	1	2
172	не являются	1	2
173	его к	2	2
174	в которой	2	2
175	как художественного	1	2
176	все эти	8	2
177	из этих	2	2
178	думать что	2	2
179	и до	8	2
180	на его	2	2
181	не к	2	2
182	свидетельствует о	2	2
183	смертью в	2	2
184	какой бы	2	2
185	и по	1	2
186	на этом	2	2
187	или иных	1	2
188	произведения с	1	2
189	и с	8	2
190	на все	1	2
191	из них	4	2
192	вовсе не	12	2
193	так как	4	2
194	несмотря на	1	2
195	такой же	1	2
196	для него	5	2
197	отрыве от	1	2
198	при изучении	1	2
199	только для	3	2
200	которые в	1	2
201	для этого	3	2
202	текстом и	1	2
