N	2gram	Vygotskiy__2	Formalny
1	и в	15	24
2	в его	2	23
3	прежде всего	4	22
4	и не	7	20
5	так и	8	18
6	точки зрения	26	16
7	не может	9	16
8	в этом	19	15
9	в нем	1	14
10	может быть	9	14
11	таким образом	14	13
12	с точки	18	13
13	в своем	9	11
14	как и	6	11
15	в своей	4	11
16	в их	2	11
17	должно быть	2	11
18	в ней	1	10
19	то же	5	10
20	вовсе не	6	10
21	и ее	3	10
22	и его	4	10
23	и их	5	10
24	а не	3	10
25	в процессе	11	9
26	и потому	1	9
27	все это	4	9
28	и на	1	8
29	как в	4	8
30	и с	4	8
31	лишь в	3	8
32	не в	8	8
33	в ее	1	8
34	именно в	2	8
35	то что	20	8
36	на самом	3	7
37	с ее	2	7
38	не только	15	7
39	место в	1	7
40	до конца	1	7
41	и от	1	7
42	но и	10	7
43	самом деле	6	6
44	отнюдь не	2	6
45	более или	2	6
46	в целом	10	6
47	все эти	3	6
48	в этой	6	6
49	как бы	7	6
50	входит в	1	6
51	или менее	2	6
52	она не	1	6
53	на основе	7	6
54	в пределах	1	6
55	и здесь	1	6
56	до сих	1	6
57	в том	33	6
58	было бы	10	6
59	как это	6	6
60	сих пор	1	6
61	направления в	1	6
62	форм и	1	6
63	и все	3	6
64	а в	4	6
65	бы ни	2	5
66	хотя бы	4	5
67	во всех	2	5
68	одним словом	1	5
69	но в	6	5
70	и свою	1	5
71	в самом	11	5
72	при этом	3	5
73	в понимании	1	5
74	по себе	7	5
75	не могло	2	5
76	и до	3	5
77	у нас	1	5
78	должны быть	1	5
79	должен быть	2	5
80	как мы	6	5
81	проблем и	1	5
82	того что	17	5
83	только на	1	5
84	со стороны	3	5
85	с другой	6	5
86	и др	5	5
87	с его	4	4
88	по отношению	6	4
89	в истории	6	4
90	независимо от	4	4
91	и к	6	4
92	в которой	4	4
93	учение о	1	4
94	с другими	3	4
95	и может	1	4
96	как проблема	1	4
97	как о	1	4
98	друг друга	5	4
99	только и	1	4
100	как на	1	4
101	целом и	1	4
102	исходить из	1	4
103	оно не	1	4
104	никогда не	8	4
105	если бы	8	4
106	для этого	3	4
107	мы увидим	2	4
108	всяком случае	6	4
109	с одной	7	4
110	конечно не	1	4
111	одной стороны	7	4
112	в связи	6	4
113	в частности	6	4
114	этой последней	1	4
115	отношению к	5	4
116	стороны и	2	4
117	с этой	2	4
118	что в	14	4
119	к этой	3	4
120	так же	4	4
121	во всяком	7	4
122	это и	1	3
123	действительности и	3	3
124	мы не	10	3
125	по аналогии	1	3
126	идеализма и	1	3
127	зависимости от	6	3
128	время в	1	3
129	бы то	1	3
130	но не	3	3
131	в общем	3	3
132	все же	4	3
133	когда он	3	3
134	целый ряд	2	3
135	и как	2	3
136	и наконец	1	3
137	в себе	2	3
138	жизнь как	1	3
139	не приводит	1	3
140	так сказать	1	3
141	он не	7	3
142	роли в	2	3
143	он должен	2	3
144	то ни	1	3
