1	в том что	7	13
2	с одной стороны	1	9
3	по отношению к	8	9
4	тогда как в	1	5
5	о том что	5	5
6	во втором значении	1	4
7	то же время	3	4
8	и как бы	2	3
9	но при этом	1	3
10	не может быть	5	3
11	не в том	2	3
12	в то же	3	3
13	в свою очередь	1	3
14	с другой стороны	1	3
15	в том числе	1	2
16	сказать и о	1	2
17	прибавить ни убавить	1	2
18	и не только	1	2
19	одного и того	1	2
20	только в том	2	2
21	сами по себе	2	2
22	в том чтобы	1	2
23	но в качестве	1	2
24	том числе и	1	2
25	в своем распоряжении	2	2
26	по крайней мере	5	2
27	ни прибавить ни	1	2
28	что же касается	1	2
29	обратить внимание на	2	2
30	то же самое	4	2
31	нет различия между	1	2
32	и того же	1	2
33	в данном случае	2	2
34	а в том	2	2
35	то есть в	2	2
36	можно сказать что	4	2
37	мы имеем дело	2	2
38	подобно тому как	2	2
39	не было в	2	2
40	а не в	1	2
41	таким же образом	1	1
42	и что это	1	1
43	чем и состоит	1	1
44	он говорит и	1	1
45	и тем более	1	1
46	имеем дело с	1	1
47	но и к	1	1
48	и тем же	1	1
49	до сих пор	4	1
50	дело в том	1	1
51	хотя бы и	2	1
52	слова в слове	1	1
53	в разные времена	1	1
54	в этом состоит	1	1
55	том что человек	1	1
56	с самого начала	1	1
57	с точки зрения	3	1
58	во всяком случае	3	1
59	не только о	1	1
60	тем не менее	4	1
61	в связи с	1	1
62	речь идет о	1	1
63	нет и не	1	1
64	лицом к лицу	1	1
65	имеем дело не	1	1
66	из виду что	1	1
67	к лицу с	1	1
68	а не как	1	1
69	на самом деле	3	1
70	дело не с	1	1
71	в свое время	1	1
72	вся основана на	1	1
73	именно в том	1	1
74	вместе с тем	3	1
75	сам по себе	4	1
76	в этом случае	5	1
77	потому что в	3	1
78	в этом отношении	1	1
79	следует обратить внимание	1	1
80	то есть все	1	1
81	не может стать	1	1
82	в чем и	1	1
83	том случае если	1	1
84	внимание на то	3	1
85	в котором нет	1	1
86	до настоящего времени	1	1
87	в том и	2	1
88	мы и сами	1	1
89	и не может	1	1
90	и в том	2	1
91	в таком случае	2	1
92	в том случае	3	1
93	там же с	2	1
94	дело не в	1	1
95	легко заметить что	1	1
96	смысле можно говорить	1	1
97	не было и	2	1
98	на то что	4	1
99	но и о	1	1
100	еще не было	1	1
101	как и в	1	1
102	только потому что	2	1
103	состоит именно в	1	1
104	в большинстве случаев	2	1
105	же время и	1	1
106	о том как	1	1
107	заключается в том	1	1
108	одним и тем	1	1
109	до известной степени	2	1
