N	2gram	Vinokur_Ku_3	Problemy
1	и в	23	34
2	и не	10	29
3	как бы	5	27
4	что он	6	23
5	в его	11	22
6	к другому	2	20
7	может быть	14	19
8	не может	6	19
9	как и	5	18
10	в этом	16	16
11	но в	2	16
12	и его	1	16
13	все это	2	16
14	он не	3	15
15	и с	3	15
16	что я	1	15
17	прежде всего	9	15
18	то же	6	14
19	к нему	1	14
20	самом деле	14	13
21	для него	1	13
22	и к	3	12
23	в то	3	12
24	же время	1	12
25	потому что	12	12
26	но и	3	12
27	т е	32	12
28	на самом	3	11
29	в сущности	4	11
30	вовсе не	5	11
31	то что	4	11
32	не только	17	10
33	слова и	7	10
34	не в	5	9
35	в отношении	3	9
36	а не	11	9
37	и т	54	8
38	никогда не	1	8
39	в другом	1	8
40	в самом	13	8
41	так же	2	8
42	что же	5	8
43	и слово	1	8
44	и для	1	8
45	точки зрения	23	8
46	я не	5	7
47	на него	3	7
48	как будто	1	7
49	я сам	1	7
50	как мы	5	7
51	слова в	4	7
52	что не	4	7
53	там где	3	7
54	этого слова	4	7
55	все же	5	7
56	отношении к	1	7
57	что в	13	7
58	и на	1	6
59	отношение к	3	6
60	что они	2	6
61	в пределах	2	6
62	я все	2	6
63	так и	6	6
64	слово с	1	6
65	в себе	1	6
66	только в	6	6
67	т п	41	6
68	от него	1	6
69	с ними	1	6
70	не знает	2	6
71	отношению к	2	6
72	он сам	1	5
73	в чем	5	5
74	по отношению	3	5
75	что это	3	5
76	в целом	4	5
77	и вот	3	5
78	но все	2	5
79	лишь в	8	5
80	на протяжении	2	5
81	с тем	6	5
82	в слове	4	5
83	не мог	1	5
84	даже в	1	5
85	это слово	1	5
86	таким образом	9	5
87	к тому	3	5
88	и что	7	5
89	что и	6	5
90	это не	3	5
91	все время	1	5
92	того что	11	5
93	и так	1	5
94	всяком случае	1	5
95	в одном	2	5
96	когда я	1	5
97	дело идет	1	5
98	и от	1	5
99	ни одного	2	5
100	мы должны	3	5
101	хотя бы	9	5
102	а в	5	5
103	что ты	1	5
104	во всяком	2	5
105	с таким	1	4
106	собою и	1	4
107	еще не	9	4
108	бы то	1	4
109	но не	3	4
110	но как	3	4
111	как в	4	4
112	бы и	3	4
113	он в	2	4
114	все эти	7	4
115	но на	3	4
116	при этом	6	4
117	на этом	2	4
118	то ни	1	4
119	что все	2	4
120	его в	2	4
121	с другими	2	4
122	этом смысле	1	4
123	ни в	3	4
124	рядом с	1	4
125	и вы	1	4
126	все равно	1	4
127	с точки	16	4
128	но это	5	4
129	друг другу	1	4
130	меня не	1	4
131	ничего не	6	4
132	как раз	4	4
133	если бы	8	4
134	на вопрос	3	4
135	и прежде	1	4
136	в виде	1	4
137	в начале	1	4
138	в общем	6	4
139	так как	9	4
140	не о	2	4
141	с другой	7	4
142	тем что	5	4
143	вместе с	2	4
144	как к	2	4
145	я в	3	4
146	в такой	1	3
147	и то	1	3
148	за собой	1	3
149	бы уже	2	3
150	так чтобы	1	3
151	говорить о	6	3
152	как я	2	3
153	в виду	8	3
154	в ней	3	3
155	нет и	1	3
156	в одной	1	3
157	хотя и	5	3
158	и как	2	3
159	уже в	3	3
160	как он	2	3
161	не как	2	3
162	без исключения	1	3
163	в каждом	1	3
164	он все	1	3
165	а что	2	3
166	далеко не	5	3
167	этого не	1	3
168	мы видели	3	3
169	должно быть	7	3
170	такой же	2	3
171	раз и	2	3
172	в своей	4	3
173	как ты	3	3
174	в котором	2	3
175	не менее	12	3
176	но он	1	3
177	по крайней	1	3
178	по себе	6	3
179	как можно	1	3
180	что с	1	3
181	том что	11	3
182	во всем	1	3
183	в ее	4	3
184	характер и	1	3
185	для этого	6	3
186	сводится к	1	3
187	между тем	4	3
188	говорит он	1	3
189	крайней мере	1	3
190	в него	1	3
191	но так	1	3
192	в том	22	3
193	нуждается в	1	3
194	к самому	1	3
195	а с	3	3
196	так вот	1	3
197	другому и	1	3
198	эти слова	2	3
199	по своему	2	3
200	слов в	1	3
201	словом и	1	3
202	но для	3	3
203	же я	1	3
204	если не	1	3
205	лишь о	2	3
206	только что	2	3
207	только с	1	3
208	другой стороны	3	3
209	я и	3	2
210	например в	1	2
211	зависимость от	1	2
212	это и	3	2
213	если б	1	2
214	все те	2	2
215	той же	3	2
216	он знает	1	2
217	себе как	1	2
218	мы и	1	2
219	того же	4	2
220	мы без	1	2
221	в которых	3	2
222	это действительно	1	2
223	столь же	4	2
224	бы не	3	2
225	в сторону	1	2
226	отличие от	2	2
227	за пределы	2	2
228	сама по	2	2
229	с этим	1	2
230	в своем	4	2
231	когда он	2	2
232	увидим что	2	2
233	да еще	1	2
234	в которой	1	2
235	раз в	1	2
236	тому же	3	2
237	можно лишь	1	2
238	так сказать	2	2
239	т д	8	2
240	всех этих	1	2
241	а вовсе	1	2
242	и если	2	2
243	те же	7	2
244	входит в	1	2
245	было бы	16	2
246	он есть	1	2
247	мог бы	2	2
248	и того	2	2
249	был бы	3	2
250	что значит	4	2
251	что такое	4	2
252	она в	1	2
253	он дает	1	2
254	в отличие	2	2
255	своего рода	2	2
256	признать что	1	2
257	которые в	4	2
258	тем не	9	2
259	речи в	7	2
260	однако в	2	2
261	что сам	3	2
262	между двумя	1	2
263	в той	4	2
264	тому что	4	2
265	почти все	1	2
266	если и	2	2
267	во время	1	2
268	тогда и	1	2
269	о них	4	2
270	но только	1	2
271	чем не	1	2
272	все без	1	2
273	и без	2	2
274	слова как	2	2
275	этом случае	4	2
276	такая же	2	2
277	как на	8	2
278	о нем	1	2
279	для другого	1	2
280	обращает на	1	2
281	и со	1	2
282	отнюдь не	3	2
283	лежит в	1	2
284	одно только	2	2
285	отличается от	2	2
286	как для	1	2
287	той или	5	2
288	отказаться от	1	2
289	всего этого	3	2
290	так в	2	2
291	конечно в	1	2
292	понятно что	1	2
293	именно потому	1	2
294	и должно	5	2
295	о том	6	2
296	мыслей и	1	2
297	и только	3	2
298	еще более	2	2
299	не знаю	1	2
300	и об	2	2
301	эти последние	2	2
302	быть и	1	2
303	один из	4	2
304	но с	1	2
305	тот же	6	2
306	мы увидим	1	2
307	что даже	1	2
308	то в	3	2
309	и ее	1	2
310	которых я	1	2
311	не то	2	2
312	вот этот	1	2
313	же и	1	2
314	конечно не	2	2
315	не входит	1	2
316	уже не	8	2
317	только слово	2	2
318	к слову	1	2
319	за ним	1	2
320	мы знаем	1	2
321	не для	1	2
322	противоречии с	1	2
323	каждый из	1	2
324	и делает	1	2
325	были бы	4	2
326	со всем	1	2
327	выходит за	1	2
328	или иной	7	2
329	слово в	3	2
330	с речью	1	2
331	не было	4	2
332	которых мы	1	2
333	точек зрения	2	2
334	весь его	1	2
335	а так	1	2
336	о чем	2	2
337	я хочу	3	2
338	и потому	1	2
339	не знал	1	2
340	это в	2	2
341	несколько раз	1	2
342	смысле этого	2	2
343	тому как	2	2
344	остается в	2	2
345	с этой	3	2
346	более того	1	2
347	это уже	3	2
348	вопрос о	11	2
349	не с	2	2
350	с уже	1	2
351	будто бы	1	2
352	которых он	1	2
353	теперь же	1	2
354	как слово	2	2
355	сказать что	7	2
356	в последнем	1	2
357	а может	1	2
358	того или	3	2
359	я сказал	1	1
360	но вернемся	1	1
361	ту же	1	1
362	можно говорить	10	1
363	другой точки	1	1
364	также и	5	1
365	чтобы не	2	1
366	тех же	4	1
367	еще со	1	1
368	идет о	1	1
369	которой так	1	1
370	ясно что	4	1
371	в первом	5	1
372	по преимуществу	3	1
373	что эти	2	1
374	был и	1	1
375	отношения к	1	1
376	в их	6	1
377	из всех	1	1
378	в несколько	1	1
379	пока он	3	1
380	те синтаксические	1	1
381	или наоборот	1	1
382	до крайности	2	1
383	смысле можно	2	1
384	п а	2	1
385	время как	1	1
386	но она	1	1
387	эта функция	1	1
388	а во-вторых	2	1
389	то это	3	1
390	и самой	1	1
391	не совсем	1	1
392	тон в	1	1
393	из которых	1	1
394	зависимости от	8	1
395	одного слова	1	1
396	такое же	1	1
397	свою очередь	1	1
398	основной порок	2	1
399	а еще	1	1
400	тем как	1	1
401	формальное значение	1	1
402	глаза на	1	1
403	отказ от	1	1
404	то он	3	1
405	не все	2	1
406	с совершенно	1	1
407	менее всего	1	1
408	тут же	1	1
409	не просто	2	1
410	в главе	1	1
411	между словом	1	1
412	форме и	1	1
413	после всего	1	1
414	так бы	1	1
415	чем же	2	1
416	нас прежде	1	1
417	сих пор	8	1
418	ты с	1	1
419	независимо от	5	1
420	ней лежит	1	1
421	сделать в	1	1
422	может обойтись	1	1
423	я делаю	1	1
424	словом в	1	1
425	и пр	3	1
426	перед нами	1	1
427	многообразие и	1	1
428	говорит что	1	1
429	часть этого	1	1
430	именно эта	1	1
431	что слово	3	1
432	еще на	2	1
433	оттого что	1	1
434	ни один	1	1
435	я имею	2	1
436	бы сказать	3	1
437	или во	1	1
438	то я	1	1
439	о слове	5	1
440	им в	1	1
441	и тот	2	1
442	слово это	2	1
443	не могла	1	1
444	этот процесс	1	1
445	главным образом	2	1
446	в статье	2	1
447	после этого	1	1
448	деле вовсе	1	1
449	раз когда	1	1
450	из нашего	1	1
451	же это	2	1
452	как увидим	1	1
453	ведь не	1	1
454	в корне	2	1
455	и сказали	1	1
456	лишь с	4	1
457	так например	1	1
458	слова т	1	1
459	а вместе	1	1
460	форма у	1	1
461	здесь мы	1	1
462	во внутреннюю	1	1
463	сознание и	1	1
464	зрения на	3	1
465	его структуре	1	1
466	ко второму	1	1
467	и мы	1	1
468	в свой	1	1
469	приходит в	2	1
470	деле не	2	1
471	собранные им	1	1
472	материал для	2	1
473	не ясно	1	1
474	само собою	2	1
475	тех которые	1	1
476	но лишь	1	1
477	здесь можно	5	1
478	строгом смысле	1	1
479	этом я	1	1
480	п но	3	1
481	и было	1	1
482	и ничего	1	1
483	как таковой	2	1
484	она была	1	1
485	одного и	2	1
486	же есть	1	1
487	и становится	1	1
488	одна группа	1	1
489	в эту	1	1
490	в этих	2	1
491	в г	1	1
492	можно сказать	2	1
493	это без	2	1
494	и при	2	1
495	таким же	1	1
496	рассказа о	1	1
497	не столько	4	1
498	на фоне	7	1
499	оказывается что	1	1
500	они уже	1	1
501	свой смысл	1	1
502	утверждения что	1	1
503	которых перед	1	1
504	и более	3	1
505	есть еще	1	1
506	для нее	1	1
507	же мы	4	1
508	же такое	1	1
509	нас к	2	1
510	случае в	1	1
511	она не	3	1
512	от нас	2	1
513	отметить что	3	1
514	правда в	1	1
515	первая часть	1	1
516	и остается	1	1
517	в процессе	3	1
518	в основе	1	1
519	и именно	3	1
520	не случайно	4	1
521	вопрос который	1	1
522	тогда когда	4	1
523	именно с	1	1
524	в форму	1	1
525	а во	1	1
526	того в	1	1
527	за исключением	1	1
528	сам я	1	1
529	связи с	6	1
530	своей статье	2	1
531	здесь же	1	1
532	не видит	1	1
533	эту сторону	2	1
534	и несколько	1	1
535	от их	1	1
536	ни о	1	1
537	вернемся к	2	1
538	не могут	5	1
539	да рядом	2	1
540	когда мы	3	1
541	сказать только	1	1
542	случаях когда	1	1
543	падает на	1	1
544	это конечно	2	1
545	об одном	1	1
546	всего в	1	1
547	как стремление	1	1
548	пор еще	3	1
549	для того	12	1
550	приходит к	1	1
551	и о	4	1
552	того чтобы	11	1
553	как не	1	1
554	здесь не	2	1
555	без всякого	1	1
556	данном случае	4	1
557	на основе	1	1
558	из приведенных	1	1
559	он мог	1	1
560	для всего	1	1
561	в особенности	2	1
562	только не	1	1
563	приводит к	1	1
564	в дальнейшем	2	1
565	дано в	2	1
566	значение в	2	1
567	речи то	1	1
568	же касается	1	1
569	можно было	11	1
570	это вовсе	1	1
571	каждого из	1	1
572	как ему	1	1
573	что дело	2	1
574	между собой	1	1
575	но вопросы	1	1
576	разговорной речи	2	1
577	каждый раз	1	1
578	еще резче	1	1
579	тех кто	1	1
580	внимание на	2	1
581	и являются	1	1
582	никак не	2	1
583	из рассказа	1	1
584	что каждый	1	1
585	это потому	1	1
586	после того	6	1
587	в пользу	1	1
588	связь между	3	1
589	мы вовсе	1	1
590	путь к	2	1
591	на месте	1	1
592	выше в	1	1
593	не должен	1	1
594	у которого	1	1
595	которых каждый	1	1
596	что здесь	1	1
597	как например	2	1
598	по своей	1	1
599	в большей	2	1
600	д и	1	1
601	слове и	1	1
602	же все	1	1
603	сразу же	2	1
604	и дело	1	1
605	и действительно	3	1
606	знает так	1	1
607	один не	1	1
608	поэтому и	1	1
609	иной степени	1	1
610	одних и	1	1
611	образа в	1	1
612	вопрос об	2	1
613	с одной	4	1
614	сколько в	1	1
615	точно и	1	1
616	иной форме	1	1
617	что если	2	1
618	быть что	1	1
619	а то	2	1
620	и обратно	1	1
621	потому в	2	1
622	характерно что	1	1
623	не так	3	1
624	и их	1	1
625	понимает что	1	1
626	никто не	1	1
627	его основные	1	1
628	чтобы она	1	1
629	уклоняется от	1	1
630	слово как	1	1
631	для меня	2	1
632	но что	1	1
633	в некоторых	2	1
634	речь и	1	1
635	и вместе	1	1
636	именно как	1	1
637	что на	3	1
638	зрения во	1	1
639	до сих	8	1
640	целом в	1	1
641	и тех	1	1
642	сущности уже	1	1
643	им слов	1	1
644	еще и	2	1
645	один и	2	1
646	быть с	2	1
647	обратиться к	1	1
648	не говоря	2	1
649	этом роде	1	1
650	может ли	1	1
651	мы скажем	1	1
652	на этот	2	1
653	а наоборот	1	1
654	возможно лишь	1	1
655	выше и	1	1
656	основной вопрос	1	1
657	таких двух	1	1
658	есть лишь	1	1
659	иной смысл	3	1
660	было как	2	1
661	или с	1	1
662	в те	1	1
663	именно поэтому	2	1
664	ни на	2	1
665	к его	2	1
666	стилистики но	1	1
667	в строгом	1	1
668	речь не	1	1
669	не кончаются	1	1
670	в данном	7	1
671	на себя	2	1
672	она есть	2	1
673	мы сразу	1	1
674	общения с	1	1
675	конечно и	1	1
676	быть не	2	1
677	столько в	1	1
678	сплошь да	2	1
679	только для	2	1
680	что касается	1	1
681	при том	1	1
682	смысл имеет	1	1
683	сам же	2	1
684	и часто	1	1
685	так он	1	1
686	выразительное и	1	1
687	ли в	1	1
688	она знает	1	1
689	котором он	1	1
690	самая форма	1	1
691	и выражений	2	1
692	между ними	1	1
693	еще раз	2	1
694	которая в	1	1
695	бы ему	1	1
696	уже совсем	1	1
697	лишь как	1	1
698	с известными	1	1
699	все они	2	1
700	несмотря на	1	1
701	давно уже	1	1
702	от всякого	1	1
703	он понимает	1	1
704	одной из	1	1
705	в свою	1	1
706	является и	2	1
707	анализом его	1	1
708	который не	1	1
709	самое важное	2	1
710	речи как	3	1
711	об этих	1	1
712	уже есть	1	1
713	в критике	1	1
