N	2gram	Bakhtin_Fr_5	Istorich
1	и в	45	22
2	в этом	14	17
3	что в	12	15
4	не только	14	14
5	мы видели	7	13
6	в доме	4	12
7	но и	10	12
8	и не	15	12
9	может быть	2	11
10	и пр	1	11
11	но в	14	10
12	таким образом	8	10
13	еще не	1	10
14	в нем	10	9
15	и говорит	1	9
16	что и	7	9
17	в том	10	9
18	что он	6	9
19	вместе с	3	9
20	как мы	8	8
21	мы видим	5	8
22	в большом	1	8
23	что они	1	8
24	с этим	4	8
25	том что	7	8
26	но не	4	7
27	то что	2	7
28	и здесь	4	7
29	из них	1	7
30	так как	6	7
31	там где	3	7
32	к этому	2	7
33	то же	11	6
34	мы уже	4	6
35	не все	1	6
36	это не	3	6
37	во время	12	6
38	ничего не	4	6
39	связи с	6	6
40	так в	2	6
41	если бы	1	6
42	в них	6	6
43	друг друга	1	6
44	мы можем	2	6
45	а не	4	6
46	связь с	3	6
47	в течение	3	6
48	а в	4	6
49	все же	2	5
50	он не	6	5
51	что она	3	5
52	в этой	6	5
53	тем не	1	5
54	не менее	3	5
55	к нему	2	5
56	в свете	2	5
57	того что	3	5
58	один из	2	5
59	на голову	1	5
60	до сих	3	5
61	на ней	1	5
62	в частности	1	5
63	этот мотив	1	5
64	есть и	5	5
65	сих пор	3	5
66	одним из	5	4
67	мы здесь	1	4
68	и на	5	4
69	все эти	5	4
70	видели что	1	4
71	не в	7	4
72	на этом	5	4
73	и с	10	4
74	у нас	1	4
75	из земли	1	4
76	как это	4	4
77	но он	3	4
78	к ней	2	4
79	видим что	2	4
80	и его	13	4
81	тем что	1	4
82	что на	3	4
83	в пределах	2	4
84	в дальнейшем	1	4
85	находится в	1	4
86	только в	4	4
87	и они	1	4
88	его и	1	4
89	в других	1	4
90	а именно	2	4
91	связано с	1	4
92	они не	1	4
93	в данном	2	4
94	и там	2	4
95	в свою	1	4
96	не может	5	4
97	и другие	3	4
98	связана с	1	3
99	свою жену	1	3
100	он все	1	3
101	что иное	1	3
102	и ее	1	3
103	и говорят	1	3
104	не совсем	1	3
105	иное как	1	3
106	в чем	2	3
107	в одной	3	3
108	некоторое время	1	3
109	целый ряд	1	3
110	и как	5	3
111	и к	5	3
112	в целом	2	3
113	из этих	3	3
114	на его	1	3
115	их в	1	3
116	могло быть	1	3
117	а затем	1	3
118	его в	5	3
119	дома и	1	3
120	было бы	2	3
121	должен был	1	3
122	для них	2	3
123	далеко не	1	3
124	как и	10	3
125	должны были	1	3
126	не будем	2	3
127	никогда не	1	3
128	потому что	7	3
129	очень часто	4	3
130	он и	3	3
131	к тому	2	3
132	они и	2	3
133	возвращается домой	1	3
134	о том	4	3
135	здесь не	6	3
136	данном случае	2	3
137	на том	2	3
138	что у	1	3
139	жить в	1	3
140	от них	1	3
141	в его	13	3
142	и она	2	3
143	с ними	1	3
144	и у	5	3
