N	3gram	Vygotskiy__1	Problemy
1	с точки зрения	18	9
2	до сих пор	4	8
3	не может быть	5	8
4	и не может	1	7
5	по отношению к	7	5
6	то же время	2	5
7	в то же	2	5
8	друг с другом	4	5
9	в самом деле	2	4
10	в том числе	1	4
11	как и все	1	4
12	как раз и	1	3
13	в отличие от	1	3
14	как мы увидим	1	3
15	том числе и	1	3
16	сам по себе	3	3
17	с другой стороны	9	3
18	как и в	1	3
19	а следовательно и	1	2
20	хотя и не	1	2
21	по своей природе	2	2
22	дело в том	1	2
23	большей или меньшей	1	2
24	в этом смысле	1	2
25	в строгом смысле	1	2
26	но и в	1	2
27	можно было бы	3	2
28	на этот вопрос	2	2
29	в том что	15	2
30	как если бы	2	2
31	о том что	6	2
32	можно сказать что	4	2
33	в одном из	2	2
34	той или иной	1	2
35	как мы уже	1	2
36	сама по себе	1	2
37	с самим собой	1	2
38	если бы он	2	1
39	пор почти не	1	1
40	сделать в настоящей	1	1
41	прежде всего в	2	1
42	приводит его к	1	1
43	том что он	2	1
44	в том же	1	1
45	одной стороны и	1	1
46	же как и	4	1
47	то что делает	1	1
48	и в то	1	1
49	сих пор почти	1	1
50	в свою противоположность	1	1
51	так как мы	1	1
52	так как если	1	1
53	в себе и	1	1
54	ввести их в	1	1
55	строгом смысле слова	1	1
56	мысли и слова	1	1
57	смысле слова и	1	1
58	в известной мере	1	1
59	одно и то	2	1
60	своих целей и	1	1
61	в значительной степени	2	1
62	отношение между ними	1	1
63	так же как	5	1
64	а с помощью	1	1
65	в данном случае	2	1
66	одним из главных	1	1
67	с одной стороны	8	1
68	речь как бы	1	1
69	в конце концов	1	1
70	и то же	2	1
71	как мы это	1	1
72	мы будем говорить	1	1
73	то что мы	1	1
74	по сравнению с	5	1
75	собственном смысле слова	1	1
76	во всяком случае	3	1
77	таким образом и	2	1
78	о которых мы	1	1
79	вместо того чтобы	2	1
80	пока наконец не	1	1
81	этого слова и	1	1
82	между этими двумя	2	1
83	мы бы сказали	1	1
84	он не боится	1	1
85	и вместе с	1	1
86	в собственном смысле	5	1
87	в любой области	1	1
88	бы в самом	1	1
89	с самого начала	8	1
90	что может быть	2	1
91	не только в	1	1
92	и все остальные	1	1
93	но все же	1	1
94	даже в самых	1	1
95	друг от друга	3	1
96	мы увидим в	1	1
97	в настоящей главе	1	1
98	есть прежде всего	2	1
99	к тому что	3	1
100	а именно в	1	1
101	в высшей степени	4	1
102	типа и в	1	1
103	в этом пункте	1	1
104	например в отношении	1	1
105	в жизни и	1	1
