N	3gram	Vygotskiy__3	FransuaR
1	мы уже говорили	3	7
2	в том что	11	6
3	до сих пор	5	4
4	в отличие от	1	4
5	с точки зрения	9	3
6	в этом отношении	1	3
7	в применении к	1	3
8	на самом деле	2	2
9	в основе своей	1	2
10	уже говорили что	1	2
11	с одной стороны	5	2
12	вовсе не является	1	2
13	вовсе не в	2	2
14	но все же	1	2
15	можно сказать что	1	1
16	и может быть	1	1
17	а между тем	1	1
18	потому что он	1	1
19	и в полном	1	1
20	мы говорили уже	1	1
21	имеем в виду	1	1
22	в самом деле	18	1
23	идет не о	1	1
24	в мировой литературе	1	1
25	к самой природе	1	1
26	к тому чтобы	1	1
27	это вовсе не	1	1
28	и здесь мы	1	1
29	и ничего не	1	1
30	то есть на	1	1
31	так сказать в	1	1
32	речь идет не	1	1
33	как раз в	1	1
34	где она была	1	1
35	не потому что	1	1
36	в какой мере	2	1
37	в сущности это	1	1
38	в обычном смысле	1	1
39	между тем в	2	1
40	все более и	2	1
41	во всяком случае	2	1
42	в целом ряде	1	1
43	с другой стороны	5	1
44	как бы в	1	1
45	не может быть	1	1
46	и намека на	1	1
47	бросается в глаза	1	1
48	так например в	1	1
49	все это только	1	1
50	то есть из	1	1
51	все эти три	1	1
52	свое отражение в	1	1
53	точки зрения тех	1	1
54	более и более	2	1
55	в себя и	1	1
56	для того чтобы	8	1
57	мы видим что	7	1
58	мы уже указывали	1	1
59	в своем роде	2	1
60	все то что	6	1
61	к тому же	1	1
