N	3gram	Voloshinov_1	Formalny
1	с точки зрения	5	14
2	не может быть	4	14
3	на самом деле	1	12
4	в то же	1	7
5	то же время	1	7
6	в зависимости от	2	5
7	с другой стороны	2	5
8	а вовсе не	1	4
9	в самом деле	2	4
10	подобно тому как	1	4
11	и не может	1	4
12	в данном случае	2	4
13	в связи с	1	4
14	для того чтобы	1	4
15	по отношению к	3	3
16	то же самое	1	3
17	в этом отношении	1	3
18	в том что	2	3
19	нет и не	1	2
20	равно как и	1	2
21	нам кажется что	1	2
22	то или иное	1	2
23	где она есть	1	2
24	в отличие от	1	2
25	при этом нужно	1	2
26	те же слова	1	2
27	данной социальной группы	1	2
28	социального общения и	2	2
29	только то что	1	2
30	мы не можем	1	2
31	к тому что	1	2
32	тем не менее	1	2
33	там где она	1	2
34	в последнем счете	1	2
35	что в этом	1	1
36	отражает историческую неповторимость	1	1
37	что же такое	1	1
38	историческую неповторимость его	1	1
39	в изобразительных искусствах	1	1
40	окрашивающая каждое слово	1	1
41	иметь в виду	1	1
42	в виду что	1	1
43	более устойчивой синтаксической	1	1
44	отличие от более	1	1
45	неизбежным следствием того	1	1
46	формальный метод в	1	1
47	но имеется еще	1	1
48	не касаемся здесь	1	1
49	не физическое тело	1	1
50	один и тот	1	1
51	понятие о социальной	1	1
52	но не менее	1	1
53	каждое слово высказывания	1	1
54	не обязательна но	1	1
55	только в связи	1	1
56	высказывания отражает историческую	1	1
57	одна из существеннейших	1	1
58	в собственном смысле	1	1
59	элементов входящих в	1	1
60	что же является	1	1
61	отчетливее всего дает	1	1
62	идеологический материал который	1	1
63	экспрессивная интонация совсем	1	1
64	конструкции поэтического произведения	1	1
65	сколько-нибудь ясное и	1	1
66	с этой точки	1	1
67	устойчивой синтаксической интонации	1	1
68	она отчетливее всего	1	1
69	художественного произведения как	2	1
70	между языком как	1	1
71	ту или иную	1	1
72	является социальная оценка	1	1
73	и помимо этого	1	1
74	мы полагаем что	1	1
75	интонации экспрессивная интонация	1	1
76	и сводится к	1	1
77	но там где	1	1
78	так же как	1	1
79	через известный промежуток	1	1
80	есть она отчетливее	1	1
81	с одной стороны	2	1
82	и тот же	1	1
83	материала в зависимости	1	1
84	можно говорить о	1	1
85	конечно экспрессивная интонация	1	1
86	и вместе с	1	1
87	из существеннейших проблем	1	1
88	врывается на место	1	1
89	может быть понята	1	1
90	мы не касаемся	1	1
91	известный промежуток времени	1	1
92	а не как	1	1
93	в последнее время	1	1
94	собственном смысле слова	1	1
95	интонация совсем не	1	1
96	он и не	1	1
97	всего дает понятие	1	1
98	но так как	2	1
99	все то что	1	1
100	потому что они	1	1
101	место старшей и	1	1
102	между тем как	1	1
103	этой точки зрения	1	1
104	ясное и отчетливое	1	1
105	того или иного	2	1
106	но столь же	1	1
107	экспрессивная интонация окрашивающая	1	1
108	в данную эпоху	1	1
109	обязательна но там	1	1
110	можно было бы	1	1
111	интонация окрашивающая каждое	1	1
112	выйти за пределы	1	1
113	имеется еще одно	1	1
114	в каждом элементе	1	1
115	она есть она	1	1
116	и никогда не	1	1
117	с самого начала	2	1
118	не только на	1	1
119	выходит за пределы	1	1
120	совсем не обязательна	1	1
121	на то что	1	1
122	изучение словесного искусства	1	1
123	слово высказывания отражает	1	1
124	тех или иных	1	1
125	о социальной оценке	1	1
126	во времени не	1	1
127	синтаксической интонации экспрессивная	1	1
128	от более устойчивой	1	1
129	как и в	1	1
130	на место старшей	1	1
131	дает понятие о	1	1
