N	3gram	Vygotskiy__1	Problemy
1	на самом деле	2	10
2	с самого начала	1	8
3	и т п	15	6
4	не может быть	8	6
5	во всяком случае	6	5
6	к нему и	1	5
7	в этом смысле	2	4
8	с точки зрения	2	4
9	в самом деле	7	3
10	он не может	1	3
11	в конце концов	3	3
12	и в самом	2	3
13	с другой стороны	5	3
14	смысле этого слова	2	2
15	то что я	2	2
16	еще далеко не	1	2
17	а вовсе не	1	2
18	подобно тому как	5	2
19	вместе с тем	2	2
20	сама по себе	2	2
21	в отличие от	3	2
22	а может быть	1	2
23	к тому чтобы	3	2
24	ни было в	1	2
25	как мы знаем	1	2
26	того что он	1	2
27	и в этом	1	2
28	в такой же	1	2
29	о том что	7	2
30	так и в	2	2
31	выходит за пределы	1	2
32	в сущности не	1	2
33	тем не менее	2	2
34	к тому же	1	2
35	мы увидим что	2	2
36	именно потому что	1	2
37	и т д	8	2
38	в виду и	1	1
39	того что на	1	1
40	хотя и не	2	1
41	точки зрения на	1	1
42	те же явления	1	1
43	в которой он	1	1
44	в чем же	1	1
45	потому что в	1	1
46	и в особенности	1	1
47	в том и	2	1
48	в том же	1	1
49	т д и	1	1
50	материала для социологии	1	1
51	и может стать	1	1
52	до сих пор	3	1
53	что он должен	1	1
54	другой точки зрения	1	1
55	отношении друг к	1	1
56	в этом отношении	2	1
57	то что в	1	1
58	того и другого	1	1
59	резко отличается от	1	1
60	заключает в себе	1	1
61	благодаря тому что	2	1
62	несмотря на то	2	1
63	т п но	1	1
64	и то что	1	1
65	для социологии стиля	1	1
66	мыслей и слов	1	1
67	что почти все	1	1
68	и столь же	1	1
69	она резко отличается	1	1
70	этого вопроса необходимо	1	1
71	что на самом	1	1
72	лежит в основе	1	1
73	на этот раз	1	1
74	всяком случае в	2	1
75	но она не	1	1
76	как будто бы	2	1
77	и не было	1	1
78	не бывает и	1	1
79	и то же	1	1
80	бывает и в	1	1
81	особенно в его	1	1
82	там где начинается	3	1
83	одно и то	1	1
84	то что он	1	1
85	в нем не	1	1
86	видели что в	1	1
87	друг к другу	1	1
88	и тот же	1	1
89	и в том	1	1
90	мы видели что	2	1
91	один и тот	1	1
92	и во всяком	1	1
93	а вместе с	1	1
94	что в сущности	1	1
95	отношение к другим	1	1
96	имел в виду	1	1
97	и вместе с	1	1
98	как и в	4	1
99	в свою очередь	1	1
100	и того же	1	1
101	все равно что	1	1
102	дело идет о	1	1
103	не только не	3	1
104	и кажется как	1	1
105	можно сказать что	1	1
106	которая может быть	1	1
107	на то что	8	1
108	одного и того	1	1
109	мы вовсе не	1	1
110	вопрос о том	1	1
111	как бы в	1	1
112	человек не только	1	1
113	для того чтобы	5	1
114	в том что	9	1
115	прямо говорит что	1	1
116	что это действительно	1	1
117	что и в	2	1
118	кто иной как	1	1
