N	3gram	Losev_Prob_2	Psycholo
1	в том что	4	17
2	для того чтобы	2	13
3	в самом деле	2	11
4	заключается в том	2	10
5	не может быть	3	8
6	совершенно ясно что	1	6
7	на то что	4	6
8	то же самое	5	6
9	на самом деле	2	5
10	до сих пор	4	5
11	в этом отношении	1	5
12	и той же	2	4
13	том случае если	1	4
14	можно было бы	2	4
15	в том случае	2	4
16	так же как	1	4
17	в данном случае	5	4
18	тем не менее	12	4
19	о том что	14	4
20	только в том	4	4
21	одной и той	2	4
22	сами по себе	2	3
23	точно так же	3	3
24	то что она	2	3
25	в конце концов	7	3
26	в то время	1	3
27	само по себе	2	3
28	том что в	2	2
29	это то что	4	2
30	как только мы	2	2
31	это было бы	1	2
32	подобно тому как	2	2
33	он не может	1	2
34	и не может	1	2
35	представление о том	1	2
36	что все это	1	2
37	и то что	7	2
38	то время как	1	2
39	все более и	1	2
40	бы то ни	2	2
41	во всяком случае	10	2
42	в этой области	3	2
43	ни в каком	4	2
44	того или иного	5	2
45	это значит что	3	2
46	с другой стороны	5	2
47	в то же	4	2
48	более и более	1	2
49	только потому что	1	2
50	и т д	6	2
51	что иное как	3	1
52	и до наших	1	1
53	если бы в	1	1
54	идет только о	1	1
55	прямо сказать что	1	1
56	то ни стало	1	1
57	то это значит	2	1
58	то есть не	3	1
59	имеем в виду	2	1
60	что при такой	1	1
61	еще не вполне	1	1
62	в этом смысле	5	1
63	один и тот	2	1
64	и что именно	1	1
65	никак не может	2	1
66	свидетельствует о том	1	1
67	того или другого	2	1
68	крайней мере в	2	1
69	о том как	1	1
70	в этом случае	7	1
71	же как и	1	1
72	во что бы	1	1
73	и для всех	1	1
74	далеко не всякое	2	1
75	в таком случае	10	1
76	только ничего не	1	1
77	в зависимости от	1	1
78	по себе и	2	1
79	то что при	1	1
80	но и в	3	1
81	не имеет никакого	2	1
82	только то что	3	1
83	что не только	1	1
84	с тем чтобы	1	1
85	уже это одно	1	1
86	отделяя его от	1	1
87	и не будет	1	1
88	тем что она	1	1
89	и значение в	1	1
90	а с другой	1	1
91	может быть даже	1	1
92	не только все	1	1
93	и это очень	1	1
94	только при помощи	1	1
95	к тому и	1	1
96	едва ли может	1	1
97	по самому своему	2	1
98	ли это что	1	1
99	по крайней мере	6	1
100	то или иное	2	1
101	вместе с тем	1	1
102	не то что	1	1
103	и в этих	1	1
104	и тем не	1	1
105	не могли бы	1	1
106	не имеет никаких	2	1
107	отказаться от того	1	1
108	и в частности	3	1
109	ничего не знать	1	1
110	что бы то	1	1
111	ясно что при	1	1
112	от того что	1	1
113	то ни было	1	1
114	в узком смысле	1	1
115	здесь мы имеем	1	1
116	в противоречие с	1	1
117	значит ли это	1	1
118	и не очень	1	1
119	с одной стороны	5	1
120	и тот же	2	1
121	и то же	1	1
122	тот же звук	1	1
123	как будто бы	5	1
124	все больше и	1	1
125	и об этом	1	1
126	не имеющих никакой	1	1
127	и ничего не	1	1
128	в одном случае	1	1
129	что мы хотели	1	1
130	в связи с	5	1
131	в основе всякого	1	1
132	только о том	1	1
133	бы не было	3	1
134	в каком случае	3	1
135	собой если же	1	1
136	в свое время	1	1
137	мы могли бы	1	1
138	более или менее	4	1
139	есть не что	3	1
140	который заключается в	1	1
141	и только на	1	1
142	узком смысле слова	1	1
143	в общем и	1	1
144	то обстоятельство что	1	1
145	не только ничего	1	1
146	то что мы	7	1
147	мы имеем в	1	1
148	связи с этим	2	1
149	ничего общего с	2	1
150	и вообще не	1	1
151	и тем самым	1	1
152	к выводу что	1	1
153	с самого начала	2	1
154	не только не	2	1
155	той же формы	1	1
156	не только на	1	1
157	нам хотелось бы	2	1
158	можно сказать что	3	1
159	каком случае не	2	1
160	он может быть	1	1
161	до тех пор	4	1
162	друг от друга	2	1
163	если бы не	3	1
164	то или другое	1	1
165	по себе но	1	1
166	в другом случае	1	1
167	остановиться на тех	1	1
168	в основе всяких	1	1
169	больше и больше	1	1
170	по этому поводу	2	1
171	не потому что	1	1
172	не что иное	3	1
173	и не имеет	1	1
174	те или иные	3	1
175	тот и другой	1	1
176	сказать что все	2	1
177	существует то что	1	1
178	вопросы было бы	1	1
179	не имеет ничего	2	1
180	случае не может	1	1
181	на то чтобы	1	1
182	и представить себе	2	1
183	понимать только как	1	1
184	доказательств и в	1	1
