N	2gram	Vygotskiy__4	VerxiiNi
1	и в	33	26
2	таким образом	13	22
3	с тем	4	18
4	в этом	28	15
5	вместе с	8	15
6	точки зрения	6	13
7	как бы	25	12
8	в том	21	11
9	из этих	2	10
10	не только	7	10
11	и с	2	10
12	может быть	22	10
13	связи с	2	9
14	так как	12	9
15	но и	3	9
16	что в	21	9
17	но не	3	8
18	в общем	1	8
19	главным образом	1	8
20	и у	1	8
21	с другой	2	8
22	и не	13	8
23	как на	6	8
24	но в	2	7
25	но все	2	7
26	из них	4	7
27	том что	22	7
28	потому что	24	7
29	к нему	1	7
30	с одной	3	7
31	то что	44	7
32	а с	2	7
33	одной стороны	3	7
34	того же	1	6
35	все же	5	6
36	все эти	6	6
37	в себе	6	6
38	всяком случае	3	6
39	с точки	4	6
40	в отношении	1	6
41	к тому	12	6
42	так и	3	6
43	о том	20	6
44	в конце	8	6
45	что и	3	6
46	несмотря на	1	6
47	и потому	2	6
48	все это	13	6
49	мы должны	6	6
50	во всяком	3	6
51	сих пор	3	5
52	и к	2	5
53	тому же	3	5
54	в мире	3	5
55	не имеет	2	5
56	того чтобы	22	5
57	никогда не	5	5
58	с другом	4	5
59	для того	23	5
60	образом в	2	5
61	в его	10	5
62	до сих	3	5
63	а не	6	5
64	друг с	4	5
65	и для	3	5
66	так же	13	5
67	одной из	1	5
68	в котором	2	4
69	то же	9	4
70	в течение	1	4
71	целый ряд	5	4
72	в самом	12	4
73	в этой	9	4
74	что все	11	4
75	то есть	13	4
76	должен был	3	4
77	он не	11	4
78	далеко не	3	4
79	в которых	3	4
80	в то	3	4
81	в нем	7	4
82	а в	4	4
83	что оно	3	4
84	и что	25	4
85	и только	7	4
86	только в	4	4
87	и вместе	1	4
88	на этот	3	4
89	ничем не	2	4
90	не может	10	4
91	из которых	3	4
92	в смысле	1	4
93	и от	2	4
94	в этих	1	4
95	во время	6	4
96	что он	20	4
97	в виде	3	4
98	же как	3	3
99	так называемые	1	3
100	большей частью	2	3
101	если в	1	3
102	в своем	7	3
103	когда он	7	3
104	и как	5	3
105	в которой	4	3
106	что это	13	3
107	так или	1	3
108	и те	1	3
109	и если	9	3
110	при этом	2	3
111	оказывается что	2	3
112	если бы	10	3
113	то с	1	3
114	представляет собой	2	3
115	к концу	1	3
116	и о	4	3
117	но по	1	3
118	уже с	2	3
119	с самого	5	3
120	на нее	2	3
121	ясно что	5	3
122	можно сказать	2	3
123	того что	4	3
124	но с	1	3
125	хотя бы	2	3
126	так что	7	3
127	что эти	2	3
128	для него	1	3
129	в одном	3	3
