N	2gram	Voloshinov_1	FransuaR
1	и в	15	41
2	то есть	1	20
3	таким образом	21	19
4	в этом	13	15
5	как и	6	14
6	и все	4	14
7	то же	7	13
8	все эти	9	13
9	в этой	5	13
10	мы уже	5	12
11	в его	9	12
12	в себе	4	11
13	как мы	10	11
14	в том	4	11
15	прежде всего	11	11
16	так и	10	10
17	в то	6	10
18	все это	5	10
19	в своем	2	9
20	не в	4	9
21	же время	5	9
22	и его	15	9
23	в качестве	2	9
24	и т.п	2	9
25	но и	4	9
26	что в	6	9
27	но в	9	8
28	то что	10	8
29	и от	1	8
30	по существу	1	8
31	в нем	4	7
32	в эпоху	3	7
33	вовсе не	2	7
34	как бы	11	7
35	и не	16	7
36	и до	3	6
37	ни в	6	6
38	он хочет	1	6
39	о том	1	6
40	мы видим	1	6
41	только в	6	6
42	это не	2	6
43	для него	5	6
44	у него	3	6
45	с помощью	9	6
46	все они	2	6
47	как в	3	5
48	и к	7	5
49	не только	5	5
50	на этом	5	5
51	мы видели	5	5
52	точки зрения	13	5
53	потому что	4	5
54	и это	1	5
55	в ней	5	5
56	к нему	7	5
57	на одном	1	5
58	и у	6	5
59	уже в	1	5
60	что и	2	5
61	вместе с	4	5
62	так же	1	5
63	и для	2	5
64	а в	6	5
65	к этому	7	5
66	на место	3	4
67	момент в	1	4
68	и на	3	4
69	хотя и	1	4
70	и наконец	10	4
71	та же	1	4
72	что это	3	4
73	он не	4	4
74	картины мира	1	4
75	но все	2	4
76	и с	7	4
77	на этой	2	4
78	должно быть	2	4
79	том что	5	4
80	он дает	1	4
81	одна из	3	4
82	ничего не	2	4
83	рядом с	2	4
84	в виду	1	4
85	из одного	1	4
86	и здесь	1	4
87	влияние на	1	4
88	после того	1	4
89	слов и	1	4
90	и образы	3	4
91	все образы	1	4
92	может быть	13	4
93	в более	3	4
94	длинный ряд	1	4
95	было бы	6	4
96	мира в	1	4
97	мира и	1	4
98	все что	9	4
99	например в	1	3
100	и есть	2	3
101	с точки	10	3
102	той же	2	3
103	я не	3	3
104	с ее	3	3
105	проявляется в	1	3
106	он был	3	3
107	на них	1	3
108	во всех	8	3
109	совсем не	5	3
110	его к	1	3
111	от этого	1	3
112	выражение в	2	3
113	так сказать	3	3
114	при этом	7	3
115	но именно	1	3
116	и по	5	3
117	в нее	1	3
118	связанные с	2	3
119	в мире	1	3
120	его в	8	3
121	тела в	1	3
122	во время	5	3
123	в своей	9	3
124	таким же	1	3
125	оказывается что	1	3
126	в отношении	2	3
127	тем что	1	3
128	ведь все	2	3
129	все то	2	3
130	мы найдем	1	3
131	свою очередь	1	3
132	связанных с	4	3
133	о нем	1	3
134	все его	2	3
135	нас в	2	3
136	в форме	1	3
137	что он	8	3
138	по этому	1	3
139	образов в	1	3
140	из них	1	3
141	в одном	3	3
142	в землю	1	3
143	так как	9	3
144	не на	1	3
145	не было	4	3
146	в руках	1	3
147	не может	13	3
148	и потому	8	3
149	но это	2	3
150	и влияние	1	3
151	с ними	4	3
