N	2gram	Medvedev_F_2	Problema
1	и в	38	30
2	в своей	7	22
3	не только	9	18
4	то что	6	18
5	в этом	27	17
6	том что	2	17
7	и даже	4	14
8	таким образом	20	13
9	но и	13	13
10	потому что	2	13
11	о том	1	12
12	в его	10	12
13	а именно	2	12
14	в том	11	12
15	и не	20	12
16	так что	1	11
17	в своем	1	11
18	в этой	6	10
19	в виде	1	10
20	для нас	1	10
21	точки зрения	8	10
22	все же	8	9
23	но в	4	9
24	только в	6	9
25	и все	3	9
26	сказать что	2	9
27	хотя и	3	8
28	с точки	7	8
29	в конце	2	8
30	вовсе не	11	8
31	но не	2	7
32	как и	9	7
33	не в	15	7
34	никогда не	2	7
35	связи с	13	7
36	у нас	1	7
37	здесь не	4	7
38	в дальнейшем	4	7
39	так и	8	7
40	что он	5	7
41	может быть	23	7
42	говорит о	1	7
43	в связи	10	7
44	в результате	6	7
45	вместе с	6	7
46	и на	3	6
47	и как	3	6
48	в нем	13	6
49	при помощи	2	6
50	его в	3	6
51	несмотря на	1	6
52	и его	21	6
53	можно сказать	1	6
54	что и	8	6
55	уже не	7	6
56	так как	4	6
57	с другой	3	6
58	прежде всего	15	6
59	как бы	4	6
60	и для	5	6
61	конце концов	2	6
62	а в	6	6
63	другой стороны	4	6
64	и то	2	5
65	для себя	1	5
66	не просто	2	5
67	в которой	2	5
68	тем не	1	5
69	и с	9	5
70	с тем	11	5
71	он и	3	5
72	но он	1	5
73	не менее	1	5
74	и притом	1	5
75	и о	2	5
76	и их	3	5
77	а не	6	5
78	не может	14	5
79	так же	1	5
80	как раз	6	5
81	в самом	16	5
82	что в	7	5
83	того же	1	4
84	едва ли	2	4
85	отнюдь не	8	4
86	и к	4	4
87	в себе	1	4
88	при этом	9	4
89	но все	3	4
90	же не	1	4
91	было бы	6	4
92	ни в	2	4
93	не так	2	4
94	по крайней	1	4
95	в то	5	4
96	как о	4	4
97	но даже	1	4
98	и сам	1	4
99	ясно что	1	4
100	крайней мере	1	4
101	или в	3	4
102	в качестве	2	4
103	богов и	1	4
104	даже и	4	4
105	далеко не	1	4
106	если не	1	4
107	именно для	1	4
108	и вполне	1	4
109	в смысле	1	4
110	из этого	2	4
111	гораздо более	1	4
112	тем же	3	3
113	в виду	2	3
114	в ней	6	3
115	иное как	1	3
116	что его	1	3
117	в ее	2	3
118	совсем не	2	3
119	только тогда	1	3
120	что они	4	3
121	от этого	3	3
122	он в	2	3
123	бы не	1	3
124	с одной	1	3
125	он не	6	3
126	в другом	1	3
127	этом смысле	2	3
128	в новое	1	3
129	нас не	1	3
130	и другое	2	3
131	что иное	1	3
132	как будто	1	3
133	есть только	2	3
134	только еще	1	3
135	нет никакой	1	3
136	в эпоху	2	3
137	с ним	2	3
138	только и	3	3
139	настоящее время	1	3
140	все в	1	3
141	к нему	3	3
142	и хочет	1	3
143	все время	6	3
144	же в	1	3
145	того что	3	3
146	тот же	1	3
147	и тем	2	3
148	для них	3	3
149	в других	7	3
150	для того	3	3
151	именно в	5	3
152	одной стороны	1	3
153	в настоящее	1	3
154	еще более	5	3
155	и другие	2	3
156	не что	1	3
157	перейти к	1	3
158	и наиболее	1	2
159	таком случае	1	2
160	самом деле	8	2
161	но тем	1	2
162	мере в	1	2
163	характерное для	1	2
164	и до	3	2
165	от всяких	1	2
166	поэтому и	1	2
167	то же	6	2
168	мы имеем	1	2
169	мы не	3	2
170	и тут	1	2
171	равно как	2	2
172	это время	2	2
173	в таком	2	2
174	все эти	6	2
175	в чем	2	2
176	мы будем	1	2
177	не то	3	2
178	не входит	3	2
179	значение и	3	2
180	отношение к	2	2
181	он пишет	2	2
182	и речи	5	2
183	на то	1	2
184	в м	1	2
185	в одной	2	2
186	как в	4	2
187	что именно	2	2
188	и нет	1	2
189	кроме того	2	2
190	духа в	1	2
191	если он	1	2
192	борьбы с	2	2
193	не к	2	2
194	то ни	2	2
