N	2gram	Vygotskiy__4	StatiiOP
1	и в	20	29
2	том что	35	27
3	в том	42	27
4	в этом	24	21
5	не только	15	19
6	но и	9	19
7	что в	19	19
8	о том	5	17
9	в его	11	13
10	что он	6	13
11	в которой	3	11
12	то что	15	11
13	все это	1	11
14	таким образом	25	10
15	к тому	6	10
16	в своем	4	9
17	он не	1	9
18	потому что	12	9
19	так и	5	9
20	этом отношении	7	9
21	и не	8	9
22	но в	3	8
23	как раз	1	8
24	по поводу	1	8
25	я не	1	7
26	в ней	2	7
27	в самом	6	7
28	так например	1	7
29	но все	1	7
30	в своей	7	7
31	не столько	1	7
32	тому что	4	7
33	того как	2	7
34	для того	5	7
35	в виду	3	7
36	с тем	6	7
37	вместе с	8	7
38	одним из	2	6
39	вопрос о	1	6
40	и на	6	6
41	все же	5	6
42	факт что	2	6
43	того чтобы	7	6
44	и его	5	6
45	и что	8	6
46	в одном	1	6
47	до сих	1	6
48	в течение	1	6
49	было бы	8	5
50	точки зрения	24	5
51	в языке	2	5
52	того что	10	5
53	между тем	9	5
54	в качестве	21	5
55	своего рода	1	5
56	прежде всего	2	5
57	а не	7	5
58	о чем	1	5
59	в той	2	5
60	как бы	7	5
61	сих пор	1	5
62	речь идет	5	4
63	то обстоятельство	3	4
64	хотя и	1	4
65	и к	5	4
66	в нем	2	4
67	и с	4	4
68	должен был	1	4
69	не в	4	4
70	ничего не	1	4
71	обстоятельство что	3	4
72	после того	1	4
73	внимание на	3	4
74	раньше чем	5	4
75	связи с	3	4
76	в значении	2	4
77	для него	2	4
78	до того	1	4
79	с другой	12	4
80	именно в	3	4
81	в речи	4	4
82	в частности	5	4
83	тот факт	1	4
84	еще более	1	4
85	а как	1	4
86	к этому	4	4
87	например в	1	3
88	же как	6	3
89	самом деле	7	3
90	на самом	1	3
91	идет о	3	3
92	в их	12	3
93	его не	1	3
94	оба эти	1	3
95	и он	2	3
96	но не	3	3
97	не то	1	3
98	которые не	2	3
99	как в	5	3
100	с этим	5	3
101	в полном	1	3
102	что это	2	3
103	в известном	2	3
104	тому же	6	3
105	вообще не	2	3
106	в начале	2	3
107	из них	4	3
108	ни в	3	3
