N	2gram	Losev_Prob_3	Narrotol
1	не только	14	26
2	а не	18	17
3	но и	10	15
4	при этом	4	14
5	в том	21	14
6	в качестве	3	14
7	и не	35	14
8	в этом	17	13
9	и в	44	13
10	том что	12	13
11	такого рода	6	12
12	только в	19	11
13	в частности	2	11
14	может быть	28	10
15	в данном	9	10
16	у чехова	3	9
17	своего рода	1	9
18	так и	10	9
19	то есть	34	9
20	к тому	3	9
21	а в	5	9
22	в себе	8	8
23	то что	23	8
24	не в	13	8
25	не может	7	8
26	у него	1	6
27	в своем	5	6
28	все же	6	6
29	и к	6	6
30	но в	12	6
31	в жизни	1	6
32	никогда не	6	6
33	ничего не	3	6
34	данном случае	7	6
35	можно сказать	6	6
36	а также	4	6
37	в его	9	6
38	того что	8	6
39	прежде всего	3	6
40	как бы	9	6
41	героя в	2	6
42	ответ на	1	5
43	отличие от	3	5
44	что он	9	5
45	как в	5	5
46	хотя и	5	5
47	в нем	9	5
48	тем не	10	5
49	он не	8	5
50	таким образом	9	5
51	и тем	9	5
52	далеко не	1	5
53	точки зрения	5	5
54	в котором	2	5
55	не столько	2	5
56	тем самым	5	5
57	в то	9	5
58	на него	1	5
59	о том	6	5
60	с одной	2	5
61	с другой	7	5
62	одной стороны	1	5
63	в той	3	5
64	в отличие	2	5
65	то же	13	4
66	в ее	4	4
67	в этой	3	4
68	отнюдь не	10	4
69	перед нами	8	4
70	что это	3	4
71	тому же	1	4
72	уже не	7	4
73	об этом	3	4
74	все его	1	4
75	в своей	5	4
76	не к	1	4
77	в конце	5	4
78	не менее	10	4
79	но при	1	4
80	если бы	3	4
81	в другом	2	4
82	истории в	1	4
83	свидетельствует о	1	4
84	для него	3	4
85	как и	10	4
86	как это	2	4
87	в литературе	1	4
88	не является	11	4
89	и все	3	4
90	с ним	7	4
91	же в	3	4
92	и у	2	4
93	жизни и	6	4
94	что в	8	4
95	для себя	2	3
96	самом деле	3	3
97	говорилось выше	2	3
98	едва ли	5	3
99	а как	2	3
100	мы имеем	2	3
101	нам в	1	3
102	но не	3	3
103	что они	5	3
104	в произведениях	1	3
105	в целом	6	3
106	все эти	7	3
107	в известном	2	3
108	и его	5	3
109	от которого	1	3
110	и по	2	3
111	того или	6	3
112	он является	3	3
113	в слове	2	3
114	которой он	1	3
115	о которой	1	3
116	и того	1	3
117	точку зрения	1	3
118	тому что	4	3
119	пока еще	2	3
120	того чтобы	1	3
121	той или	12	3
122	на том	1	3
123	и когда	1	3
124	и сам	5	3
125	строго говоря	1	3
126	между собой	1	3
127	о котором	1	3
128	о ней	2	3
129	внимание на	1	3
130	это не	9	3
131	к ней	1	3
132	никак не	9	3
133	то и	5	3
134	или даже	5	3
135	как раз	8	3
136	и даже	14	3
137	или иной	8	3
138	только к	2	3
139	да и	5	3
140	с этой	3	3
141	и для	2	3
142	а к	2	3
143	сказать что	16	3
144	или иного	3	3
145	в таком	5	3
146	и т	13	2
147	он может	1	2
148	мере в	1	2
149	должна быть	1	2
150	мы не	7	2
151	же как	3	2
152	своих героев	2	2
153	подчеркнуть что	1	2
154	в ней	5	2
155	еще не	5	2
156	он сам	4	2
157	в чем	4	2
158	на самом	7	2
159	же она	1	2
160	себе и	1	2
161	однако не	1	2
162	могли бы	4	2
163	не являются	2	2
164	мертвых душ	2	2
165	в самом	3	2
166	в нашем	5	2
167	из этих	1	2
168	как он	1	2
169	на то	3	2
170	соотнесенность с	1	2
171	что она	1	2
172	и читателя	1	2
173	чтобы в	1	2
174	мы его	1	2
175	той же	1	2
176	себя не	2	2
177	зрения на	2	2
178	было бы	8	2
179	на второй	1	2
180	со своими	1	2
181	несмотря на	1	2
182	с точки	2	2
183	и что	7	2
184	от его	2	2
185	и другого	1	2
186	но он	1	2
187	и более	2	2
188	однако в	2	2
189	что с	1	2
190	не имеет	9	2
191	в процессе	2	2
192	как о	5	2
193	говорить о	3	2
194	только не	1	2
195	потому что	25	2
196	для нас	16	2
197	со своим	2	2
198	не вполне	1	2
199	у нас	10	2
200	и здесь	5	2
201	оно не	1	2
202	но для	1	2
203	и он	1	2
204	подобно тому	1	2
205	здесь не	8	2
206	в футляре	1	2
207	то чтобы	1	2
208	что у	3	2
209	можно было	4	2
210	начала и	1	2
211	том как	2	2
212	быть может	1	2
213	все те	1	2
214	а во	1	2
215	или иначе	1	2
216	что и	9	2
217	второй план	1	2
218	дело с	1	2
219	со всеми	1	2
220	себя в	2	2
221	исключительно в	1	2
222	с нею	2	2
223	в виде	6	2
224	в начале	2	2
225	время является	1	2
226	не все	1	2
227	в душе	1	2
228	о них	1	2
229	а то	3	2
230	могло бы	3	2
231	вовсе не	37	2
232	себя но	1	2
233	только на	5	2
234	не обязательно	2	2
235	именно в	2	2
236	а с	2	2
237	в настоящем	3	2
238	только по	1	2
239	зависит от	1	2
240	если не	3	2
241	благодаря которым	1	2
242	так же	5	2
243	в него	1	2
244	к своему	1	2
245	по своему	2	2
246	о чем	2	2
247	которое не	1	2
248	а потом	1	2
249	главного героя	1	2
250	но это	8	2
251	видно что	1	2
252	ни для	2	2
253	и состоит	2	2
254	в результате	2	2
255	своей собственной	2	2
256	но также	2	2
257	собственно говоря	5	2
258	бы в	2	2
259	тем более	3	2
260	не должен	1	2
261	от всего	1	2
262	хотя бы	3	2
263	только что	2	2
264	во время	1	2
265	точно так	3	2
266	в своих	1	2
267	по поводу	2	2
268	можно назвать	1	2
269	как на	2	2
270	они не	1	2
271	между художественным	1	1
272	и шире	1	1
273	отношения к	3	1
274	не должны	1	1
275	одним из	1	1
276	также и	16	1
277	например в	1	1
278	у гоголя	8	1
279	относится и	2	1
280	таком случае	4	1
281	рассматривается как	1	1
282	словами и	1	1
283	это и	7	1
284	тем же	2	1
285	чего не	1	1
286	от самого	1	1
287	чем было	1	1
288	но чего	1	1
289	он уже	1	1
290	ведь и	1	1
291	живой речи	1	1
292	их жизни	1	1
293	вопрос о	1	1
294	более не	1	1
295	именно к	1	1
296	только благодаря	2	1
297	как то	1	1
298	а для	1	1
299	в некотором	2	1
300	мы и	2	1
301	похожи на	1	1
302	реальным и	1	1
303	и говорить	1	1
304	и самого	1	1
305	когда перед	1	1
306	собой в	1	1
307	а еще	2	1
308	как символ	1	1
309	иное как	4	1
310	быть в	2	1
311	со словами	1	1
312	я на	1	1
313	во всех	2	1
314	бы она	2	1
315	в сторону	1	1
316	непосредственно но	1	1
317	с присущей	1	1
318	него с	2	1
319	произведение не	1	1
320	не просто	23	1
321	за пределы	5	1
322	относится к	1	1
323	рассказ о	1	1
324	чем же	4	1
325	первый взгляд	2	1
326	если она	1	1
327	до его	1	1
328	и нет	2	1
329	и понимаем	1	1
330	и как	3	1
331	по пути	1	1
332	для которой	4	1
333	более или	1	1
334	себе не	2	1
335	здесь и	3	1
336	о самом	1	1
337	то в	3	1
338	бесконечное число	2	1
339	даже если	2	1
340	а есть	1	1
341	в которой	2	1
342	бы и	1	1
343	в литературном	1	1
344	так или	1	1
345	бы не	1	1
346	поскольку в	1	1
347	с их	2	1
348	говорит не	1	1
349	есть на	1	1
350	быть только	1	1
351	например как	2	1
352	бы от	1	1
353	сейчас и	1	1
354	после этого	1	1
355	поведение в	1	1
356	или иному	1	1
357	читателя но	1	1
358	нашего времени	1	1
359	очевидным что	1	1
360	какой бы	1	1
361	из него	2	1
362	что ни	1	1
363	в нее	1	1
364	с собой	3	1
365	поскольку она	1	1
366	что является	2	1
367	здесь мы	1	1
368	конечно в	1	1
369	которая при	1	1
370	его не	2	1
371	определенное и	1	1
372	входит в	1	1
373	есть не	5	1
374	говоря об	1	1
375	отца и	1	1
376	делает его	1	1
377	ни в	8	1
378	но уже	3	1
379	но мы	1	1
380	роли и	1	1
381	как об	1	1
382	и особенно	2	1
383	не всегда	1	1
384	жизни но	2	1
385	строгом смысле	1	1
386	определенного рода	5	1
387	о принципе	1	1
388	автора и	1	1
389	еще раз	1	1
390	и ничего	1	1
391	одного и	1	1
392	в саду	1	1
393	только тем	1	1
394	на первый	4	1
395	или менее	1	1
396	есть в	3	1
397	она сама	1	1
398	первой главы	1	1
399	но поскольку	1	1
400	в такой	1	1
401	и без	4	1
402	это делает	1	1
403	всяком случае	6	1
404	одним и	1	1
405	еще нет	2	1
406	она в	1	1
407	то его	1	1
408	в которых	3	1
409	мысли и	1	1
410	от себя	2	1
411	для нее	2	1
412	вместе со	1	1
413	новое и	1	1
414	связи с	8	1
415	раз и	4	1
416	нет никакого	4	1
417	из нас	1	1
418	в отношении	2	1
419	каждого отдельного	1	1
420	можно ли	4	1
